id	652ecf99-1af9-41fc-b0a5-d3e5c07a7b5d	9813b5d6-2309-4e67-85c0-1fae01d9672d
28376	0.0	0.0
28377	0.0	0.0
102216268	1.0	0.0
340441	0.0	0.0
100505768	0.0	1.0
28370	0.0	0.0
28371	0.0	0.0
90352	1.0	1.0
90353	159.0	265.0
100505755	1.0	2.0
90355	675.0	500.0
100505753	0.0	0.0
339451	158.0	308.0
339453	62.0	60.0
653656	0.0	0.0
339456	68.0	114.0
653657	0.0	0.0
653658	68.0	30.0
28385	9.0	558.0
28383	2.0	66.0
600	22.0	11.0
28387	4.0	89.0
28388	1342.0	38183.0
601	0.0	0.0
602	23709.0	4655.0
604	12322.0	4820.0
605	971.0	2202.0
100505758	13.0	11.0
28381	0.0	9.0
606	13.0	63.0
607	1082.0	2418.0
28382	0.0	3.0
608	40.0	342.0
28380	7.0	24.0
100505785	1.0	2.0
219623	158.0	136.0
100505783	525.0	410.0
219621	798.0	54.0
401994	0.0	0.0
401993	0.0	0.0
339442	0.0	0.0
401992	0.0	0.0
28358	0.0	0.0
653689	38.0	20.0
148741	195.0	321.0
28359	0.0	0.0
90381	29.0	1061.0
339448	1637.0	1453.0
28352	0.0	1.0
28353	0.0	0.0
653691	11.0	3.0
148738	2.0	0.0
28351	0.0	0.0
122145	0.0	0.0
28356	0.0	0.0
610	21.0	52.0
28357	0.0	0.0
611	296.0	235.0
28354	0.0	0.0
28355	0.0	1.0
613	4953.0	4058.0
616	0.0	0.0
617	686.0	861.0
618	13.0	82.0
90378	1050.0	2264.0
376497	1775.0	2856.0
90379	1607.0	2441.0
100505776	0.0	0.0
401983	0.0	0.0
401982	0.0	2.0
401981	0.0	2.0
653677	10.0	21.0
28369	0.0	0.0
28363	0.0	10.0
28364	0.0	1.0
28361	0.0	3.0
28362	0.0	0.0
388478	0.0	3.0
28368	0.0	1.0
622	640.0	1758.0
28365	0.0	0.0
623	166.0	58.0
340419	493.0	48.0
401973	0.0	0.0
28366	0.0	120.0
624	1366.0	597.0
627	388.0	194.0
134111	21.0	91.0
629	414.0	410.0
28360	0.0	0.0
101927074	0.0	2.0
101927075	13.0	0.0
146183	39.0	178.0
339416	232.0	27.0
79931	1295.0	166.0
55964	77.0	554.0
631	223.0	236.0
79930	4416.0	2527.0
632	44.0	23.0
79933	29.0	10.0
633	25846.0	82335.0
634	1069.0	524.0
79932	5623.0	4686.0
55968	5445.0	5220.0
79935	11.0	5.0
635	2.0	15.0
79934	2599.0	2516.0
636	646.0	2058.0
55967	2548.0	1385.0
637	4189.0	2767.0
79937	332.0	183.0
100505724	0.0	0.0
55966	414.0	140.0
158172	1.0	6.0
638	309.0	370.0
639	3806.0	3957.0
79939	5719.0	6239.0
101927081	0.0	0.0
55969	2127.0	2521.0
101927084	14.0	10.0
158158	5542.0	306.0
219654	3291.0	2916.0
100422900	0.0	0.0
100422901	0.0	0.0
100422902	0.0	0.0
100422903	0.0	0.0
100422904	0.0	0.0
100422905	0.0	0.0
100422907	0.0	0.0
146198	1165.0	1105.0
100422908	0.0	1.0
100422909	0.0	0.0
55971	3687.0	3489.0
55970	9133.0	5147.0
640	57.0	237.0
100270998	3.0	1.0
641	180.0	1046.0
642	1833.0	7035.0
55975	2221.0	1973.0
100270992	0.0	0.0
158160	134.0	107.0
643	6.0	18.0
55974	3537.0	3083.0
122199	36.0	49.0
55973	7602.0	2986.0
644	5984.0	3741.0
100270994	0.0	0.0
79922	122.0	434.0
55972	951.0	968.0
645	7333.0	4980.0
79921	4702.0	4505.0
388499	2.0	0.0
79924	31.0	602.0
646	51.0	302.0
79923	0.0	0.0
648	2664.0	2013.0
79925	724.0	524.0
649	2328.0	3939.0
79927	716.0	60.0
79929	129.0	534.0
100505718	2.0	1.0
100505741	46.0	14.0
7620	230.0	110.0
100422911	0.0	0.0
7621	158.0	544.0
100422913	4.0	12.0
100422914	0.0	0.0
102725509	84.0	290.0
339400	52.0	95.0
100422916	0.0	0.0
100270978	0.0	0.0
100422917	0.0	0.0
100270979	2.0	4.0
100422918	0.0	0.0
339403	4.0	2.0
100422919	0.0	0.0
650	10042.0	1365.0
100270986	0.0	0.0
651	557.0	308.0
652	306.0	645.0
79953	22.0	709.0
653	1888.0	469.0
100270981	0.0	0.0
654	1482.0	428.0
100270982	0.0	0.0
655	210.0	3951.0
79955	170.0	73.0
100270983	0.0	0.0
79954	1846.0	2114.0
656	223.0	292.0
100270984	0.0	0.0
657	2923.0	1357.0
79957	123.0	129.0
79956	2405.0	6159.0
658	516.0	114.0
79959	280.0	633.0
659	14789.0	5148.0
100505746	147.0	162.0
92912	5689.0	2767.0
79958	2560.0	2017.0
100270980	0.0	0.0
7617	108.0	28.0
100422920	0.0	0.0
7633	261.0	365.0
100422922	0.0	0.0
100422923	0.0	0.0
100422924	0.0	0.0
100422925	1.0	2.0
219670	481.0	41.0
100422926	0.0	0.0
100422927	0.0	0.0
100422929	0.0	0.0
122183	0.0	0.0
660	533.0	107.0
100270974	20.0	11.0
661	1584.0	1425.0
100270975	0.0	0.0
662	1401.0	597.0
79940	209.0	45.0
100270976	3.0	1.0
663	9709.0	4741.0
100270977	1.0	0.0
55997	4.0	0.0
664	2379.0	2464.0
665	12285.0	6433.0
53335	76.0	1912.0
79944	336.0	567.0
666	2569.0	1653.0
100270972	3.0	0.0
667	13799.0	25610.0
79943	142.0	426.0
79946	206.0	22.0
668	2.0	31.0
53339	6242.0	4782.0
669	1858.0	1883.0
100505738	990.0	361.0
79948	194.0	22.0
53336	1.0	0.0
7626	1028.0	747.0
55999	0.0	0.0
79947	2262.0	2557.0
55998	2.0	2.0
7625	246.0	1334.0
92906	4467.0	2307.0
7628	1.0	0.0
79949	901.0	122.0
7627	665.0	874.0
100505739	0.0	0.0
7629	2546.0	1662.0
161779	135.0	131.0
101929693	695.0	120.0
104533120	5.0	2.0
100422930	0.0	0.0
101927034	4.0	26.0
100422931	0.0	0.0
7644	512.0	355.0
106903081	48.0	75.0
7643	32.0	55.0
100422934	0.0	0.0
100422935	0.0	0.0
100422936	0.0	0.0
219681	565.0	27.0
100422938	0.0	0.0
100422939	0.0	0.0
670	629.0	579.0
671	116.0	30.0
79971	7552.0	3597.0
100270963	1.0	0.0
672	221.0	1509.0
79970	389.0	485.0
53342	204.0	139.0
100270964	61.0	11.0
673	2912.0	1722.0
79973	177.0	73.0
53340	1235.0	252.0
675	257.0	732.0
53345	11.0	76.0
79974	3220.0	870.0
53346	1107.0	641.0
676	6.0	14.0
79977	1164.0	2738.0
53343	2009.0	1069.0
677	37447.0	28154.0
100270961	0.0	0.0
678	17872.0	14069.0
53344	703.0	495.0
100270962	0.0	1.0
53349	1184.0	1545.0
79979	991.0	2141.0
92935	791.0	596.0
158131	0.0	0.0
7634	9.0	30.0
53347	60.0	224.0
7637	1032.0	1018.0
7639	118.0	136.0
7638	30.0	25.0
158135	214.0	153.0
100422940	0.0	0.0
219699	3027.0	5139.0
100422942	0.0	0.0
7652	1.0	2.0
100422943	24.0	4.0
100422944	1.0	2.0
100422945	0.0	4.0
101927049	0.0	2.0
100422947	0.0	2.0
100422948	0.0	0.0
100422949	0.0	0.0
105375192	0.0	0.0
680	0.0	1.0
79960	2809.0	1394.0
682	32882.0	29492.0
401914	0.0	3.0
683	1890.0	724.0
53353	24.0	29.0
100270953	0.0	0.0
684	7360.0	5934.0
79962	25.0	154.0
79961	1849.0	1892.0
685	676.0	619.0
401911	5.0	3.0
686	1875.0	835.0
687	21815.0	4921.0
79963	56.0	29.0
688	11485.0	13016.0
79966	2978.0	1423.0
53354	130.0	271.0
100270950	2.0	0.0
689	31289.0	18588.0
100270951	0.0	0.0
79968	338.0	307.0
92922	387.0	550.0
53358	837.0	198.0
79969	436.0	553.0
92960	429.0	223.0
100422950	0.0	0.0
100422951	0.0	0.0
5000	2201.0	1367.0
7661	1.0	1.0
100422952	0.0	0.0
5001	641.0	1769.0
100422953	0.0	0.0
5002	593.0	1093.0
100422954	1.0	0.0
5003	69.0	70.0
100422955	0.0	0.0
5004	449.0	107.0
100270938	0.0	0.0
100422957	3.0	0.0
100422959	0.0	0.0
146167	6.0	0.0
690	0.0	0.0
79991	3057.0	989.0
653604	4.0	2.0
79990	1124.0	1434.0
100270937	0.0	0.0
79993	761.0	461.0
401903	1.0	0.0
694	19940.0	9816.0
641616	3.0	5.0
79992	37.0	19.0
695	3614.0	1502.0
100270943	0.0	0.0
696	6.0	1.0
699	163.0	1571.0
79998	209.0	68.0
100505704	1.0	7.0
134187	2.0	4.0
100505702	559.0	381.0
641613	4.0	1.0
401904	25.0	22.0
641614	0.0	1.0
100422960	0.0	0.0
5010	702.0	218.0
7673	295.0	158.0
100422962	0.0	0.0
100422963	0.0	1.0
7675	2361.0	2056.0
101927067	11.0	19.0
100422964	0.0	0.0
5013	45.0	812.0
100422965	4.0	4.0
100422966	0.0	0.0
5015	0.0	3.0
100422967	0.0	0.0
100422969	0.0	0.0
100270923	0.0	0.0
53371	3379.0	2516.0
146177	726.0	28.0
100270924	0.0	0.0
79980	997.0	1491.0
100270925	0.0	0.0
100270926	2.0	2.0
79982	3489.0	1603.0
79981	6.0	1.0
79983	186.0	1401.0
53373	5019.0	3530.0
80975	50.0	46.0
79986	203.0	80.0
100420308	1.0	1.0
100420307	7.0	10.0
79987	5119.0	2272.0
5005	118.0	41.0
79989	689.0	647.0
5007	5290.0	4522.0
100420303	2.0	1.0
5008	1775.0	356.0
5009	16.0	0.0
100420300	144.0	88.0
92949	190.0	784.0
7682	4.0	7.0
100422850	0.0	0.0
5020	0.0	1.0
7681	3.0	187.0
100422851	0.0	0.0
5021	68.0	302.0
100422852	0.0	0.0
7683	7.0	0.0
100422853	0.0	0.0
5023	1113.0	529.0
100422854	0.0	0.0
5024	5.0	0.0
100422855	0.0	0.0
5025	3220.0	3542.0
101929651	1.0	0.0
100422856	0.0	0.0
5026	54.0	264.0
100422857	0.0	0.0
100422858	0.0	0.0
100422859	0.0	1.0
101929655	12.0	20.0
5016	221.0	105.0
5017	190.0	356.0
7678	330.0	300.0
5018	6629.0	6706.0
5019	1105.0	1010.0
5030	0.0	2.0
7693	1386.0	1198.0
100422861	0.0	0.0
7692	602.0	803.0
5031	174.0	440.0
100422862	0.0	0.0
7695	1249.0	715.0
5032	418.0	464.0
100422863	0.0	0.0
5033	4757.0	3951.0
7694	256.0	226.0
100422864	0.0	2.0
5034	32409.0	76033.0
7697	226.0	288.0
101929664	27.0	5.0
7696	49.0	74.0
101929665	17.0	9.0
100422866	0.0	0.0
5036	7254.0	8862.0
7699	1693.0	690.0
101927003	6.0	9.0
100422867	0.0	0.0
5037	23381.0	14686.0
101929663	0.0	0.0
100422868	0.0	0.0
100422869	0.0	0.0
101929669	0.0	0.0
101927007	0.0	0.0
101927006	2.0	7.0
7691	194.0	148.0
7690	2060.0	2461.0
254013	195.0	173.0
100420207	3.0	3.0
5027	934.0	1556.0
100420206	0.0	0.0
5028	1677.0	874.0
5029	804.0	556.0
100420203	11.0	17.0
100420200	0.0	0.0
100422860	10.0	10.0
5042	27.0	38.0
100422873	0.0	0.0
100422874	0.0	0.0
5045	21137.0	13559.0
100422876	0.0	0.0
5046	288.0	506.0
5047	17.0	53.0
100292290	0.0	0.0
100422878	0.0	0.0
5048	14663.0	8919.0
100422879	0.0	0.0
101927015	168.0	7.0
101927017	0.0	0.0
105377880	0.0	1.0
256646	6.0	1.0
256643	759.0	588.0
55902	7391.0	4075.0
55901	493.0	278.0
55900	1258.0	919.0
55906	426.0	268.0
100420213	0.0	0.0
55905	8835.0	5440.0
55904	8613.0	5515.0
5052	19522.0	41060.0
100422883	0.0	0.0
55909	1751.0	606.0
5053	4.0	2.0
100422884	0.0	0.0
5054	85900.0	11091.0
55908	7.0	5.0
55907	1731.0	3102.0
5055	353.0	750.0
100422886	0.0	0.0
100422887	0.0	0.0
100422888	0.0	0.0
5058	2420.0	5091.0
101929684	0.0	0.0
100422889	0.0	0.0
101929685	0.0	0.0
101929688	1.0	2.0
5050	491.0	2043.0
5051	1425.0	768.0
5049	7604.0	6137.0
55911	4505.0	2071.0
55917	4759.0	3300.0
100420224	2.0	3.0
55916	1769.0	1166.0
100420223	0.0	0.0
101929690	0.0	3.0
100422880	0.0	0.0
55915	1732.0	1685.0
100422881	1.0	0.0
55914	5152.0	4289.0
5063	105.0	60.0
100422894	1.0	3.0
5064	1811.0	1644.0
100422895	0.0	0.0
100422896	0.0	1.0
5066	12748.0	8090.0
5067	139.0	275.0
100422898	0.0	0.0
5068	0.0	0.0
100422899	0.0	0.0
5069	76.0	255.0
100419246	0.0	0.0
254050	253.0	91.0
5062	10502.0	9366.0
55920	5674.0	12242.0
254048	893.0	1692.0
55924	2311.0	444.0
55922	669.0	984.0
100422891	0.0	0.0
100422892	0.0	0.0
5074	3168.0	3067.0
5075	5.0	7.0
5076	2.0	4.0
5077	1.0	4.0
55929	1804.0	1641.0
5078	0.0	0.0
101929620	0.0	0.0
5079	24.0	231.0
101929624	0.0	0.0
254065	1158.0	1185.0
101929623	77.0	81.0
5071	225.0	234.0
5073	3093.0	3806.0
55930	3284.0	1116.0
55937	249.0	108.0
100420253	10.0	6.0
5087	4538.0	4265.0
5088	9.0	1.0
5089	5230.0	3426.0
5080	233.0	154.0
5081	0.0	9.0
101929639	113.0	35.0
5082	1957.0	1505.0
256691	3578.0	527.0
5083	174.0	445.0
101929637	0.0	1.0
102725541	1.0	5.0
79913	516.0	518.0
79912	1457.0	849.0
79915	108.0	844.0
100420259	2.0	5.0
100420258	17.0	11.0
100420257	1.0	5.0
79917	416.0	126.0
79919	3058.0	547.0
79918	626.0	754.0
5096	2045.0	3788.0
5097	7025.0	1250.0
5098	2345.0	1464.0
5099	274.0	1624.0
100420260	0.0	0.0
254042	214.0	335.0
5090	1849.0	1813.0
5091	820.0	2141.0
5092	3990.0	2313.0
5093	16019.0	12977.0
5094	22599.0	22095.0
5095	1245.0	792.0
100270899	0.0	1.0
100270895	2.0	0.0
79902	1792.0	2820.0
55957	303.0	178.0
79901	34710.0	10164.0
100270891	0.0	0.0
55954	843.0	810.0
79903	2108.0	2173.0
100420269	1.0	0.0
79906	425.0	233.0
79905	484.0	208.0
79908	312.0	15.0
55959	2425.0	10032.0
55958	3527.0	1873.0
112724	818.0	761.0
100420275	0.0	1.0
90288	303.0	50.0
28338	0.0	0.0
28339	0.0	0.0
254099	1.0	0.0
28337	0.0	1.0
106736475	0.0	0.0
653590	2.0	0.0
28334	0.0	0.0
28335	0.0	0.0
100420281	0.0	1.0
28349	0.0	0.0
28347	0.0	0.0
653579	0.0	2.0
28348	0.0	0.0
90271	258.0	445.0
90273	1094.0	293.0
112714	5.0	3.0
28341	0.0	1.0
28342	2.0	0.0
28340	3.0	9.0
653583	389.0	1019.0
28345	0.0	1.0
28346	0.0	0.0
28343	0.0	2.0
28344	2.0	6.0
100420287	0.0	0.0
100420295	0.0	0.0
100420293	1.0	0.0
28316	13.0	8.0
28317	2.0	6.0
28314	1.0	2.0
28315	4.0	7.0
28318	12.0	54.0
112703	112.0	260.0
28312	0.0	3.0
28313	5.0	14.0
101929602	1.0	4.0
653598	1.0	0.0
28327	0.0	0.0
28328	0.0	0.0
28326	0.0	0.0
90293	176.0	1053.0
28329	0.0	0.0
28320	3.0	29.0
401898	0.0	0.0
112770	2461.0	4578.0
105377820	0.0	0.0
112755	37.0	72.0
112752	1978.0	663.0
28305	1.0	33.0
28306	2.0	102.0
28304	2.0	27.0
28309	0.0	42.0
28307	7.0	82.0
28301	0.0	17.0
28300	1.0	6.0
124739	436.0	246.0
112744	1.0	0.0
388403	1536.0	1486.0
388401	1.0	1.0
388407	56.0	72.0
376412	21.0	7.0
653509	1379002.0	38450.0
90441	2887.0	4723.0
388551	1.0	0.0
388552	632.0	1878.0
122011	8.0	0.0
148641	17.0	590.0
102216342	26.0	12.0
388550	8.0	0.0
102216341	0.0	0.0
653505	4.0	1.0
641518	7.0	24.0
641517	0.0	0.0
641515	0.0	5.0
388536	121.0	134.0
388533	25.0	162.0
388531	22.0	16.0
148645	6.0	6.0
388532	5.0	1.0
340595	0.0	0.0
340596	1.0	23.0
90427	656.0	3824.0
340598	0.0	2.0
161635	3.0	6.0
340591	343.0	341.0
388574	5.0	10.0
388569	237.0	515.0
388566	443.0	277.0
388567	206.0	211.0
388564	190.0	130.0
124641	0.0	0.0
90459	1617.0	930.0
653519	164.0	149.0
388561	912.0	1016.0
388559	21.0	23.0
124637	173.0	92.0
388558	744.0	337.0
388555	0.0	17.0
388553	0.0	3.0
701	41.0	1604.0
340571	0.0	0.0
705	1910.0	1732.0
706	14828.0	6210.0
340578	0.0	119.0
708	5478.0	5915.0
100505881	3115.0	830.0
90485	46.0	100.0
90488	4657.0	2563.0
220717	469.0	1179.0
100529855	3.0	5.0
388595	0.0	0.0
653543	0.0	0.0
653544	0.0	0.0
653545	0.0	0.0
388591	242.0	445.0
90480	2554.0	2339.0
653548	0.0	0.0
28495	0.0	0.0
28496	0.0	1.0
28493	0.0	5.0
28494	0.0	1.0
122046	109.0	7.0
653550	0.0	0.0
28499	1.0	18.0
388588	236.0	50.0
710	48410.0	43360.0
28497	1.0	17.0
28498	0.0	0.0
653553	93.0	76.0
711	0.0	0.0
712	46709.0	26629.0
340562	1.0	3.0
713	47721.0	39681.0
714	25424.0	26596.0
641556	0.0	0.0
715	14579.0	36988.0
716	20321.0	45823.0
28491	0.0	0.0
717	8947.0	6373.0
28492	0.0	0.0
718	63855.0	65380.0
719	2491.0	3547.0
28490	0.0	0.0
100505876	3249.0	4001.0
219731	25.0	8.0
100505877	3.0	0.0
100505875	86.0	19.0
122042	41.0	0.0
388585	5.0	9.0
388581	52.0	78.0
122038	0.0	0.0
388579	3.0	0.0
720	920.0	981.0
721	916.0	1089.0
722	20947.0	4716.0
724	2.0	1.0
725	225.0	32.0
726	888.0	1242.0
100505879	0.0	3.0
727	1571.0	796.0
728	18738.0	7595.0
729	706.0	35.0
340554	137.0	96.0
219743	763.0	1163.0
339562	1.0	5.0
653566	53.0	66.0
653567	572.0	56.0
28479	26.0	620.0
339559	199.0	184.0
28473	15.0	4508.0
28474	450.0	9161.0
28471	10.0	252.0
340547	1015.0	59.0
730	17734.0	6591.0
28477	0.0	0.0
731	26.0	1.0
28478	3.0	33.0
732	430.0	15.0
28475	0.0	0.0
124685	5.0	0.0
733	19.0	24.0
28476	0.0	0.0
734	4832.0	2444.0
735	4.0	2.0
738	5855.0	5512.0
340544	9.0	17.0
219738	399.0	454.0
28470	5.0	56.0
340542	1084.0	167.0
219736	272.0	206.0
340543	3.0	0.0
136647	1324.0	1714.0
100505894	261.0	190.0
100505892	0.0	0.0
100505893	4.0	1.0
219752	0.0	0.0
7710	243.0	380.0
653557	4.0	7.0
100505890	0.0	0.0
7709	2152.0	1603.0
28484	0.0	1.0
28485	0.0	7.0
28482	0.0	2.0
740	6514.0	3287.0
28483	3.0	37.0
741	640.0	698.0
28488	0.0	1.0
28489	0.0	1.0
28486	1.0	0.0
744	28.0	232.0
28487	0.0	59.0
7701	1144.0	1851.0
745	6135.0	1134.0
7700	372.0	298.0
746	4917.0	3273.0
747	541.0	664.0
7703	1927.0	1789.0
7702	1052.0	870.0
340533	92.0	132.0
7705	3059.0	5652.0
28480	0.0	3.0
7704	1809.0	334.0
219749	1722.0	774.0
28481	31.0	236.0
7707	2481.0	3472.0
7706	5338.0	2410.0
339541	657.0	91.0
100270879	3.0	0.0
171017	1416.0	2504.0
768215	0.0	0.0
340526	1390.0	662.0
340527	173.0	138.0
100270887	1.0	0.0
146059	450.0	1034.0
768217	0.0	0.0
750	9.0	1.0
768216	0.0	0.0
768211	1198.0	627.0
752	7476.0	4367.0
753	2692.0	1362.0
171019	3.0	6.0
754	30463.0	17634.0
768213	0.0	0.0
755	1726.0	1093.0
340529	0.0	0.0
768212	0.0	0.0
100270885	0.0	1.0
7712	10.0	11.0
757	7719.0	1968.0
7711	214.0	179.0
758	10.0	469.0
100270880	0.0	0.0
100505845	0.0	0.0
759	20.0	2.0
7716	7563.0	3644.0
134082	0.0	0.0
134083	0.0	0.0
158055	12.0	11.0
7718	749.0	120.0
158056	94.0	124.0
158038	9.0	17.0
7730	0.0	2.0
100505832	11.0	6.0
7732	116.0	50.0
219771	8575.0	4749.0
219770	3.0	4.0
100270868	0.0	0.0
100270869	0.0	0.0
339535	14.0	63.0
340515	0.0	1.0
100270875	1.0	0.0
760	4840.0	1572.0
256714	29.0	174.0
100270876	0.0	0.0
761	1315.0	57.0
768206	97.0	71.0
762	6595.0	63.0
763	15.0	11.0
100270871	0.0	0.0
256710	26.0	16.0
100270872	3.0	2.0
764	0.0	0.0
765	2.0	13.0
100270873	10.0	5.0
766	2.0	7.0
100270874	1.0	0.0
767	376.0	670.0
768	12.0	422.0
732275	0.0	0.0
100270870	1.0	0.0
100505835	1.0	0.0
7727	281.0	698.0
158046	13.0	16.0
7726	4837.0	5252.0
7728	406.0	401.0
100505839	11.0	169.0
7741	531.0	786.0
100505865	183.0	84.0
7743	2725.0	1487.0
339521	0.0	0.0
100270857	0.0	0.0
339524	220.0	155.0
770	626.0	874.0
100270864	0.0	0.0
771	707.0	1168.0
205147	2.0	0.0
773	36.0	38.0
100270867	4.0	3.0
774	6.0	649.0
340508	0.0	1.0
775	997.0	1233.0
776	1353.0	194.0
777	34.0	31.0
778	110.0	41.0
100505869	84.0	25.0
779	20.0	9.0
7733	329.0	618.0
7738	344.0	615.0
7737	746.0	1067.0
340501	0.0	1.0
7739	3666.0	2069.0
158078	15415.0	931.0
7750	4475.0	3700.0
7752	846.0	744.0
100505854	721.0	403.0
100505855	0.0	1.0
100505852	0.0	0.0
7754	894.0	145.0
7753	849.0	704.0
219793	0.0	1.0
219790	11891.0	684.0
122060	1390.0	372.0
100270846	0.0	0.0
339512	198.0	116.0
100270847	0.0	0.0
100270848	0.0	1.0
780	11343.0	24469.0
781	685.0	1329.0
100270853	6.0	0.0
782	899.0	722.0
339505	0.0	3.0
783	166.0	94.0
103689912	314.0	105.0
784	850.0	1277.0
103689911	5.0	4.0
785	373.0	112.0
786	20.0	3.0
100270850	0.0	3.0
100270851	2.0	2.0
788	1712.0	908.0
100270852	4.0	11.0
7745	1549.0	2081.0
789	0.0	0.0
103689918	0.0	0.0
103689917	1.0	1.0
732253	0.0	0.0
158062	114.0	6.0
7746	686.0	494.0
171024	1987.0	1485.0
7748	1551.0	991.0
171023	6944.0	4221.0
103689913	0.0	1.0
171022	194.0	15.0
158067	335.0	139.0
103689915	0.0	0.0
7761	73.0	36.0
7760	821.0	1356.0
7763	35217.0	15119.0
5100	0.0	2.0
7762	97.0	210.0
5101	1823.0	59.0
7764	2662.0	6188.0
100270839	6.0	4.0
339500	311.0	412.0
100270835	0.0	0.0
339501	0.0	0.0
100270836	0.0	0.0
790	1041.0	5474.0
100270837	0.0	0.0
100270838	0.0	0.0
793	2.0	2564.0
794	169.0	588.0
100270844	0.0	0.0
795	0.0	2.0
796	43.0	3.0
797	11.0	11.0
100270840	30.0	4.0
798	0.0	0.0
799	14.0	16.0
100270841	4.0	4.0
7756	15043.0	10457.0
7755	453.0	761.0
7757	25.0	23.0
101929580	10.0	34.0
158011	0.0	0.0
100505806	558.0	253.0
7770	468.0	727.0
101929581	0.0	2.0
7772	62.0	78.0
7771	126.0	194.0
5110	5993.0	3078.0
101929582	0.0	0.0
5111	2576.0	7043.0
7773	303.0	285.0
7776	497.0	648.0
7775	476.0	385.0
101929589	0.0	0.0
100419416	1.0	0.0
100270832	6.0	0.0
100270833	65.0	24.0
100270834	0.0	0.0
100420406	0.0	0.0
100420405	0.0	0.0
5104	16.0	20.0
7767	365.0	528.0
5105	5.0	2.0
7766	48.0	61.0
5106	3300.0	2363.0
7769	1088.0	682.0
100420401	4.0	6.0
7768	168.0	347.0
5108	8608.0	5209.0
101929590	0.0	0.0
101929591	5.0	10.0
7781	18.0	362.0
7780	6.0	14.0
7783	15.0	2.0
7782	537.0	762.0
5121	14.0	240.0
5122	18.0	93.0
7784	73.0	399.0
5125	1682.0	1420.0
7786	894.0	877.0
90423	302.0	762.0
100419426	0.0	0.0
100419427	0.0	0.0
100419423	0.0	0.0
100270823	3.0	1.0
100420415	28.0	23.0
5116	1397.0	2027.0
100420414	5.0	2.0
100505826	19.0	13.0
90417	441.0	1245.0
5118	2129.0	8921.0
90416	1475.0	807.0
7779	6329.0	2699.0
100420412	0.0	0.0
5119	7706.0	5282.0
158035	58.0	3.0
100420410	0.0	0.0
7791	33394.0	23976.0
5130	5219.0	6122.0
5132	0.0	3.0
90411	11279.0	8517.0
5133	197.0	509.0
5134	3295.0	2656.0
90410	1932.0	1243.0
7798	4902.0	2380.0
5136	631.0	500.0
146053	78.0	45.0
146050	896.0	1019.0
146057	825.0	1178.0
103091864	24.0	42.0
103091863	0.0	0.0
5126	303.0	35.0
7789	239.0	239.0
5127	5955.0	9937.0
5128	6546.0	1943.0
100505812	777.0	281.0
5129	1568.0	1220.0
90407	2823.0	5704.0
5140	2651.0	1300.0
100422971	1.0	2.0
5141	3730.0	2937.0
100422972	1.0	1.0
5142	5072.0	2024.0
100422973	0.0	0.0
5143	824.0	77.0
100422974	2.0	0.0
5144	6753.0	1551.0
100422975	0.0	0.0
5145	127.0	42.0
5146	21.0	12.0
100422977	0.0	0.0
101929530	0.0	2.0
5147	1360.0	1004.0
100422978	0.0	0.0
100422979	7.0	2.0
101929539	30.0	57.0
100419324	0.0	1.0
254128	232.0	220.0
254122	94.0	41.0
5137	1014.0	88.0
7799	4587.0	3309.0
5138	1013.0	392.0
5139	573.0	526.0
100422970	0.0	0.0
5151	3113.0	1533.0
100422982	0.0	0.0
5152	678.0	1257.0
100422983	0.0	1.0
5153	878.0	464.0
100422984	1.0	0.0
5154	3282.0	2063.0
100422985	0.0	0.0
5155	4947.0	1306.0
100422986	4.0	0.0
5156	3032.0	5434.0
100422987	0.0	0.0
5157	358.0	1424.0
100422988	0.0	0.0
5158	524.0	289.0
100422989	0.0	1.0
100419337	0.0	0.0
101929548	1.0	6.0
5150	1271.0	1861.0
100049076	2.0	5.0
5148	73.0	368.0
5149	1.0	0.0
100422980	0.0	0.0
100422981	0.0	0.0
5162	3382.0	2711.0
100422993	0.0	0.0
5163	916.0	2089.0
100422994	0.0	0.0
5164	1330.0	1549.0
100422995	0.0	0.0
5165	696.0	474.0
100422996	0.0	0.0
5166	21434.0	1492.0
100422997	10.0	0.0
5167	374.0	417.0
5168	4730.0	3897.0
5169	120.0	32.0
101929559	25.0	3.0
101929557	3.0	0.0
5160	3432.0	3967.0
5161	0.0	0.0
256764	48.0	1519.0
254100	85.0	103.0
254102	6417.0	5262.0
5159	8917.0	17227.0
100422990	1.0	0.0
100422991	0.0	0.0
100422992	0.0	1.0
5173	8.0	3.0
100420341	47.0	89.0
5174	15.0	14.0
5175	71589.0	16234.0
5176	5444.0	18767.0
5178	251.0	148.0
5179	167.0	166.0
5170	1860.0	1281.0
5172	210.0	50.0
100420342	3.0	0.0
5184	6290.0	6346.0
5187	13588.0	9173.0
5188	914.0	677.0
5189	1099.0	1495.0
254173	219.0	20.0
254170	1974.0	1021.0
100420359	0.0	0.0
100420358	2.0	9.0
100420356	1.0	0.0
100420354	0.0	0.0
5195	2048.0	1615.0
5196	109.0	1.0
5197	9.0	1.0
5198	642.0	1816.0
5199	2062.0	159.0
254187	14.0	3.0
5190	585.0	826.0
5191	787.0	399.0
5192	834.0	1040.0
5193	345.0	532.0
5194	4447.0	2360.0
100270790	0.0	0.0
100420368	0.0	0.0
100420364	0.0	0.0
100420374	0.0	0.0
100420373	0.0	0.0
768239	108.0	7.0
105375380	0.0	0.0
53400	0.0	0.0
53405	26992.0	1350.0
100420377	0.0	0.0
