id	5e010a9a-7f65-434b-ae4c-43948461187c	84f304ea-8b50-41e9-89c8-bfca6668b746
23566	540.0	3098.0
100130693	0.0	0.0
23567	982.0	790.0
23568	1055.0	1537.0
23569	98.0	2.0
23560	3064.0	5790.0
286494	0.0	0.0
286495	457.0	245.0
286499	6.0	4.0
100130687	0.0	0.0
23576	8653.0	688.0
117608	416.0	328.0
100129690	2.0	0.0
100129696	21.0	15.0
100129692	2.0	0.0
100129694	0.0	1.0
23548	1219.0	1110.0
23549	6901.0	6384.0
100130677	0.0	0.0
100130676	0.0	0.0
23541	343.0	2477.0
23542	205.0	1314.0
23543	11695.0	6962.0
130612	207.0	379.0
23544	47.0	3.0
130617	1781.0	1649.0
100130671	0.0	0.0
23545	2104.0	1485.0
441124	180.0	210.0
23546	2.0	5.0
441123	0.0	0.0
23547	114.0	12.0
441131	1.0	0.0
23559	858.0	667.0
23551	442.0	939.0
23552	732.0	322.0
23553	1.0	3.0
23554	9093.0	313.0
23555	7904.0	1986.0
100130660	0.0	3.0
23556	2194.0	2638.0
23557	2318.0	3244.0
23558	15652.0	6491.0
23550	5609.0	5902.0
23526	8041.0	1794.0
23527	5696.0	13205.0
23528	2671.0	1408.0
286442	3.0	2.0
23529	398.0	758.0
129642	4436.0	10116.0
286444	18.0	33.0
100129669	0.0	0.0
100463482	2.0	4.0
23520	1.0	3.0
23521	91659.0	127332.0
23522	5366.0	2181.0
23523	10440.0	4270.0
23524	46215.0	19383.0
359996	0.0	0.0
115004	841.0	103.0
100129664	0.0	1.0
100463487	2.0	1.0
100463486	19.0	13.0
100463489	0.0	1.0
100463488	1.0	2.0
100129662	30.0	1.0
286451	6222.0	3805.0
23538	0.0	0.0
23539	27.0	42.0
23530	6397.0	8057.0
23531	1886.0	1089.0
100130640	0.0	0.0
23532	12.0	232.0
23533	2699.0	182.0
359997	0.0	1.0
23534	5628.0	4911.0
23536	2037.0	1695.0
100463498	23.0	19.0
100129654	3.0	33.0
286460	175.0	287.0
100129650	1.0	1.0
23504	15.0	590.0
100499416	0.0	0.0
23505	6540.0	5637.0
100499417	1.0	1.0
23506	3669.0	2318.0
286464	256.0	42.0
100130637	0.0	0.0
23507	2449.0	2785.0
100130636	0.0	0.0
23508	2458.0	823.0
23509	8040.0	7366.0
286467	6.0	38.0
100129647	1.0	2.0
100130631	0.0	0.0
23500	9529.0	432.0
100499418	0.0	0.0
23503	4904.0	2011.0
100129641	11.0	1.0
100129640	0.0	2.0
286472	0.0	2.0
23515	3528.0	3025.0
345275	459.0	8.0
100499405	621.0	25.0
23516	2548.0	9053.0
23517	5168.0	3241.0
100130626	0.0	1.0
23518	2094.0	3010.0
102465752	0.0	0.0
23519	1.0	1.0
345274	29.0	622.0
100130621	36.0	9.0
23510	4805.0	2407.0
23511	6971.0	10307.0
23512	2897.0	2778.0
23513	6006.0	8434.0
23514	4420.0	5560.0
100129631	0.0	3.0
129607	1864.0	144.0
129563	2110.0	1376.0
431704	1.0	0.0
117579	0.0	0.0
130557	1134.0	1058.0
431705	8.0	8.0
431707	1.0	1.0
129560	0.0	0.0
117583	4292.0	265.0
84449	1176.0	466.0
84448	899.0	3314.0
117584	2456.0	3106.0
84445	7116.0	5999.0
84444	2943.0	3245.0
84447	6976.0	4379.0
84446	157.0	146.0
84441	5370.0	1479.0
84440	2256.0	1270.0
84443	73.0	16.0
646405	35.0	4.0
646409	1.0	0.0
117581	393.0	439.0
130560	0.0	0.0
646424	1.0	3.0
84437	1592.0	1078.0
84439	598.0	282.0
60489	2145.0	621.0
60488	2920.0	6278.0
84433	1509.0	3253.0
60487	619.0	760.0
84436	1468.0	1356.0
84435	76.0	1.0
60485	4006.0	2809.0
60484	22.0	11.0
84432	14.0	7.0
60482	32.0	4.0
60481	8325.0	9861.0
130576	219.0	1369.0
130574	117.0	250.0
84467	2336.0	7.0
84466	24.0	38.0
60496	2688.0	2977.0
60495	873.0	155.0
60494	144.0	23.0
84465	810.0	14.0
84464	904.0	716.0
60493	1779.0	2923.0
60492	2332.0	2648.0
60491	1349.0	1917.0
60490	804.0	823.0
84461	1612.0	1013.0
84460	656.0	72.0
646442	3.0	2.0
129530	21.0	46.0
129531	742.0	1113.0
130589	2999.0	489.0
201501	1637.0	4659.0
84456	723.0	693.0
84455	543.0	391.0
84458	1231.0	1471.0
84457	13.0	17.0
84450	2267.0	677.0
646457	6.0	2.0
100500870	0.0	0.0
100500872	0.0	0.0
201514	761.0	732.0
201516	10.0	4.0
646450	86.0	63.0
23480	2372.0	6178.0
105416157	161.0	203.0
23481	4741.0	11990.0
23483	771.0	714.0
23484	6152.0	3433.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	0.0	0.0
100500879	0.0	0.0
646463	0.0	0.0
646467	19.0	1.0
100500860	0.0	0.0
96459	2775.0	1350.0
100500861	0.0	0.0
23498	790.0	191.0
23499	72756.0	13852.0
23491	244.0	376.0
23492	7530.0	1733.0
23493	570.0	375.0
23495	15.0	8.0
100500862	0.0	0.0
100500863	0.0	0.0
100034743	0.0	0.0
100500864	0.0	0.0
100500865	10.0	7.0
100500866	2.0	0.0
100500867	0.0	0.0
100500869	0.0	0.0
100500890	0.0	0.0
100500891	0.0	0.0
646479	0.0	0.0
394214	0.0	0.0
100500893	0.0	0.0
100500894	0.0	0.0
23463	10725.0	11313.0
394217	0.0	0.0
23464	453.0	1189.0
130535	1675.0	1671.0
23466	12624.0	11712.0
23467	1626.0	4541.0
23468	10235.0	7647.0
23469	7913.0	7678.0
2801	7768.0	7720.0
2800	2015.0	2634.0
23460	1992.0	139.0
23461	1003.0	2432.0
23462	2692.0	3760.0
100500895	0.0	0.0
100500896	0.0	0.0
100500897	0.0	0.0
2806	6062.0	17517.0
100500898	0.0	0.0
2805	3055.0	6437.0
100500899	0.0	0.0
2804	11662.0	8882.0
2803	8702.0	3204.0
2802	10149.0	6919.0
130540	223.0	134.0
646486	0.0	3.0
100500881	0.0	0.0
100500882	0.0	0.0
23474	1879.0	2925.0
23475	2062.0	264.0
23476	10294.0	10502.0
23478	9212.0	8942.0
23479	8424.0	3186.0
646480	0.0	0.0
2812	0.0	0.0
2811	279.0	107.0
2810	3785.0	188274.0
23471	26862.0	14006.0
23473	2645.0	1401.0
100500884	0.0	0.0
2819	5357.0	15.0
100500885	1.0	0.0
84498	4765.0	5094.0
100500886	0.0	0.0
2817	5939.0	90579.0
100500888	0.0	0.0
2815	82.0	1.0
100500889	0.0	0.0
2814	76.0	8.0
2813	7.0	1.0
2823	4494.0	3.0
2822	180.0	163.0
2821	18617.0	72068.0
100500839	0.0	0.0
2820	4280.0	6969.0
201562	5113.0	6017.0
100379623	1.0	0.0
2829	238.0	80.0
100500831	0.0	0.0
2828	2670.0	269.0
2827	61.0	112.0
100500833	4.0	17.0
2826	88.0	24.0
100500834	0.0	0.0
2825	90.0	171.0
100500835	0.0	0.0
2824	4387.0	505.0
100500836	0.0	0.0
727699	130.0	0.0
2834	2.0	0.0
100500826	1.0	0.0
2833	769.0	52.0
100500827	0.0	0.0
2832	0.0	0.0
100500828	0.0	0.0
2831	1.0	43.0
100500829	0.0	0.0
60401	747.0	68.0
2830	1.0	0.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	17.0	1.0
100500822	0.0	0.0
2837	1.0	0.0
100500823	0.0	0.0
100500824	0.0	0.0
2835	4.0	0.0
100500825	0.0	0.0
100500850	12.0	13.0
2845	5.0	1.0
100500859	0.0	0.0
2844	2.0	1.0
2843	88.0	60.0
2842	18.0	137.0
2841	78.0	7.0
60412	6931.0	3794.0
2840	277.0	0.0
100500851	0.0	0.0
100500854	3.0	2.0
2849	4.0	7.0
100500855	0.0	0.0
2848	82.0	14.0
394261	31.0	4.0
2847	20.0	62.0
347933	2.0	0.0
100500857	0.0	0.0
2846	14.0	14.0
100500858	0.0	0.0
394263	700.0	1.0
2856	1.0	1.0
100500849	0.0	0.0
2855	0.0	0.0
2854	0.0	0.0
2853	9.0	0.0
201595	14947.0	10102.0
2852	2425.0	644.0
2850	637.0	304.0
100500840	0.0	0.0
100500841	0.0	0.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	1.0	0.0
2859	222.0	70.0
100500846	0.0	0.0
2857	1671.0	152.0
100500847	0.0	0.0
2870	3461.0	3465.0
107105261	0.0	0.0
2867	128.0	16.0
107105265	0.0	0.0
60437	562.0	805.0
2866	0.0	0.0
107105264	0.0	2.0
60436	2472.0	2662.0
2865	6.0	1.0
107105263	0.0	0.0
2864	4.0	0.0
107105262	0.0	0.0
2863	555.0	76.0
2862	3.0	2.0
2861	100.0	108.0
347918	566.0	489.0
107105266	3.0	0.0
2869	14399.0	1320.0
2868	477.0	391.0
2880	5.0	0.0
60439	0.0	0.0
107105254	0.0	0.0
2878	145401.0	10274.0
2877	137.0	60482.0
107105253	2.0	8.0
2876	21053.0	11610.0
2875	27.0	88.0
2874	224.0	172.0
2873	6709.0	5502.0
2872	22581.0	14862.0
107105256	0.0	0.0
2871	8.0	2.0
347902	4085.0	4633.0
107105259	0.0	0.0
2879	14699.0	19294.0
727682	0.0	0.0
727684	2.0	0.0
2892	57.0	38.0
2891	5.0	3.0
2890	6210.0	23.0
727686	0.0	0.0
84419	300.0	799.0
2889	19013.0	8000.0
100500815	0.0	0.0
2888	209.0	16.0
100500816	0.0	1.0
2887	5131.0	5709.0
100500817	0.0	0.0
2886	1216.0	2042.0
100500818	1.0	0.0
2885	19011.0	7228.0
100500819	0.0	0.0
2884	7.0	4.0
2882	698.0	302.0
100642175	65.0	1.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	28.0	0.0
100500813	0.0	1.0
100500814	0.0	0.0
727676	0.0	0.0
107105271	0.0	0.0
727677	6.0	65.0
2899	45.0	12.0
84418	7041.0	3278.0
2898	38.0	131.0
60468	1049.0	946.0
84417	1743.0	3.0
2897	29.0	7.0
2896	73989.0	50118.0
60467	0.0	0.0
100500808	0.0	0.0
2895	37.0	2.0
100500809	1.0	0.0
2894	981.0	108.0
2893	10.0	4.0
100500801	0.0	0.0
100500802	14.0	3.0
100500803	0.0	0.0
23603	26629.0	21751.0
100129507	0.0	0.0
23604	5182.0	868.0
23605	1.0	0.0
23606	0.0	0.0
23607	5537.0	3755.0
23608	10046.0	8165.0
23609	3130.0	1388.0
286527	7.0	26.0
286528	0.0	0.0
23600	436.0	751.0
23601	514.0	403.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	1.0	2.0
23614	0.0	0.0
23615	7.0	7.0
23616	2431.0	11166.0
286530	1227.0	98.0
23617	0.0	0.0
23619	12.0	0.0
23612	6146.0	6577.0
23613	4180.0	1985.0
286544	2.0	3.0
286550	0.0	0.0
286554	13.0	7.0
286555	0.0	0.0
286556	0.0	0.0
286557	0.0	2.0
105370445	0.0	4.0
441273	10.0	16.0
100463528	0.0	0.0
441272	546.0	657.0
100379667	0.0	0.0
100288998	0.0	0.0
441263	59.0	129.0
441261	1.0	0.0
100288984	1.0	0.0
441295	0.0	3.0
441294	1.0	1.0
100463500	2.0	0.0
100288979	2.0	0.0
286512	3.0	4.0
286514	0.0	0.0
60625	1264.0	1584.0
441282	3.0	442.0
646377	0.0	0.0
100130579	3.0	2.0
646379	0.0	0.0
646378	1.0	1.0
23683	6473.0	2277.0
404281	83.0	41.0
100130572	0.0	0.0
646370	0.0	0.0
23682	490.0	5195.0
100129587	1.0	0.0
100129583	282.0	25.0
100129584	0.0	0.0
441218	0.0	3.0
100130566	1.0	0.0
100130564	1.0	0.0
100130562	2307.0	3109.0
100130561	95.0	103.0
441212	367.0	467.0
646382	0.0	0.0
100129570	0.0	0.0
404266	241.0	68.0
100130557	37.0	22.0
100130555	0.0	0.0
646390	0.0	0.0
441246	20.0	88.0
23666	430.0	242.0
23667	1.0	4.0
646392	0.0	1.0
23668	4.0	3.0
441251	1.0	1.0
441250	162.0	80.0
23660	1457.0	1306.0
100129564	0.0	0.0
100129566	0.0	2.0
100129561	1.0	0.0
100130549	0.0	0.0
130500	0.0	1.0
100129557	0.0	0.0
23673	13039.0	3711.0
441238	9.0	0.0
130502	239.0	347.0
23676	8.0	0.0
130507	4502.0	3470.0
23677	8060.0	7464.0
441234	0.0	1.0
23678	1022.0	784.0
23679	1.0	0.0
23670	16772.0	2526.0
23671	19.0	1.0
100129556	1.0	1.0
100129555	3.0	2.0
23647	3486.0	4446.0
23648	6001.0	2068.0
100130539	32.0	1.0
23649	1378.0	2500.0
129521	0.0	0.0
100130535	0.0	0.0
23640	2608.0	3379.0
23641	2057.0	2073.0
23642	836.0	4080.0
23643	574.0	148.0
23644	3575.0	4579.0
23645	29499.0	9108.0
23646	38831.0	33546.0
100129543	28.0	32.0
23658	1431.0	3362.0
23659	4167.0	1490.0
286573	0.0	0.0
100130528	0.0	0.0
100130523	0.0	2.0
100130522	83.0	129.0
23650	2441.0	96053.0
23654	44171.0	34637.0
23657	161.0	14771.0
117532	130.0	3.0
117531	11.0	27.0
100130519	46.0	121.0
23625	1486.0	2336.0
23626	0.0	0.0
23627	113.0	10.0
100130514	0.0	0.0
441208	19.0	16.0
23620	1.0	0.0
23621	8619.0	5060.0
23623	2449.0	4525.0
23624	102.0	2688.0
23636	4929.0	6019.0
23637	7280.0	7430.0
23639	399.0	89.0
100129515	0.0	0.0
23630	11.0	5.0
23632	85.0	67.0
23633	8828.0	7309.0
23635	2514.0	1167.0
100129512	0.0	0.0
404201	435.0	76.0
404203	0.0	27.0
129446	12.0	4.0
404204	0.0	0.0
84569	0.0	0.0
60598	106.0	150.0
84561	1059.0	3930.0
60592	4316.0	2502.0
84560	0.0	0.0
648947	9.0	751.0
646300	10.0	7.0
100499469	0.0	0.0
100499468	0.0	0.0
100499466	298.0	162.0
727736	0.0	0.0
84559	1.0	0.0
84557	1791.0	571.0
84553	409.0	2382.0
84552	845.0	4225.0
102465667	0.0	0.0
102465666	0.0	0.0
102465665	0.0	1.0
201617	2.0	1.0
100499457	0.0	0.0
727764	11.0	19.0
102465669	0.0	0.0
102465668	2.0	7.0
646309	16.0	23.0
201627	3696.0	1847.0
646324	404.0	7.0
201626	2972.0	1494.0
727758	39.0	28.0
201625	867.0	3.0
648980	0.0	1.0
84572	4837.0	3113.0
646316	0.0	0.0
84570	41.0	5.0
345462	276.0	45.0
102465689	3.0	0.0
102465688	0.0	0.0
646330	6.0	0.0
102465684	0.0	0.0
102465683	0.0	0.0
2909	11773.0	5619.0
727701	45.0	0.0
727703	0.0	43.0
727704	0.0	5.0
201633	482.0	136.0
2900	697.0	10.0
2908	13078.0	3103.0
2907	21610.0	14671.0
2906	88.0	222.0
2905	59.0	11.0
2904	18.0	2.0
2903	26.0	6.0
345456	0.0	1.0
2902	10.0	120.0
2901	170.0	32.0
406894	0.0	0.0
406893	1.0	0.0
406896	19.0	15.0
406895	0.0	0.0
406898	0.0	0.0
646348	0.0	0.0
406897	0.0	0.0
102465695	0.0	0.0
646346	1.0	1.0
102465694	0.0	0.0
406899	0.0	0.0
102465693	1.0	0.0
406890	0.0	0.0
406892	0.0	0.0
406891	1.0	0.0
2911	30.0	29.0
201651	28.0	284.0
2919	1650.0	815.0
2918	165.0	19.0
102465691	0.0	0.0
2917	49.0	14.0
2916	11.0	2.0
2915	16.0	3.0
2914	24.0	49.0
2913	19.0	8.0
2912	13.0	15.0
404220	23.0	2.0
406883	0.0	0.0
406882	0.0	0.0
406885	0.0	0.0
406884	0.0	0.0
646359	0.0	0.0
406887	0.0	0.0
406886	16.0	1.0
406889	0.0	0.0
406888	0.0	0.0
23584	4258.0	34.0
23585	11574.0	7844.0
23586	3218.0	510.0
23587	2162.0	2683.0
23588	3042.0	2393.0
23589	6956.0	3116.0
406881	2.0	1.0
2922	141.0	307.0
2921	967.0	116.0
2920	5406.0	79.0
23580	5956.0	6061.0
23581	2.0	2.0
23582	5006.0	3960.0
23583	1191.0	2208.0
404217	605.0	218.0
2928	0.0	8.0
2926	7504.0	8600.0
2925	12.0	2.0
2923	33094.0	40407.0
646366	3.0	0.0
345430	0.0	0.0
406875	0.0	0.0
404216	6.0	21.0
23595	1974.0	2863.0
23596	1640.0	705.0
23597	4418.0	2593.0
96597	3.0	4.0
23598	3679.0	1999.0
100130584	0.0	0.0
100130581	197.0	75.0
646360	1.0	0.0
129450	528.0	890.0
130429	0.0	0.0
2932	7705.0	7218.0
2931	5253.0	5643.0
23590	305.0	667.0
100129591	3.0	1.0
23591	2.0	0.0
23592	3123.0	2522.0
23593	3034.0	8207.0
23594	84.0	2260.0
727708	0.0	0.0
100499485	0.0	0.0
100129597	0.0	11.0
100499483	111.0	13.0
2939	264.0	1.0
2938	1670.0	984.0
2937	2810.0	5541.0
100129594	0.0	0.0
100499481	0.0	0.0
2936	6271.0	36143.0
2935	12810.0	8295.0
2934	69928.0	91725.0
100129595	0.0	0.0
100288964	0.0	0.0
60509	2722.0	2556.0
60506	0.0	1.0
2944	1934.0	77797.0
2942	1.0	0.0
2941	1859.0	5403.0
2940	113.0	2.0
2949	1889.0	836.0
2948	1688.0	7499.0
2947	4436.0	21756.0
2946	1157.0	8676.0
60526	1321.0	119.0
2954	778.0	1210.0
2953	4.0	0.0
2951	2.0	0.0
2950	37271.0	93190.0
2959	2254.0	2523.0
2958	2221.0	3294.0
2957	4170.0	3287.0
2956	3638.0	6270.0
100288948	0.0	0.0
60529	1.0	7.0
60528	5182.0	5054.0
2966	63.0	44.0
84504	2.0	1.0
2965	3349.0	5473.0
84503	566.0	250.0
2964	3.0	3.0
2963	1514.0	2193.0
2962	7032.0	7264.0
2961	1804.0	7202.0
84502	577.0	62.0
2960	1236.0	1374.0
84501	499.0	360.0
2969	4108.0	3885.0
2968	175.0	176.0
2967	2262.0	4451.0
2980	77.0	0.0
2977	7276.0	340.0
2976	4360.0	5367.0
2975	10527.0	5746.0
2974	227.0	91.0
2972	2711.0	2747.0
2971	5567.0	5999.0
2970	132.0	146.0
2979	48.0	50.0
2978	0.0	67.0
154442	11.0	29.0
2990	8034.0	5396.0
225689	537.0	150.0
84519	372.0	59.0
84518	23.0	788.0
60559	11670.0	7168.0
100500914	0.0	0.0
2987	13828.0	15449.0
60558	1679.0	3038.0
84525	18066.0	2447.0
100500915	0.0	0.0
2986	8.0	0.0
84528	0.0	0.0
100500916	0.0	0.0
84527	1159.0	651.0
100500917	0.0	2.0
2984	108.0	80.0
84522	2576.0	1966.0
100500918	0.0	1.0
2983	2904.0	705.0
100500919	0.0	0.0
84524	455.0	1433.0
2982	4186.0	1205.0
2981	19.0	3.0
84520	765.0	1041.0
100500910	0.0	0.0
100500911	0.0	3.0
2989	0.0	1.0
100500913	0.0	0.0
2999	1375.0	78.0
84515	635.0	2632.0
100500903	0.0	0.0
2998	14.0	6.0
84514	3850.0	1499.0
100500904	1.0	1.0
2997	4541.0	7019.0
84517	117.0	225.0
100500905	0.0	0.0
84516	6392.0	5209.0
2996	355.0	6.0
100500906	0.0	0.0
2995	7226.0	356.0
2994	9.0	0.0
100500908	2.0	0.0
84513	1948.0	2532.0
2993	4.0	0.0
100500909	0.0	0.0
2992	5122.0	6442.0
60561	1220.0	878.0
60560	1395.0	2488.0
100500900	0.0	0.0
100500901	0.0	0.0
100288904	0.0	1.0
154467	549.0	1885.0
130497	1795.0	63.0
84548	1126.0	918.0
84547	648.0	328.0
100500938	2.0	0.0
84549	1532.0	2411.0
84546	0.0	0.0
84545	3620.0	4331.0
84542	881.0	774.0
84541	395.0	83.0
727795	33.0	48.0
84529	376.0	948.0
84536	196.0	123.0
84539	0.0	1.0
84532	4859.0	4617.0
84530	23.0	1.0
23729	300.0	208.0
201288	0.0	0.0
201283	608.0	428.0
23738	1.0	2.0
23731	17353.0	9696.0
23732	54.0	107.0
201299	6.0	26.0
201292	2608.0	1870.0
201294	16024.0	490.0
23704	563.0	240.0
23705	24154.0	518.0
23708	1328.0	671.0
252840	0.0	0.0
252841	0.0	0.0
100288897	2.0	1.0
23710	12126.0	4430.0
100288892	0.0	0.0
100288885	0.0	0.0
100288870	0.0	0.0
100288868	12.0	10.0
100288861	0.0	0.0
84701	2001.0	60.0
252884	382.0	109.0
84700	21.0	1.0
129841	0.0	0.0
94086	11.0	11.0
117854	324.0	43.0
100130450	1.0	0.0
154807	7221.0	6333.0
100129460	141.0	173.0
359710	0.0	0.0
94081	1586.0	5419.0
115201	1764.0	646.0
100129468	1.0	0.0
100129464	2.0	49.0
286256	17.0	8.0
286257	1525.0	2832.0
100129459	1.0	0.0
100130447	0.0	0.0
129831	653.0	695.0
646269	1.0	0.0
646262	0.0	1.0
286262	1853.0	2135.0
142827	5.0	2.0
100129452	0.0	0.0
646278	37.0	7.0
100130435	0.0	0.0
727800	343.0	406.0
646270	9.0	6.0
154822	136.0	0.0
23782	0.0	0.0
23783	1.0	0.0
23784	0.0	0.0
23786	5798.0	9259.0
23787	21823.0	25281.0
646273	0.0	0.0
23788	4695.0	7643.0
359730	1.0	0.0
359731	0.0	0.0
23780	5099.0	1781.0
23781	0.0	0.0
345079	482.0	344.0
154810	16519.0	5100.0
100129438	0.0	0.0
94097	1297.0	1080.0
359737	0.0	0.0
359738	0.0	0.0
359739	1.0	2.0
646282	3.0	0.0
359736	0.0	0.0
359740	2.0	2.0
359741	0.0	0.0
359742	0.0	0.0
359743	15.0	1.0
139201	29.0	25.0
129804	521.0	219.0
129807	20.0	5.0
129880	492.0	374.0
23768	1807.0	2218.0
23769	16.0	55.0
129881	318.0	11.0
100130418	33.0	9.0
345062	2.0	0.0
286204	12.0	9.0
100129428	0.0	0.0
286205	1698.0	820.0
100129427	0.0	0.0
23760	5256.0	8826.0
359748	0.0	0.0
100862854	0.0	0.0
286207	563.0	154.0
359749	0.0	1.0
23761	2716.0	2384.0
100862855	0.0	0.0
23762	625.0	779.0
23764	4199.0	4206.0
359744	1.0	1.0
100862850	0.0	0.0
23765	6524.0	3441.0
359745	0.0	0.0
359746	0.0	0.0
100862852	0.0	0.0
23766	0.0	0.0
23767	8421.0	1771.0
100862853	0.0	0.0
359747	0.0	0.0
359751	0.0	0.0
359752	0.0	0.0
359753	0.0	0.0
100129423	0.0	0.0
100130409	0.0	0.0
23779	71.0	86.0
129870	0.0	0.0
100130405	0.0	0.0
100130402	0.0	1.0
23772	2.0	0.0
23774	3970.0	3184.0
359755	0.0	0.0
359757	0.0	0.0
359758	0.0	0.0
359762	0.0	0.0
359763	0.0	0.0
359760	0.0	0.0
23770	21836.0	15507.0
359761	4.0	2.0
129868	0.0	0.0
23746	1.0	0.0
102465502	0.0	2.0
102465501	0.0	0.0
100129407	0.0	0.0
102465500	0.0	0.0
286223	30.0	5.0
23749	0.0	0.0
100129403	0.0	0.0
345041	6.0	17.0
100129405	148.0	140.0
102465509	0.0	0.0
102465508	0.0	0.0
23741	16685.0	11696.0
102465507	0.0	0.0
23742	4.0	0.0
359766	0.0	0.0
23743	520.0	17.0
359767	0.0	0.0
102465505	0.0	0.0
130813	154.0	2.0
23744	1.0	0.0
102465504	0.0	0.0
130814	3223.0	1906.0
102465503	0.0	0.0
359774	15.0	7.0
359775	0.0	1.0
359776	0.0	0.0
359770	0.0	0.0
359771	0.0	0.0
359772	0.0	0.0
100129402	0.0	2.0
100129401	0.0	0.0
23757	0.0	1.0
102465513	0.0	0.0
23758	0.0	0.0
102465512	0.0	0.0
23759	3681.0	3846.0
102465511	0.0	0.0
286234	0.0	0.0
102465510	0.0	0.0
129852	90.0	10.0
347694	487.0	0.0
286239	1.0	0.0
23751	0.0	1.0
102465519	0.0	0.0
23752	11.0	6.0
23753	1393.0	1712.0
115207	39727.0	2484.0
359777	0.0	0.0
102465517	0.0	0.0
130827	250.0	442.0
359778	0.0	0.0
102465516	0.0	0.0
115209	954.0	917.0
23755	20.0	7.0
359779	0.0	0.0
102465515	0.0	0.0
23756	0.0	0.0
102465514	0.0	0.0
359787	1.0	0.0
359781	0.0	0.0
359782	0.0	0.0
347689	39.0	772.0
347688	11.0	13.0
102465524	0.0	0.0
94005	7274.0	4365.0
102465523	0.0	1.0
102465522	4.0	0.0
102465521	0.0	0.0
102465520	0.0	0.0
94009	17.0	21.0
727866	4.0	0.0
57060	2737.0	1179.0
102465528	2.0	0.0
102465527	0.0	0.0
57062	16505.0	14373.0
102465526	0.0	0.0
727865	4.0	4.0
102465525	0.0	2.0
84687	13627.0	4020.0
727859	2.0	0.0
84689	165.0	9.0
84688	1195.0	129.0
139135	1.0	0.0
84684	17.0	2.0
84681	1511.0	2316.0
84680	585.0	215.0
102465535	0.0	0.0
102465534	0.0	0.0
102465533	0.0	0.0
102465532	0.0	0.0
102465531	0.0	1.0
102465530	0.0	0.0
727856	1.0	0.0
727857	0.0	0.0
727851	64.0	54.0
102465539	0.0	0.0
102465538	0.0	0.0
102465537	3.0	0.0
102465536	0.0	0.0
84679	905.0	1078.0
84676	10.0	1.0
84675	92.0	6.0
140123	0.0	0.0
84678	3083.0	2247.0
84677	0.0	0.0
84672	0.0	0.0
84671	1415.0	600.0
84674	3669.0	1730.0
84673	0.0	0.0
152101	0.0	0.0
152100	842.0	682.0
94027	8.0	90.0
94026	0.0	1.0
94025	912.0	48.0
129787	2076.0	1622.0
57088	8207.0	1330.0
127124	0.0	0.0
57089	929.0	2693.0
57082	172.0	1290.0
57084	0.0	0.0
57085	3822.0	8156.0
152118	0.0	10.0
152110	448.0	11.0
154790	7.0	57.0
154791	470.0	376.0
646201	0.0	0.0
57091	8051.0	96.0
94015	1510.0	2273.0
57092	9944.0	8247.0
646202	30.0	33.0
57097	1255.0	1035.0
57099	491.0	953.0
727879	0.0	0.0
57093	0.0	0.0
166752	419.0	2.0
57094	44.0	172.0
57095	4039.0	6362.0
57096	87.0	26.0
139163	0.0	0.0
84698	393.0	228.0
84699	21.0	0.0
84694	0.0	0.0
84693	501.0	410.0
100499563	2.0	0.0
84696	32.0	38.0
84695	804.0	423.0
84690	7.0	2.0
84692	16.0	11.0
84691	0.0	5.0
130752	341.0	34.0
646213	0.0	0.0
100130495	7.0	22.0
646208	1.0	2.0
94039	1212.0	571.0
94031	3776.0	11210.0
94030	835.0	10.0
100130484	0.0	0.0
94033	0.0	0.0
94032	13.0	72.0
727810	0.0	0.0
100130481	0.0	0.0
100130480	1.0	0.0
115196	538.0	423.0
727805	0.0	2.0
139105	34.0	1.0
646218	0.0	0.0
347744	37.0	70.0
347741	0.0	3276.0
646231	0.0	0.0
154743	1115.0	1055.0
130773	3.0	1.0
727842	0.0	1.0
100129480	44.0	18.0
100129482	867.0	523.0
727837	0.0	0.0
347736	204.0	5.0
347733	55.0	375.0
347732	13.0	36.0
347735	4214.0	35644.0
347734	4673.0	8646.0
347731	6.0	2.0
646243	0.0	0.0
94059	487.0	330.0
347730	22.0	67.0
646249	0.0	0.0
201305	118.0	15.0
100130466	0.0	1.0
727833	0.0	1.0
727835	4.0	0.0
100130462	0.0	0.0
94056	4852.0	5034.0
100130461	1.0	0.0
727830	0.0	0.0
727832	0.0	1.0
140100	0.0	0.0
727826	42.0	35.0
727828	0.0	0.0
100129472	0.0	0.0
347720	0.0	0.0
100288841	0.0	0.0
60626	9863.0	13037.0
347717	0.0	0.0
347716	8.0	29.0
101154644	0.0	1.0
152195	469.0	508.0
100288831	0.0	0.0
164153	8.0	1.0
105370141	0.0	0.0
347704	0.0	0.0
347703	1.0	1.0
347706	0.0	0.0
152189	1652.0	345.0
347705	1.0	0.0
347702	1.0	0.0
152185	710.0	841.0
347701	0.0	3.0
100288827	3.0	2.0
100288825	0.0	0.0
57000	47.0	32.0
57001	432.0	1021.0
84618	4.0	4.0
84617	10875.0	9198.0
84619	398.0	319.0
57007	2326.0	47671.0
84624	933.0	1222.0
