id	306df79f-3f2c-4631-b527-7d79336bc573	d1b9c517-43bc-47c3-b533-a21c1f2d5fff
4778	493.0	20.0
4779	21208.0	30622.0
4790	4826.0	3231.0
348158	4.0	2.0
4791	3329.0	3284.0
4792	18353.0	6167.0
4793	1689.0	1423.0
348156	40.0	93.0
4794	953.0	1487.0
4795	1261.0	1536.0
407052	0.0	0.0
2132	5267.0	10668.0
407053	0.0	0.0
2131	4906.0	3109.0
407050	0.0	4.0
2130	15702.0	21106.0
407051	0.0	0.0
407056	0.0	4.0
407054	0.0	2.0
407055	0.0	0.0
2128	0.0	29.0
2125	7651.0	3542.0
2124	3365.0	978.0
2123	1122.0	509.0
255919	947.0	1090.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	11.0	1.0
407042	49.0	0.0
407040	7.0	10.0
2140	1693.0	5926.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	0.0	1.0
2139	671.0	13209.0
2138	348.0	1078.0
2137	2671.0	4044.0
2135	1073.0	1803.0
2134	29.0	45.0
4796	450.0	3514.0
100303728	98.0	425.0
4798	2253.0	3815.0
4799	3935.0	6601.0
255928	2.0	58.0
255926	0.0	3.0
2155	15.0	64.0
2153	207.0	179.0
2152	9932.0	736.0
2151	51.0	25.0
2150	824.0	992.0
253314	1.0	0.0
2149	3155.0	1530.0
100288042	0.0	0.0
2147	0.0	30.0
2146	195.0	5306.0
2145	4118.0	2913.0
348120	0.0	0.0
2166	2141.0	1548.0
2165	0.0	1.0
100288038	0.0	3.0
2162	3695.0	673.0
2161	76.0	80.0
2160	726.0	8.0
100288035	0.0	0.0
2159	477.0	68.0
2158	0.0	0.0
2157	3303.0	1725.0
652959	1.0	4.0
348110	4667.0	3183.0
2177	345.0	4246.0
2176	966.0	5057.0
2175	310.0	2409.0
2173	0.0	0.0
2172	784.0	9.0
2171	5043.0	873.0
2170	496.0	413.0
338799	465.0	1643.0
100288022	0.0	0.0
100303755	271.0	532.0
2169	4.0	0.0
2168	0.0	0.0
2167	13857.0	65.0
2180	15226.0	3760.0
2188	984.0	3411.0
2187	27.0	543.0
2186	4915.0	9313.0
2185	5564.0	2105.0
2184	1733.0	832.0
338785	9.0	7.0
2182	11749.0	3668.0
2181	6437.0	12238.0
100288013	0.0	0.0
2178	423.0	708.0
255967	2755.0	3346.0
2191	195.0	268.0
649324	0.0	0.0
2199	2344.0	2725.0
652972	82.0	162.0
100288008	0.0	0.0
2197	22294.0	18688.0
2196	174.0	602.0
338773	1703.0	552.0
652974	0.0	0.0
2195	3919.0	8894.0
652975	0.0	0.0
2194	51781.0	27341.0
2193	2970.0	5787.0
2192	19728.0	16994.0
104355140	0.0	0.0
652978	3.0	3.0
104355141	0.0	39.0
104355143	4.0	7.0
104355145	1.0	0.0
104355146	0.0	0.0
104355147	0.0	0.0
652980	0.0	0.0
2189	496.0	5608.0
104355148	5.0	57.0
104355149	0.0	1.0
121916	0.0	2.0
652968	206.0	61.0
652969	1.0	2.0
652960	3.0	1.0
649330	0.0	0.0
652961	0.0	1.0
338761	3.0	110.0
652963	1.0	0.0
652965	0.0	0.0
652966	0.0	0.0
338758	181.0	176.0
104355133	0.0	0.0
104355135	0.0	0.0
104355136	3.0	3.0
104355137	0.0	0.0
104355138	0.0	0.0
104355139	0.0	7.0
121906	0.0	0.0
192286	3049.0	2176.0
652995	2.0	230.0
338751	0.0	2.0
338755	1.0	2.0
101290508	0.0	0.0
652985	0.0	0.0
101290506	37.0	496.0
101290504	2.0	6.0
101290503	1.0	0.0
104355150	0.0	3.0
101290502	0.0	2.0
104355151	0.0	0.0
104355152	4.0	0.0
338739	2.0	45.0
652991	0.0	2.0
101290501	4.0	1.0
101290500	2.0	9.0
100132247	38.0	80.0
121838	80.0	105.0
100132251	0.0	0.0
145814	6.0	13.0
100132264	1.0	0.0
100132268	0.0	1.0
145820	62.0	4.0
157807	5.0	7.0
338821	0.0	0.0
100132273	84.0	186.0
338811	89.0	49.0
338817	50.0	40.0
145837	55.0	85.0
375719	7.0	0.0
100132288	160.0	227.0
100132289	0.0	0.0
338809	76.0	215.0
101060321	0.0	0.0
100132291	0.0	1.0
375704	147.0	845.0
100132295	0.0	0.0
50484	4199.0	2226.0
50486	1557.0	154.0
50485	1621.0	2985.0
50488	10814.0	4812.0
50487	524.0	548.0
50489	259.0	127.0
387712	180.0	59.0
387718	1.0	1.0
387715	0.0	1.0
652904	0.0	0.0
101060301	0.0	0.0
387700	377.0	15.0
387707	7.0	3.0
387703	1.0	6.0
107063611	1.0	0.0
100506377	0.0	2.0
100506376	78.0	14.0
107063612	0.0	0.0
101060351	0.0	0.0
375759	4.0	36.0
399726	180.0	26.0
101928969	1133.0	68.0
375757	850.0	2989.0
387733	0.0	2.0
100533990	20.0	5.0
375743	2755.0	4100.0
100506365	1947.0	3555.0
101928971	0.0	0.0
157869	1022.0	247.0
143241	90.0	17.0
375748	1085.0	2080.0
169841	178.0	513.0
387723	162.0	99.0
375775	1154.0	808.0
100506392	89.0	288.0
399708	0.0	0.0
100506390	0.0	0.0
399706	25.0	6.0
101928989	0.0	0.0
100506394	150.0	80.0
143244	179.0	437.0
387755	68.0	2.0
387751	858.0	358.0
100533970	56.0	95.0
387758	2503.0	106.0
101928991	0.0	5.0
100506380	446.0	403.0
100506385	35.0	13.0
101928999	0.0	0.0
399717	0.0	35.0
387745	19.0	32.0
170850	26.0	133.0
387742	0.0	0.0
387747	7.0	1.0
387748	0.0	0.0
100506334	293.0	357.0
100533955	13.0	23.0
100533952	4.0	2.0
100506330	31.0	6.0
101928922	0.0	8.0
4804	290.0	538.0
387778	7.0	2.0
4807	7.0	96.0
4808	71.0	17.0
100132201	3.0	10.0
4809	6869.0	7732.0
387775	9.0	4.0
100134869	111.0	204.0
4800	1458.0	6417.0
4801	3176.0	5456.0
4802	3290.0	4461.0
4803	214.0	59.0
133874	30.0	25.0
399774	0.0	2.0
100506328	24.0	15.0
100506325	80.0	148.0
101928931	109.0	81.0
4815	2236.0	180.0
4817	2088.0	4448.0
4818	1609.0	2224.0
387763	3165.0	230.0
145853	490.0	639.0
375791	79.0	309.0
145858	0.0	5.0
375790	24590.0	33308.0
4810	261.0	2114.0
4811	3113.0	1570.0
4814	3082.0	5149.0
373159	0.0	0.0
100506356	0.0	0.0
101060376	42.0	70.0
399746	0.0	0.0
373156	8581.0	4083.0
157855	0.0	0.0
170825	0.0	3.0
101928941	65.0	30.0
399748	11.0	13.0
4826	55.0	51.0
4828	491.0	673.0
4829	12.0	31.0
169834	87.0	718.0
145864	351.0	2801.0
4820	5299.0	5031.0
4821	0.0	15.0
4824	228.0	1175.0
4825	1.0	2.0
100506343	11.0	2.0
157848	1.0	141.0
4837	6792.0	1300.0
4838	18.0	16.0
145873	12.0	79.0
4839	1303.0	5461.0
387787	124.0	349.0
100132234	15.0	141.0
4830	780.0	5568.0
4831	1902.0	3358.0
4832	2302.0	1202.0
4833	2074.0	3871.0
4835	1572.0	1008.0
4836	7442.0	11993.0
650236	0.0	0.0
102467146	66.0	24.0
4850	1441.0	1215.0
4848	3626.0	7066.0
4849	2912.0	5517.0
143187	1034.0	1080.0
4841	14544.0	51347.0
4842	973.0	921.0
4843	128.0	301.0
155185	460.0	37.0
155184	4.0	14.0
4846	1038.0	153.0
192111	1679.0	5625.0
4860	2498.0	2152.0
4861	135.0	82.0
167153	2860.0	3090.0
192127	0.0	0.0
100421090	1.0	0.0
192128	0.0	0.0
4851	7317.0	30879.0
4852	2.0	0.0
4853	8731.0	6397.0
4854	6266.0	31185.0
100506527	0.0	3.0
100421096	4.0	0.0
4855	4447.0	483.0
100421097	9.0	14.0
4856	472.0	237.0
4857	74.0	5.0
4858	1183.0	217.0
100506555	12.0	3.0
4871	0.0	0.0
2210	178.0	103.0
649264	1.0	12.0
2207	8957.0	2936.0
2206	1242.0	53.0
2205	588.0	23.0
101928904	1.0	0.0
2204	43.0	11.0
2203	18403.0	1988.0
2202	22891.0	592.0
2201	60.0	80.0
2200	3265.0	2131.0
4862	377.0	184.0
4863	1392.0	2231.0
4864	5293.0	3583.0
4867	1325.0	658.0
2209	814.0	541.0
4868	2.0	9.0
2208	20.0	6.0
4869	18149.0	31201.0
100506542	82.0	2.0
4880	0.0	24.0
4881	4475.0	108.0
4882	812.0	614.0
4883	2479.0	256.0
2220	7.0	26.0
101928913	38.0	267.0
100506540	54.0	104.0
2218	1004.0	4530.0
2217	21080.0	9236.0
2216	1.0	0.0
2215	809.0	37.0
2214	20933.0	5227.0
2213	589.0	269.0
2212	8155.0	1467.0
4874	1.0	1.0
4875	15.0	23.0
4878	16.0	41.0
4879	0.0	5.0
2219	2352.0	146.0
4891	5577.0	4639.0
4892	2.0	4.0
4893	3491.0	983.0
2232	998.0	1297.0
2231	4.0	2.0
2230	1965.0	1510.0
649288	1.0	4.0
2229	2.0	0.0
2228	2.0	0.0
2227	1.0	0.0
204474	0.0	0.0
2224	9349.0	18091.0
2222	12615.0	26281.0
4884	24.0	33.0
4885	26.0	4533.0
4886	136.0	15.0
4887	0.0	0.0
4888	8.0	5.0
4889	13.0	0.0
131177	416.0	43.0
2243	346.0	12.0
2242	2306.0	1529.0
2241	1885.0	1271.0
649299	0.0	0.0
143162	247.0	40.0
2239	6685.0	20277.0
2237	733.0	12835.0
2236	0.0	0.0
2235	1670.0	5410.0
4897	350.0	10555.0
4898	7549.0	21892.0
4899	1534.0	2309.0
131185	1.0	15.0
2254	59.0	584.0
2253	4.0	5.0
2252	1384.0	1595.0
2251	0.0	5.0
2250	0.0	1.0
2249	0.0	1.0
2248	0.0	0.0
2247	952.0	78.0
2246	304.0	274.0
2245	741.0	6312.0
2244	0.0	0.0
100506516	64.0	155.0
2264	7271.0	217.0
348262	4540.0	10356.0
2263	8656.0	1507.0
2262	413.0	27.0
2261	4514.0	4891.0
2260	4558.0	4190.0
169792	1265.0	1026.0
613227	5.0	3.0
2259	799.0	95.0
2258	240.0	601.0
167127	29.0	82.0
2257	135.0	50.0
2256	3.0	35.0
2255	341.0	0.0
100506506	0.0	0.0
348254	3.0	12.0
2275	553.0	932.0
2274	494.0	779.0
2273	24557.0	3321.0
2272	398.0	140.0
2271	3019.0	5905.0
100132086	0.0	0.0
253430	963.0	449.0
2268	5565.0	910.0
2267	16.0	69.0
2266	2414.0	35.0
348249	29.0	0.0
2287	2032.0	4543.0
2286	4442.0	2825.0
2284	0.0	0.0
2283	0.0	0.0
2281	899.0	96.0
2280	14840.0	18205.0
2277	4076.0	37.0
2290	0.0	1.0
348235	1828.0	5970.0
2298	13.0	136.0
2297	11.0	1141.0
2296	502.0	6155.0
2295	1014.0	117.0
2294	3579.0	145.0
2289	6118.0	2889.0
2288	4011.0	22786.0
2299	9.0	6135.0
338879	0.0	1.0
338870	3.0	2.0
652873	0.0	2.0
253461	6175.0	2733.0
338872	3.0	1.0
192134	10.0	16.0
104054213	3.0	12.0
338862	0.0	0.0
338864	0.0	0.0
192146	15.0	66.0
100132121	0.0	0.0
100846978	34.0	16.0
100132124	0.0	0.0
100132132	0.0	0.0
100846993	0.0	1.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	1.0	0.0
100846996	0.0	0.0
100132142	0.0	0.0
100846999	0.0	1.0
338949	0.0	2.0
100132153	0.0	1.0
100132159	6.0	376.0
107063536	0.0	1.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	1.0	10.0
399804	27.0	166.0
399806	20.0	2.0
100132163	29.0	15.0
100132166	0.0	0.0
100132169	2.0	13.0
387815	0.0	0.0
107063540	0.0	0.0
107063543	2.0	0.0
107063544	0.0	0.0
399818	710.0	701.0
399814	0.0	0.0
100132173	0.0	0.0
338917	0.0	4.0
387804	25.0	572.0
375850	0.0	0.0
387837	51.0	7.0
387836	1.0	0.0
100132195	0.0	0.0
121727	0.0	0.0
157753	5.0	13.0
133789	1.0	0.0
101928840	0.0	0.0
100421008	0.0	1.0
100506492	0.0	0.0
613210	0.0	0.0
613211	0.0	4.0
613212	0.0	2.0
100506495	309.0	307.0
101928846	25.0	22.0
387856	167.0	88.0
387853	0.0	0.0
613209	0.0	1.0
121793	9.0	33.0
145767	70.0	51.0
100073347	1.0	4.0
399857	0.0	9.0
100421018	0.0	1.0
145781	162.0	12.0
613204	0.0	0.0
387845	21.0	9.0
145773	193.0	673.0
170712	0.0	0.0
387841	67.0	88.0
100134713	48.0	44.0
387849	25.0	1.0
157773	79.0	487.0
399823	26.0	23.0
131149	0.0	0.0
157777	108.0	28.0
399829	31.0	0.0
101928869	0.0	1.0
399827	0.0	1.0
4904	25145.0	55138.0
4905	2047.0	2759.0
4907	1197.0	138.0
4908	88.0	981.0
4909	230.0	98.0
145788	208.0	154.0
4900	6703.0	512.0
4901	149.0	208.0
4902	69.0	179.0
155100	2.0	7.0
157769	3276.0	5197.0
399839	0.0	0.0
4914	68.0	956.0
4915	1063.0	3213.0
387867	7.0	8.0
4916	343.0	35.0
4917	3.0	77.0
4919	2508.0	346.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	1526.0	1698.0
50507	132.0	96.0
399888	6.0	6.0
100421046	0.0	0.0
50506	586.0	1015.0
100421047	1.0	0.0
50509	784.0	343.0
50508	2.0	2.0
157713	5.0	2.0
100506457	2.0	4.0
133746	1921.0	1990.0
100506451	265.0	358.0
4925	5797.0	7485.0
4926	17018.0	24980.0
4927	1903.0	3316.0
4928	6465.0	12980.0
4929	2630.0	781.0
387895	6.0	21.0
387893	1882.0	3297.0
50512	331.0	10795.0
50511	41.0	33.0
4920	265.0	372.0
4921	3934.0	484.0
50514	4.0	15.0
4922	38.0	0.0
4923	7.0	30.0
4924	32261.0	19680.0
50515	3704.0	5873.0
100421045	2.0	6.0
100421057	3.0	2.0
100421058	0.0	4.0
100506443	3.0	2.0
387890	141.0	11.0
157708	0.0	1.0
4938	2852.0	5012.0
4939	6288.0	3009.0
387885	1212.0	49.0
387882	1552.0	1685.0
4931	1375.0	2423.0
100421055	1.0	1.0
4935	118.0	874.0
100506475	0.0	0.0
157739	15.0	57.0
4947	6676.0	11895.0
4948	94.0	20.0
145741	14.0	418.0
100132100	0.0	0.0
101928827	2.0	0.0
100132101	0.0	8.0
100132103	5.0	9.0
100132104	0.0	0.0
169714	1172.0	6494.0
4940	5397.0	11575.0
145748	858.0	538.0
4942	5285.0	8244.0
4943	1803.0	1920.0
4946	45496.0	37106.0
399876	0.0	13.0
100506465	0.0	12.0
157724	0.0	0.0
100506469	363.0	1307.0
131118	1915.0	4915.0
100506462	71.0	98.0
4958	246.0	26.0
100132116	125.0	22.0
4951	0.0	2.0
100421072	1.0	0.0
4952	2488.0	7066.0
4953	4892.0	28788.0
399881	0.0	0.0
100421075	0.0	0.0
4954	8.0	13.0
4956	5.0	0.0
4957	2735.0	8850.0
100847022	0.0	0.0
100847023	0.0	3.0
100847020	0.0	2.0
286887	0.0	2.0
100847021	0.0	0.0
100847026	4.0	1.0
100847027	0.0	0.0
100847024	0.0	0.0
259266	74.0	4138.0
100847025	0.0	0.0
100847028	0.0	8.0
100847029	0.0	1.0
4969	1047.0	26.0
2306	86.0	52.0
2305	163.0	15221.0
2304	25.0	27.0
2303	74.0	10.0
2302	7124.0	2100.0
284217	163.0	309.0
2301	0.0	287.0
2300	140.0	183.0
284215	2.0	19.0
2309	5926.0	5030.0
4967	13479.0	11598.0
2308	2763.0	808.0
4968	1331.0	1450.0
2307	97.0	46.0
100847030	0.0	0.0
100847033	0.0	0.0
100847031	0.0	0.0
4982	200.0	36.0
100847032	0.0	0.0
100862667	0.0	0.0
100847037	0.0	0.0
100862668	0.0	0.0
100847038	0.0	0.0
100862669	0.0	0.0
100847035	1.0	1.0
100847036	1.0	0.0
100862664	0.0	1.0
100862665	0.0	3.0
100847039	0.0	0.0
100862666	0.0	0.0
2317	17541.0	16739.0
2316	96603.0	91843.0
2315	24.0	25.0
2314	13699.0	9271.0
100862662	9.0	6.0
2313	3636.0	735.0
284207	3702.0	1692.0
2312	30.0	237.0
2311	0.0	0.0
2310	19.0	58.0
284203	1.0	4.0
4973	13601.0	825.0
4974	1889.0	31.0
4975	1.0	2.0
4976	3057.0	13673.0
2319	10652.0	16237.0
4978	6.0	40.0
2318	683.0	93.0
100847040	0.0	0.0
100847041	0.0	0.0
4990	0.0	2.0
4991	0.0	0.0
4992	0.0	2.0
100847042	1.0	1.0
4993	2.0	12.0
100847043	0.0	0.0
2331	4458.0	1803.0
100862678	0.0	0.0
100847048	3.0	0.0
2330	4228.0	384.0
100862679	0.0	0.0
100847049	3.0	1.0
100847046	12.0	3.0
100847047	0.0	1.0
100862675	2.0	0.0
100862676	0.0	1.0
259240	0.0	0.0
100862677	0.0	0.0
2328	1834.0	234.0
100862670	0.0	0.0
2327	25637.0	706.0
2326	37.0	131.0
100862672	0.0	0.0
100862673	0.0	0.0
2324	2341.0	1142.0
2323	227.0	131.0
259239	1.0	0.0
2322	89.0	85.0
2321	3301.0	1328.0
4983	1030.0	1202.0
4985	21.0	90.0
4986	4.0	242.0
4987	294.0	742.0
4988	1.0	0.0
2329	489.0	909.0
100847051	1.0	0.0
100847052	0.0	0.0
100847050	0.0	0.0
100847055	0.0	1.0
100847056	0.0	0.0
100847053	0.0	0.0
100847054	0.0	0.0
2342	714.0	903.0
100847059	2.0	1.0
2341	3.0	0.0
100847057	0.0	0.0
100847058	0.0	0.0
2339	3663.0	4986.0
2335	182637.0	56553.0
2334	203.0	154.0
104502416	7.0	6.0
259249	0.0	4.0
2332	4000.0	8007.0
100862680	0.0	0.0
4994	0.0	2.0
4995	3.0	2.0
104502417	17.0	7.0
4998	69.0	2391.0
4999	1438.0	2480.0
260294	76.0	151.0
100847062	0.0	241.0
260293	1775.0	11883.0
100847063	0.0	0.0
284260	2.0	10.0
100847060	0.0	0.0
730792	0.0	0.0
100847066	1.0	1.0
100847067	1.0	2.0
100847064	0.0	0.0
100847065	1.0	0.0
2353	64652.0	2475.0
2352	354.0	5.0
100847068	0.0	0.0
2350	1431.0	565.0
100847069	0.0	0.0
100862692	1.0	0.0
2348	22472.0	323.0
2346	102.0	184.0
284257	0.0	0.0
284254	0.0	1.0
100847070	0.0	0.0
284252	713.0	6007.0
100847073	0.0	0.0
100847074	0.0	0.0
100847071	1.0	0.0
100847072	1.0	0.0
100847077	0.0	0.0
729790	0.0	0.0
100847078	0.0	0.0
100847075	6.0	3.0
100847076	0.0	0.0
100847079	0.0	0.0
729799	61.0	65.0
729798	1.0	3.0
2359	3120.0	2099.0
2358	1891.0	32.0
2357	1820.0	191.0
2356	3794.0	5254.0
2355	7570.0	7795.0
2354	22098.0	776.0
100847080	0.0	1.0
100847081	0.0	0.0
259283	34.0	7.0
100847084	0.0	0.0
259282	4130.0	7277.0
100847085	0.0	0.0
100847082	0.0	0.0
100847083	0.0	0.0
100847088	0.0	0.0
100847089	0.0	0.0
100847086	0.0	0.0
100847087	1.0	2.0
259289	1.0	3.0
259287	0.0	0.0
259286	1.0	0.0
259285	0.0	0.0
646909	0.0	2.0
284233	20.0	20.0
284232	1.0	0.0
100847092	0.0	0.0
100847090	0.0	0.0
259294	7.0	28.0
259293	0.0	2.0
259292	0.0	1.0
100847093	0.0	0.0
259290	4.0	25.0
259296	2.0	4.0
259295	43.0	69.0
646913	0.0	2.0
646912	1.0	3.0
646910	0.0	0.0
50700	0.0	0.0
646915	0.0	1.0
59082	0.0	0.0
2395	443.0	890.0
59084	2127.0	1296.0
441584	0.0	0.0
11108	2677.0	3640.0
11107	947.0	469.0
11100	17974.0	42585.0
11102	1109.0	2071.0
11101	2244.0	1212.0
139411	125.0	13.0
11104	1260.0	1275.0
11103	2500.0	3938.0
284297	479.0	747.0
11105	2.0	9.0
693231	1.0	0.0
25759	1111.0	4180.0
693232	27.0	51.0
284293	162.0	167.0
693233	0.0	0.0
693234	0.0	4.0
693235	3.0	2.0
115426	2279.0	5189.0
25758	21.0	430.0
100379174	0.0	1.0
11119	4634.0	2835.0
11118	3919.0	1403.0
441581	0.0	0.0
127406	3.0	1.0
84034	5239.0	2168.0
84033	1890.0	2690.0
11113	1920.0	4320.0
11112	2744.0	3204.0
139422	0.0	0.0
284288	1.0	0.0
139420	0.0	0.0
11117	5097.0	2358.0
11116	725.0	1783.0
693220	39.0	27.0
693221	0.0	0.0
84061	7178.0	11308.0
693222	0.0	0.0
84060	786.0	1290.0
693223	0.0	0.0
693224	0.0	0.0
693225	0.0	0.0
693226	3.0	3.0
139425	0.0	0.0
693227	3.0	0.0
693228	1.0	0.0
693229	0.0	0.0
115416	1155.0	1742.0
84067	2860.0	3614.0
84066	0.0	4.0
84069	75.0	63.0
84068	821.0	537.0
84063	3.0	57.0
284276	206.0	184.0
84062	1498.0	2032.0
139431	0.0	0.0
84065	3285.0	5822.0
284274	0.0	0.0
84064	1924.0	3209.0
284273	2842.0	3489.0
693230	3.0	0.0
693210	0.0	0.0
693211	0.0	0.0
693212	1.0	0.0
693213	0.0	1.0
693214	0.0	0.0
693215	0.0	0.0
693216	0.0	0.0
693217	0.0	0.0
693218	0.0	0.0
693219	0.0	0.0
152405	2.0	0.0
152404	24.0	66.0
84059	1888.0	1159.0
84056	1215.0	836.0
84055	8.0	2.0
84058	1990.0	2835.0
84057	21.0	575.0
284266	35.0	26.0
84054	6.0	8.0
84081	2710.0	2830.0
84080	1822.0	1361.0
84083	168.0	925.0
441549	139.0	159.0
441548	6.0	78.0
441543	0.0	0.0
100379142	0.0	0.0
100379141	0.0	0.0
441550	9.0	18.0
84089	0.0	0.0
84088	0.0	8.0
84085	1244.0	5116.0
84084	2.0	5.0
84087	3.0	7.0
84086	0.0	0.0
84070	37.0	110.0
84072	12.0	8.0
84071	736.0	202.0
392100	0.0	1.0
100379132	2.0	2.0
392106	0.0	0.0
441533	2.0	2.0
441531	0.0	9.0
84078	865.0	1001.0
84077	14.0	31.0
84079	3495.0	4217.0
84074	206.0	451.0
84073	395.0	268.0
84076	3.0	1.0
84075	0.0	0.0
100847000	0.0	0.0
100847001	0.0	0.0
100847004	0.0	2.0
201931	2276.0	1751.0
100847005	0.0	0.0
100847002	0.0	0.0
100847003	0.0	0.0
100847008	1.0	0.0
100847006	0.0	0.0
100847007	0.0	0.0
106480196	0.0	0.0
441572	0.0	1.0
106480195	0.0	0.0
106480198	0.0	0.0
106480197	0.0	0.0
106480199	8.0	0.0
127435	1679.0	654.0
106480190	0.0	29.0
106480192	0.0	0.0
106480191	0.0	0.0
106480194	1.0	1.0
106480193	0.0	0.0
84091	0.0	0.0
103695432	8.0	15.0
343099	211.0	490.0
103695431	0.0	0.0
100847012	0.0	0.0
84090	0.0	0.0
103695434	0.0	0.0
103695433	3.0	0.0
100847010	2.0	8.0
103695436	5.0	0.0
100847015	0.0	0.0
103695435	3.0	12.0
100847016	0.0	0.0
100847013	0.0	1.0
100847014	0.0	0.0
441554	7.0	11.0
100847019	0.0	0.0
100847017	0.0	0.0
100847018	0.0	1.0
127428	1015.0	1969.0
84096	0.0	0.0
84097	0.0	0.0
11061	7.0	8.0
646892	16.0	114.0
441509	0.0	11.0
646891	0.0	1.0
11060	8375.0	4102.0
11063	8.0	16.0
619279	5347.0	5147.0
646898	0.0	0.0
11062	390.0	601.0
11065	90.0	14394.0
441505	0.0	2.0
11064	2525.0	3983.0
23046	737.0	1559.0
441502	2.0	2.0
23047	2948.0	5950.0
441501	93.0	3.0
23048	5309.0	14056.0
106479179	0.0	0.0
23049	5337.0	11436.0
106479178	1.0	1.0
127385	0.0	0.0
106479177	0.0	0.0
106479176	0.0	0.0
106479175	0.0	0.0
106479174	0.0	0.0
106480174	0.0	0.0
106480173	0.0	0.0
106479173	0.0	0.0
106480176	0.0	0.0
106479172	0.0	0.0
23040	4.0	19.0
106479171	0.0	0.0
106480175	0.0	0.0
23041	3027.0	2745.0
106480178	0.0	0.0
106479170	0.0	0.0
23042	6573.0	10156.0
106480177	0.0	0.0
23043	2789.0	1785.0
106480179	2.0	0.0
104384744	2.0	1.0
11067	12485.0	4085.0
50674	5.0	1.0
11066	1770.0	1467.0
11069	1242.0	482.0
11068	1231.0	1352.0
139378	15.0	0.0
106480170	0.0	1.0
152330	454.0	447.0
106480172	1.0	0.0
106480171	0.0	0.0
11070	3818.0	2740.0
404550	82.0	55.0
644242	49.0	58.0
404552	0.0	1.0
11072	1216.0	1152.0
11074	76.0	39.0
644246	456.0	389.0
11073	1620.0	18416.0
166979	59.0	5.0
11076	6153.0	875.0
11075	13.0	2.0
201965	669.0	907.0
379027	0.0	0.0
23057	192.0	691.0
379028	0.0	0.0
106479169	0.0	0.0
379029	0.0	0.0
23059	2279.0	1544.0
164312	2020.0	57.0
106479168	2.0	0.0
106479167	0.0	0.0
106479166	3.0	9.0
106479165	0.0	0.0
106479164	0.0	0.0
106480185	0.0	0.0
106479163	0.0	0.0
379030	0.0	0.0
106479162	1.0	0.0
379031	0.0	0.0
106480184	0.0	0.0
106479161	0.0	0.0
106480187	0.0	0.0
379032	0.0	0.0
23051	3646.0	2407.0
106479160	0.0	0.0
379033	0.0	0.0
106480186	0.0	0.0
23052	3586.0	1530.0
379034	0.0	1.0
106480189	0.0	0.0
86614	0.0	0.0
106480188	0.0	0.0
23053	4611.0	4472.0
115399	966.0	1518.0
23054	4190.0	14056.0
11078	2966.0	1350.0
11077	11.0	279.0
644237	1.0	5.0
11079	5650.0	12813.0
106480181	0.0	0.0
106480180	0.0	0.0
106480183	1.0	0.0
106480182	0.0	0.0
11041	3198.0	2441.0
11040	1802.0	4085.0
11043	424.0	455.0
23023	2715.0	5081.0
441525	0.0	0.0
106480149	0.0	0.0
23024	1156.0	887.0
106480148	0.0	0.0
23025	22.0	424.0
23026	58.0	58.0
441521	0.0	1.0
23028	4143.0	31174.0
106479199	0.0	1.0
23029	102.0	196.0
106479198	0.0	0.0
201973	818.0	1788.0
106479197	2.0	0.0
106479196	0.0	0.0
106480152	2.0	0.0
106480151	0.0	0.0
106479195	0.0	1.0
106479194	0.0	0.0
106480154	0.0	0.0
106479193	0.0	0.0
106480153	5.0	3.0
106480156	0.0	1.0
106479192	0.0	0.0
23020	13236.0	58975.0
106480155	0.0	0.0
106479191	0.0	0.0
729817	3.0	1.0
106479190	0.0	0.0
106480158	0.0	0.0
23022	12094.0	8530.0
106480157	0.0	0.0
11045	0.0	615.0
11044	2011.0	7836.0
11047	4755.0	9697.0
644248	1.0	0.0
11046	2267.0	4270.0
11049	0.0	4.0
106480150	0.0	1.0
343173	0.0	0.0
343172	0.0	11.0
343171	37.0	109.0
343170	0.0	0.0
441519	0.0	0.0
11052	3740.0	10973.0
441518	1102.0	901.0
11051	5316.0	17589.0
11054	4963.0	5758.0
23034	2875.0	398.0
23035	959.0	898.0
106480159	2.0	0.0
23036	2213.0	5661.0
729816	0.0	1.0
23037	9430.0	446.0
23038	8792.0	18685.0
106479189	0.0	0.0
23039	4814.0	19243.0
106479188	0.0	0.0
106479187	0.0	0.0
106479186	1.0	0.0
106479185	0.0	0.0
106480163	0.0	0.0
106480162	0.0	0.0
106479184	0.0	0.0
106480165	1.0	0.0
106479183	2.0	0.0
106480164	0.0	0.0
106479182	0.0	0.0
23030	2983.0	5706.0
106479181	2.0	0.0
106480167	0.0	2.0
23031	1729.0	1079.0
106479180	0.0	0.0
106480166	0.0	0.0
23032	4375.0	5419.0
106480169	2.0	2.0
729809	0.0	0.0
23033	1691.0	1810.0
106480168	0.0	0.0
11056	1791.0	4104.0
11055	4.0	1.0
343169	0.0	1.0
11057	21250.0	9300.0
11059	4349.0	3278.0
106480161	1.0	0.0
106480160	0.0	0.0
693200	0.0	3.0
693201	3.0	3.0
693202	0.0	0.0
693203	0.0	0.0
