id	5cf4c664-9f98-4e1e-a623-317660ee7f6a	e81fc37c-f65b-4e69-b03a-e522fc76ec08
101060200	242.0	209.0
100288077	9.0	206.0
100288072	19.0	5.0
121504	61.0	88.0
121506	1475.0	224.0
101060233	0.0	0.0
121551	87.0	1006.0
100506246	0.0	0.0
133558	13.0	0.0
100506244	0.0	0.0
157506	3390.0	1057.0
100506243	19.0	9.0
121549	0.0	2.0
101060211	0.0	0.0
100533851	1.0	5.0
170506	3882.0	4976.0
100506275	1.0	0.0
170504	0.0	1.0
170503	1.0	0.0
100132308	0.0	0.0
121536	2101.0	2246.0
101060226	744.0	1011.0
64900	1051.0	2999.0
64902	0.0	1.0
64901	233.0	110.0
145553	92.0	59.0
100132311	0.0	0.0
157530	7.0	7.0
100506211	152.0	1025.0
100506215	127.0	74.0
121599	0.0	0.0
100132321	0.0	0.0
100132322	0.0	0.0
100533844	0.0	0.0
100506205	0.0	0.0
101060280	0.0	0.0
64922	12.0	17.0
64921	1765.0	973.0
64924	3641.0	3497.0
100533849	0.0	0.0
64926	1849.0	1092.0
64925	1841.0	1315.0
64919	370.0	848.0
100132332	0.0	0.0
133522	913.0	504.0
100506233	247.0	219.0
104644205	0.0	0.0
100506237	210.0	8.0
4705	3936.0	5452.0
64928	4329.0	2236.0
4706	2121.0	2571.0
64927	1205.0	1868.0
100132341	1189.0	1235.0
4707	1888.0	1413.0
4708	4018.0	3088.0
4709	1423.0	2014.0
100132346	2.0	0.0
145501	2.0	12.0
145508	208.0	405.0
4700	2321.0	2441.0
4701	142.0	55.0
4702	1636.0	1339.0
4703	151.0	289.0
4704	1745.0	1413.0
101060264	20.0	1.0
100506229	23.0	5.0
64940	346.0	236.0
64943	2505.0	6197.0
64946	167.0	379.0
204777	0.0	0.0
4716	2672.0	2183.0
4717	1963.0	2441.0
100132352	312.0	358.0
4718	1586.0	1425.0
4719	4694.0	5465.0
100132355	0.0	0.0
100132358	0.0	0.0
4710	3241.0	4787.0
4711	2682.0	4507.0
4712	1518.0	1336.0
4713	2983.0	1755.0
4714	1632.0	1573.0
4715	4689.0	4196.0
100506412	0.0	0.0
407039	0.0	0.0
407036	0.0	0.0
407037	0.0	1.0
100506413	4.0	5.0
407030	0.0	0.0
407031	0.0	0.0
407034	0.0	0.0
407035	1.0	0.0
407032	5.0	6.0
407033	0.0	0.0
4728	3662.0	2808.0
4729	508.0	437.0
4720	5263.0	8030.0
4722	2904.0	2138.0
4723	5573.0	5932.0
4724	1427.0	1335.0
4725	4230.0	4494.0
4726	2514.0	3507.0
407027	0.0	0.0
407028	0.0	1.0
407025	0.0	0.0
407026	0.0	0.0
407029	0.0	0.0
407020	0.0	1.0
407023	0.0	0.0
407024	0.0	0.0
407021	1.0	0.0
407022	0.0	0.0
4738	3459.0	3326.0
4739	19859.0	4142.0
100506409	2.0	3.0
4730	78.0	65.0
4731	2737.0	1699.0
4733	2385.0	2740.0
4734	1379.0	2712.0
4735	26365.0	26561.0
4736	22683.0	21201.0
407016	1.0	0.0
407017	0.0	4.0
100506433	19.0	339.0
407014	18.0	9.0
407015	0.0	0.0
4750	1085.0	842.0
407018	19.0	2.0
100506436	87.0	64.0
4751	34.0	570.0
407019	4.0	1.0
407013	1.0	0.0
407010	23.0	1.0
407011	3.0	1.0
192217	34.0	27.0
4741	4.0	7.0
4744	115.0	57.0
4745	26.0	0.0
4747	16.0	2036.0
407006	24.0	2.0
407003	0.0	0.0
100506421	0.0	1.0
650368	271.0	288.0
407004	0.0	0.0
407009	0.0	0.0
4760	0.0	0.0
4761	2.0	5.0
407007	3.0	0.0
100506424	0.0	0.0
4762	0.0	1.0
407008	0.0	0.0
2100	113.0	69.0
649395	0.0	9.0
348180	1339.0	903.0
407001	2.0	0.0
407002	3.0	2.0
407000	0.0	0.0
4752	693.0	654.0
4753	321.0	1311.0
100506428	98.0	191.0
4756	4673.0	9182.0
4758	4523.0	5427.0
4759	0.0	0.0
4771	3478.0	3795.0
4772	3743.0	1962.0
4773	3659.0	870.0
348174	3.0	1.0
2110	1176.0	1379.0
2108	3541.0	3798.0
2107	12210.0	7408.0
2104	36.0	8.0
2103	13.0	3.0
2101	3564.0	2753.0
4763	4335.0	6414.0
4764	0.0	0.0
4768	0.0	0.0
2109	2408.0	2375.0
4780	10850.0	14316.0
4781	7775.0	2747.0
4782	15975.0	10480.0
4783	4015.0	3674.0
4784	12322.0	5099.0
2122	4750.0	2467.0
2121	2440.0	7292.0
2120	4906.0	4577.0
143282	93.0	33.0
2119	2184.0	1870.0
2118	247.0	782.0
100303743	1.0	0.0
2117	3156.0	6908.0
2116	37.0	34.0
100303745	0.0	0.0
2115	3242.0	3952.0
2114	20813.0	17229.0
167227	1998.0	2037.0
2113	18346.0	15711.0
143279	1119.0	598.0
4774	3447.0	1860.0
4775	2874.0	2069.0
4776	2790.0	3001.0
4778	739.0	81.0
4779	23359.0	38240.0
4790	7754.0	8972.0
348158	11.0	0.0
4791	8244.0	9158.0
4792	19028.0	11225.0
4793	2210.0	2495.0
348156	453.0	306.0
4794	2121.0	3863.0
4795	1056.0	1332.0
407052	0.0	0.0
2132	5995.0	17384.0
407053	0.0	0.0
2131	6004.0	9481.0
407050	3.0	0.0
2130	18281.0	16500.0
407051	0.0	0.0
407056	1.0	3.0
407054	0.0	1.0
407055	0.0	0.0
2128	0.0	1.0
2125	3247.0	10284.0
2124	1958.0	1362.0
2123	730.0	852.0
255919	1004.0	1028.0
407049	0.0	0.0
407047	0.0	0.0
407048	0.0	0.0
407041	1.0	0.0
407042	2.0	0.0
407040	4.0	5.0
2140	2040.0	2157.0
407045	0.0	0.0
407046	0.0	0.0
407043	0.0	0.0
407044	0.0	0.0
2139	329.0	450.0
2138	27.0	69.0
2137	3997.0	4606.0
2135	1251.0	1370.0
2134	58.0	91.0
4796	399.0	1114.0
100303728	68.0	81.0
4798	2057.0	2152.0
4799	3537.0	3277.0
255928	0.0	63.0
255926	0.0	1.0
2155	20.0	30.0
2153	894.0	594.0
2152	10491.0	10466.0
2151	137.0	155.0
2150	684.0	1499.0
253314	1.0	0.0
2149	3664.0	9602.0
100288042	0.0	0.0
2147	2.0	0.0
2146	335.0	723.0
2145	2758.0	2223.0
348120	0.0	0.0
2166	997.0	640.0
2165	0.0	0.0
100288038	3.0	1.0
2162	19859.0	9930.0
2161	82.0	154.0
2160	951.0	0.0
100288035	0.0	0.0
2159	636.0	218.0
2158	0.0	0.0
2157	7003.0	509.0
652959	0.0	2.0
348110	3282.0	3604.0
2177	325.0	606.0
2176	734.0	587.0
2175	220.0	475.0
2173	3.0	6.0
2172	46.0	226.0
2171	1550.0	12998.0
2170	962.0	277.0
338799	422.0	304.0
100288022	0.0	0.0
100303755	178.0	188.0
2169	6.0	1.0
2168	0.0	0.0
2167	6220.0	50.0
2180	13591.0	4853.0
2188	799.0	905.0
2187	25.0	77.0
2186	4367.0	4489.0
2185	7118.0	2781.0
2184	1784.0	2742.0
338785	23.0	21.0
2182	20677.0	4122.0
2181	5583.0	4780.0
100288013	0.0	0.0
2178	339.0	1697.0
255967	2431.0	2496.0
2191	767.0	10454.0
649324	0.0	0.0
2199	24577.0	30581.0
652972	6.0	3.0
100288008	0.0	0.0
2197	16805.0	12237.0
2196	112.0	22076.0
338773	5222.0	3125.0
652974	0.0	0.0
2195	11747.0	17169.0
652975	0.0	0.0
2194	19362.0	16393.0
2193	4205.0	2758.0
2192	63919.0	38790.0
104355140	0.0	0.0
652978	7.0	9.0
104355141	3.0	2.0
104355143	3.0	7.0
104355145	1.0	0.0
104355146	0.0	0.0
104355147	0.0	0.0
652980	0.0	0.0
2189	568.0	920.0
104355148	7.0	31.0
104355149	0.0	0.0
121916	1.0	0.0
652968	110.0	168.0
652969	1.0	0.0
652960	2.0	5.0
649330	0.0	0.0
652961	1.0	1.0
338761	0.0	3.0
652963	3.0	0.0
652965	0.0	0.0
652966	0.0	0.0
338758	153.0	66.0
104355133	1.0	0.0
104355135	17.0	12.0
104355136	1.0	0.0
104355137	0.0	0.0
104355138	0.0	0.0
104355139	0.0	0.0
121906	0.0	1.0
192286	2456.0	1688.0
652995	1.0	40.0
338751	0.0	2.0
338755	0.0	2.0
101290508	0.0	0.0
652985	0.0	1.0
101290506	36.0	74.0
101290504	1.0	8.0
101290503	0.0	0.0
104355150	0.0	1.0
101290502	0.0	0.0
104355151	0.0	2.0
104355152	1.0	1.0
338739	0.0	7.0
652991	0.0	0.0
101290501	3.0	1.0
101290500	0.0	2.0
100132247	141.0	130.0
121838	6.0	1.0
100132251	0.0	0.0
145814	2.0	1.0
100132264	0.0	0.0
100132268	0.0	0.0
145820	131.0	13.0
157807	10.0	26.0
338821	0.0	0.0
100132273	97.0	134.0
338811	98.0	62.0
338817	32.0	103.0
145837	4.0	26.0
375719	8.0	6.0
100132288	121.0	248.0
100132289	3.0	1.0
338809	19.0	9.0
101060321	0.0	0.0
100132291	2.0	4.0
375704	68.0	1.0
100132295	0.0	0.0
50484	6146.0	2591.0
50486	4343.0	3750.0
50485	1669.0	1940.0
50488	9818.0	13149.0
50487	588.0	20.0
50489	97.0	214.0
387712	25.0	1.0
387718	0.0	0.0
387715	4.0	1.0
652904	0.0	0.0
101060301	0.0	0.0
387700	125.0	40.0
387707	14.0	7.0
387703	0.0	1.0
107063611	2.0	0.0
100506377	1.0	1.0
100506376	13.0	5.0
107063612	0.0	0.0
101060351	1.0	0.0
375759	4.0	11.0
399726	141.0	228.0
101928969	313.0	26.0
375757	783.0	874.0
387733	2.0	2.0
100533990	26.0	4.0
375743	2760.0	1821.0
100506365	1271.0	1252.0
101928971	1.0	0.0
157869	978.0	33.0
143241	7.0	0.0
375748	1219.0	706.0
169841	225.0	147.0
387723	102.0	57.0
375775	735.0	329.0
100506392	267.0	328.0
399708	0.0	0.0
100506390	2.0	0.0
399706	0.0	0.0
101928989	0.0	27.0
100506394	96.0	69.0
143244	550.0	452.0
387755	42.0	90.0
387751	813.0	288.0
100533970	56.0	40.0
387758	1901.0	5311.0
101928991	0.0	0.0
100506380	272.0	175.0
100506385	126.0	135.0
101928999	0.0	0.0
399717	0.0	16.0
387745	53.0	39.0
170850	8.0	5.0
387742	0.0	0.0
387747	2.0	2.0
387748	0.0	1.0
100506334	259.0	323.0
100533955	16.0	9.0
100533952	5.0	10.0
100506330	63.0	29.0
101928922	0.0	0.0
4804	1448.0	1786.0
387778	4.0	2.0
4807	11.0	12.0
4808	121.0	258.0
100132201	1.0	0.0
4809	7311.0	5838.0
387775	6.0	2.0
100134869	104.0	207.0
4800	1847.0	3095.0
4801	2266.0	1571.0
4802	3256.0	3274.0
4803	354.0	70.0
133874	54.0	64.0
399774	0.0	2.0
100506328	19.0	242.0
100506325	174.0	104.0
101928931	24.0	13.0
4815	863.0	203.0
4817	1806.0	2141.0
4818	1637.0	296.0
387763	11509.0	4235.0
145853	346.0	333.0
375791	44.0	119.0
145858	1.0	2.0
375790	19280.0	109158.0
4810	382.0	1435.0
4811	7742.0	13585.0
4814	5417.0	6493.0
373159	4.0	0.0
100506356	0.0	0.0
101060376	53.0	38.0
399746	0.0	0.0
373156	6537.0	6046.0
157855	1.0	3.0
170825	0.0	0.0
101928941	1.0	0.0
399748	14.0	9.0
4826	123.0	285.0
4828	277.0	699.0
4829	5.0	0.0
169834	71.0	232.0
145864	2619.0	4007.0
4820	5197.0	3941.0
4821	0.0	0.0
4824	425.0	137.0
4825	20.0	34.0
100506343	27.0	2.0
157848	1.0	16.0
4837	17704.0	13027.0
4838	15.0	18.0
145873	9.0	31.0
4839	3473.0	2012.0
387787	55.0	68.0
100132234	11.0	5.0
4830	2509.0	2008.0
4831	1963.0	2573.0
4832	1701.0	1488.0
4833	2851.0	5780.0
4835	2246.0	2067.0
4836	8883.0	8330.0
650236	0.0	0.0
102467146	13.0	9.0
4850	1636.0	1623.0
4848	3756.0	4237.0
4849	3423.0	6165.0
143187	1136.0	1640.0
4841	14953.0	16441.0
4842	343.0	1.0
4843	289.0	39.0
155185	166.0	199.0
155184	1.0	0.0
4846	3026.0	435.0
192111	3062.0	2514.0
4860	5595.0	3672.0
4861	29.0	44.0
167153	2813.0	2262.0
192127	0.0	0.0
100421090	0.0	1.0
192128	1.0	0.0
4851	9061.0	6543.0
4852	0.0	0.0
4853	12441.0	17074.0
4854	16391.0	31270.0
100506527	0.0	0.0
100421096	5.0	1.0
4855	8279.0	2345.0
100421097	7.0	0.0
4856	604.0	104.0
4857	399.0	27.0
4858	1270.0	158.0
100506555	3.0	29.0
4871	0.0	0.0
2210	357.0	86.0
649264	0.0	1.0
2207	8385.0	4019.0
2206	1594.0	157.0
2205	293.0	69.0
101928904	0.0	0.0
2204	79.0	179.0
2203	14119.0	937.0
2202	30300.0	8687.0
2201	135.0	1474.0
2200	50144.0	41593.0
4862	1125.0	5597.0
4863	1464.0	1393.0
4864	4145.0	5806.0
4867	461.0	355.0
2209	1357.0	540.0
4868	54.0	3.0
2208	60.0	5.0
4869	20587.0	20259.0
100506542	21.0	0.0
4880	6.0	7.0
4881	4705.0	282.0
4882	1286.0	1214.0
4883	2619.0	419.0
2220	3.0	1.0
101928913	28.0	73.0
100506540	38.0	38.0
2218	1296.0	990.0
2217	17240.0	6358.0
2216	0.0	0.0
2215	669.0	314.0
2214	14561.0	10466.0
2213	1637.0	2563.0
2212	5847.0	10205.0
4874	2.0	0.0
4875	6.0	14.0
4878	13.0	2.0
4879	0.0	0.0
2219	4771.0	310.0
4891	8319.0	5734.0
4892	8.0	0.0
4893	4106.0	6446.0
2232	1349.0	1661.0
2231	3.0	4.0
2230	1696.0	1007.0
649288	0.0	0.0
2229	0.0	1.0
2228	0.0	1.0
2227	1.0	1.0
204474	1.0	0.0
2224	7175.0	4527.0
2222	9665.0	3025.0
4884	87.0	375.0
4885	117.0	285.0
4886	83.0	10.0
4887	3.0	0.0
4888	9.0	2.0
4889	4.0	0.0
131177	135.0	23.0
2243	2328.0	20.0
2242	3069.0	1121.0
2241	2049.0	1621.0
649299	0.0	0.0
143162	20.0	3.0
2239	4005.0	1683.0
2237	922.0	1120.0
2236	0.0	0.0
2235	1448.0	1597.0
4897	596.0	572.0
4898	8017.0	10911.0
4899	1463.0	1203.0
131185	1.0	1.0
2254	70.0	7.0
2253	0.0	2.0
2252	4577.0	644.0
2251	0.0	0.0
2250	3.0	1705.0
2249	0.0	0.0
2248	0.0	0.0
2247	1724.0	286.0
2246	274.0	766.0
2245	973.0	1628.0
2244	26.0	0.0
100506516	57.0	222.0
2264	5058.0	30.0
348262	4838.0	4815.0
2263	2051.0	3197.0
2262	227.0	11.0
2261	834.0	8705.0
2260	8945.0	14843.0
169792	1933.0	2359.0
613227	1.0	0.0
2259	245.0	184.0
2258	298.0	125.0
167127	5.0	9.0
2257	102.0	225.0
2256	23.0	519.0
2255	252.0	4.0
100506506	0.0	0.0
348254	7.0	14.0
2275	2601.0	2444.0
2274	3054.0	7652.0
2273	21719.0	1293.0
2272	190.0	143.0
2271	2628.0	3285.0
100132086	0.0	0.0
253430	724.0	1431.0
2268	6829.0	1398.0
2267	12.0	1.0
2266	5890.0	32.0
348249	6.0	0.0
2287	1753.0	1773.0
2286	4475.0	3826.0
2284	0.0	0.0
2283	0.0	0.0
2281	295.0	241.0
2280	22737.0	28653.0
2277	1403.0	9.0
2290	0.0	0.0
348235	1582.0	1312.0
2298	37.0	27.0
2297	7.0	117.0
2296	768.0	1177.0
2295	1291.0	1917.0
2294	3182.0	564.0
2289	4230.0	2713.0
2288	5274.0	5732.0
2299	11.0	0.0
338879	2.0	10.0
338870	4.0	2.0
652873	0.0	1.0
253461	6753.0	7533.0
338872	12.0	1.0
192134	0.0	4.0
104054213	3.0	2.0
338862	0.0	0.0
338864	0.0	2.0
192146	19.0	37.0
100132121	0.0	0.0
100846978	39.0	33.0
100132124	0.0	0.0
100132132	0.0	0.0
100846993	0.0	0.0
100846994	0.0	0.0
100846991	0.0	0.0
100846992	0.0	0.0
100846998	0.0	0.0
100846995	0.0	0.0
100846996	0.0	0.0
100132142	0.0	2.0
100846999	0.0	0.0
338949	0.0	0.0
100132153	0.0	2.0
100132159	6.0	868.0
107063536	0.0	1.0
107063538	0.0	0.0
107063537	0.0	0.0
107063539	3.0	2.0
399804	31.0	25.0
399806	16.0	29.0
100132163	14.0	15.0
100132166	0.0	0.0
100132169	5.0	1.0
387815	0.0	0.0
107063540	0.0	0.0
107063543	0.0	0.0
107063544	0.0	0.0
399818	490.0	480.0
399814	0.0	0.0
100132173	0.0	0.0
338917	2.0	0.0
387804	70.0	37.0
375850	0.0	0.0
387837	40.0	26.0
387836	0.0	2.0
100132195	0.0	0.0
121727	0.0	0.0
157753	2.0	5.0
133789	2.0	1.0
101928840	0.0	0.0
100421008	0.0	1.0
100506492	0.0	0.0
613210	0.0	0.0
613211	0.0	0.0
613212	0.0	5.0
100506495	98.0	18.0
101928846	13.0	5.0
387856	114.0	262.0
387853	0.0	0.0
613209	0.0	0.0
121793	11.0	22.0
145767	36.0	32.0
100073347	0.0	1.0
399857	0.0	0.0
100421018	1.0	1.0
145781	47.0	49.0
613204	1.0	0.0
387845	24.0	17.0
145773	61.0	197.0
170712	0.0	27.0
387841	84.0	44.0
100134713	58.0	32.0
387849	28.0	27.0
157773	67.0	175.0
399823	93.0	0.0
131149	0.0	0.0
157777	44.0	74.0
399829	12.0	1.0
101928869	0.0	0.0
399827	0.0	0.0
4904	23689.0	31561.0
4905	2726.0	2223.0
4907	1856.0	8315.0
4908	61.0	228.0
4909	106.0	548.0
145788	63.0	72.0
4900	11268.0	349.0
4901	132.0	45.0
4902	8.0	35.0
155100	0.0	0.0
157769	3293.0	4900.0
399839	0.0	0.0
4914	163.0	79.0
4915	4250.0	135.0
387867	7.0	3.0
4916	639.0	21.0
4917	11.0	8.0
4919	2320.0	320.0
4910	0.0	0.0
4911	0.0	0.0
4912	0.0	0.0
4913	603.0	487.0
50507	145.0	1726.0
399888	16.0	1.0
100421046	0.0	1.0
50506	370.0	4919.0
100421047	0.0	0.0
50509	4105.0	25141.0
50508	0.0	1.0
157713	1.0	5.0
100506457	4.0	3.0
133746	1353.0	1552.0
100506451	461.0	223.0
4925	5082.0	4091.0
4926	13527.0	14074.0
4927	2123.0	1892.0
4928	8529.0	5972.0
4929	3949.0	349.0
387895	30.0	111.0
387893	2310.0	2264.0
50512	313.0	1582.0
50511	30.0	15.0
4920	2284.0	3359.0
4921	5620.0	9191.0
50514	12.0	221.0
4922	105.0	43.0
4923	93.0	20.0
4924	37107.0	46262.0
50515	4276.0	9696.0
100421045	4.0	2.0
100421057	2.0	1.0
100421058	0.0	0.0
100506443	4.0	1.0
387890	222.0	38.0
157708	0.0	1.0
4938	1790.0	2280.0
4939	3848.0	3669.0
387885	144.0	8.0
387882	496.0	961.0
4931	1170.0	1473.0
100421055	7.0	8.0
4935	70.0	88.0
100506475	0.0	1.0
157739	10.0	16.0
4947	5772.0	5409.0
4948	53.0	16.0
145741	282.0	184.0
100132100	0.0	0.0
101928827	2.0	0.0
100132101	0.0	0.0
100132103	2.0	0.0
100132104	1.0	0.0
169714	1809.0	1749.0
4940	4795.0	9091.0
145748	545.0	1105.0
4942	3903.0	6212.0
4943	1664.0	2154.0
4946	34485.0	27944.0
399876	0.0	0.0
100506465	2.0	37.0
157724	1.0	1.0
100506469	361.0	421.0
131118	1022.0	918.0
100506462	111.0	126.0
4958	245.0	1293.0
100132116	252.0	206.0
4951	0.0	0.0
100421072	2.0	0.0
4952	2795.0	3519.0
4953	8386.0	3603.0
399881	0.0	0.0
100421075	0.0	0.0
4954	8.0	20.0
4956	1.0	1.0
4957	2774.0	2262.0
100847022	0.0	0.0
100847023	0.0	0.0
100847020	0.0	1.0
286887	2.0	4715.0
100847021	0.0	0.0
100847026	2.0	2.0
100847027	0.0	0.0
100847024	0.0	0.0
259266	157.0	1141.0
100847025	0.0	0.0
100847028	13.0	11.0
100847029	0.0	0.0
4969	2307.0	45.0
2306	32.0	72.0
2305	331.0	1728.0
2304	9.0	587.0
2303	192.0	51.0
2302	921.0	8.0
284217	264.0	7277.0
2301	0.0	0.0
2300	247.0	289.0
284215	2.0	0.0
2309	4462.0	5207.0
4967	13484.0	19015.0
2308	4261.0	3773.0
4968	1243.0	814.0
2307	216.0	254.0
100847030	0.0	1.0
100847033	0.0	0.0
100847031	0.0	0.0
4982	1493.0	324.0
100847032	0.0	0.0
100862667	0.0	0.0
100847037	0.0	0.0
100862668	0.0	0.0
100847038	0.0	0.0
100862669	0.0	0.0
100847035	0.0	1.0
100847036	0.0	0.0
100862664	0.0	1.0
100862665	5.0	2.0
100847039	0.0	0.0
100862666	0.0	0.0
2317	15680.0	31824.0
2316	152531.0	201273.0
2315	21.0	26.0
2314	15680.0	15479.0
100862662	2.0	4.0
2313	4762.0	1587.0
284207	4786.0	4818.0
2312	98.0	844.0
2311	0.0	0.0
2310	54.0	66.0
284203	0.0	0.0
4973	5208.0	5969.0
4974	265.0	19.0
4975	2.0	3.0
4976	3392.0	5189.0
2319	11896.0	11328.0
4978	8.0	13.0
2318	14060.0	2830.0
100847040	0.0	0.0
100847041	0.0	0.0
4990	0.0	3.0
4991	0.0	0.0
4992	0.0	0.0
100847042	0.0	0.0
4993	1.0	1.0
100847043	0.0	0.0
2331	7823.0	18594.0
100862678	0.0	12.0
100847048	1.0	0.0
2330	635.0	122.0
100862679	0.0	1.0
100847049	0.0	0.0
100847046	8.0	11.0
100847047	0.0	0.0
100862675	0.0	1.0
100862676	0.0	0.0
259240	0.0	0.0
100862677	0.0	0.0
2328	1026.0	719.0
100862670	1.0	0.0
2327	10664.0	3278.0
2326	341.0	1749.0
100862672	0.0	0.0
100862673	0.0	0.0
2324	3836.0	1226.0
2323	246.0	187.0
259239	0.0	0.0
2322	77.0	28.0
2321	8731.0	5304.0
4983	792.0	514.0
4985	21.0	12.0
4986	4.0	1.0
4987	175.0	208.0
4988	0.0	2.0
2329	288.0	668.0
100847051	1.0	1.0
100847052	0.0	0.0
100847050	1.0	1.0
100847055	0.0	0.0
100847056	0.0	0.0
100847053	0.0	0.0
100847054	0.0	0.0
2342	691.0	968.0
100847059	2.0	2.0
2341	3.0	0.0
100847057	0.0	2.0
100847058	0.0	0.0
2339	3277.0	4030.0
2335	320916.0	986787.0
2334	239.0	312.0
104502416	6.0	2.0
259249	0.0	1.0
2332	2551.0	2757.0
100862680	0.0	0.0
4994	0.0	0.0
4995	0.0	0.0
104502417	9.0	3.0
4998	87.0	287.0
4999	1299.0	1213.0
260294	53.0	55.0
100847062	1.0	1.0
260293	564.0	86.0
100847063	0.0	0.0
284260	5.0	9.0
100847060	0.0	0.0
730792	0.0	0.0
100847066	0.0	0.0
100847067	0.0	1.0
100847064	0.0	0.0
100847065	0.0	0.0
2353	52153.0	1921.0
2352	163.0	113.0
100847068	0.0	0.0
2350	3933.0	2545.0
100847069	0.0	0.0
100862692	3.0	5.0
2348	9781.0	283.0
2346	104.0	553.0
284257	0.0	0.0
284254	0.0	1.0
100847070	0.0	0.0
284252	534.0	2647.0
100847073	0.0	0.0
100847074	0.0	0.0
100847071	1.0	1.0
100847072	2.0	0.0
100847077	0.0	0.0
729790	0.0	0.0
100847078	0.0	0.0
100847075	13.0	8.0
100847076	1.0	0.0
100847079	0.0	0.0
729799	74.0	69.0
729798	2.0	1.0
2359	2822.0	3791.0
2358	815.0	230.0
2357	3993.0	1265.0
2356	5935.0	3205.0
2355	21568.0	34544.0
2354	17257.0	1010.0
100847080	0.0	0.0
100847081	0.0	0.0
259283	5.0	3.0
100847084	0.0	0.0
259282	3816.0	6109.0
100847085	0.0	0.0
100847082	0.0	0.0
100847083	0.0	1.0
100847088	0.0	0.0
100847089	0.0	0.0
100847086	0.0	1.0
100847087	0.0	1.0
259289	2.0	1.0
259287	0.0	0.0
259286	0.0	0.0
259285	0.0	0.0
646909	0.0	0.0
284233	53.0	7.0
284232	1.0	0.0
100847092	0.0	0.0
100847090	0.0	0.0
259294	9.0	9.0
259293	2.0	2.0
259292	0.0	0.0
100847093	0.0	0.0
259290	7.0	7.0
259296	1.0	1.0
259295	42.0	31.0
646913	0.0	0.0
646912	1.0	0.0
646910	0.0	0.0
50700	0.0	3.0
646915	0.0	0.0
59082	0.0	28.0
2395	716.0	316.0
59084	779.0	648.0
441584	0.0	0.0
11108	2632.0	3187.0
11107	686.0	260.0
11100	16700.0	23212.0
11102	1137.0	690.0
11101	1844.0	1852.0
139411	137.0	2.0
11104	1077.0	1450.0
11103	2166.0	1749.0
284297	5968.0	6084.0
11105	0.0	0.0
693231	0.0	0.0
25759	1737.0	969.0
693232	30.0	42.0
284293	67.0	19.0
693233	1.0	1.0
693234	0.0	0.0
693235	2.0	0.0
115426	2154.0	2685.0
25758	133.0	979.0
100379174	0.0	0.0
11119	3406.0	4177.0
11118	4778.0	5759.0
441581	0.0	1.0
127406	4.0	1.0
84034	7876.0	3314.0
84033	2284.0	3082.0
11113	352.0	917.0
11112	1602.0	2894.0
139422	0.0	1.0
284288	3.0	1.0
139420	0.0	19.0
11117	15470.0	34947.0
11116	639.0	1000.0
693220	30.0	105.0
693221	0.0	0.0
84061	9077.0	7934.0
693222	0.0	0.0
84060	583.0	734.0
693223	0.0	0.0
693224	0.0	0.0
693225	2.0	0.0
693226	4.0	3.0
139425	0.0	0.0
693227	0.0	2.0
693228	1.0	1.0
693229	3.0	0.0
115416	986.0	1341.0
84067	3404.0	2563.0
84066	7.0	0.0
84069	180.0	1452.0
84068	948.0	1000.0
84063	16.0	27.0
284276	59.0	28.0
84062	1406.0	941.0
139431	0.0	0.0
84065	3428.0	2795.0
284274	0.0	0.0
84064	1339.0	1333.0
284273	2168.0	2113.0
693230	9.0	1.0
693210	0.0	0.0
693211	0.0	1.0
693212	0.0	2.0
693213	2.0	0.0
693214	0.0	1.0
693215	0.0	0.0
693216	0.0	0.0
693217	0.0	0.0
693218	0.0	0.0
693219	1.0	1.0
152405	0.0	0.0
152404	25.0	491.0
84059	541.0	510.0
84056	992.0	1330.0
84055	12.0	8.0
84058	570.0	1245.0
84057	30.0	77.0
284266	30.0	61.0
84054	17.0	20.0
84081	2755.0	2111.0
84080	1029.0	851.0
84083	247.0	165.0
441549	50.0	28.0
441548	8.0	1.0
441543	0.0	0.0
100379142	1.0	0.0
100379141	0.0	0.0
441550	3.0	8.0
84089	0.0	2.0
84088	2.0	1.0
84085	1426.0	1561.0
84084	3.0	2.0
84087	1.0	3.0
84086	0.0	1.0
84070	15.0	20.0
84072	22.0	725.0
84071	293.0	235.0
392100	0.0	0.0
100379132	1.0	4.0
392106	1.0	0.0
441533	2.0	1.0
441531	2.0	5.0
84078	490.0	773.0
84077	21.0	12.0
84079	2380.0	4682.0
84074	158.0	149.0
84073	82.0	18.0
84076	1.0	1.0
84075	0.0	0.0
100847000	0.0	0.0
100847001	0.0	0.0
100847004	0.0	1.0
201931	1900.0	1209.0
100847005	0.0	0.0
100847002	0.0	0.0
100847003	0.0	0.0
100847008	0.0	0.0
100847006	0.0	0.0
100847007	0.0	0.0
106480196	0.0	0.0
441572	0.0	0.0
106480195	0.0	1.0
106480198	0.0	2.0
106480197	0.0	0.0
106480199	6.0	1.0
127435	9411.0	7379.0
106480190	0.0	5.0
106480192	0.0	0.0
106480191	0.0	0.0
106480194	2.0	6.0
106480193	0.0	0.0
84091	0.0	0.0
103695432	2.0	0.0
343099	230.0	231.0
103695431	11.0	7.0
100847012	1.0	0.0
84090	0.0	0.0
103695434	0.0	0.0
103695433	2.0	10.0
100847010	7.0	8.0
103695436	4.0	3.0
100847015	0.0	0.0
103695435	13.0	357.0
100847016	1.0	0.0
100847013	0.0	0.0
100847014	0.0	0.0
441554	1.0	2.0
100847019	0.0	0.0
100847017	0.0	0.0
