id	93b1f14d-cdb5-474f-aeda-b20e3ea8f2fb	c021cbb0-388a-4c5d-8cf3-edc5335a0113
84250	240.0	496.0
11258	2143.0	3214.0
11257	482.0	335.0
84251	770.0	201.0
11259	4184.0	550.0
100874483	0.0	0.0
100874482	1.0	1.0
100874480	0.0	0.0
406900	1.0	0.0
100874484	2.0	2.0
201799	347.0	237.0
201798	9.0	45.0
50831	2.0	0.0
100874489	0.0	0.0
100874488	0.0	0.0
50833	0.0	0.0
50832	20.0	5.0
50835	0.0	0.0
50834	0.0	5.0
50837	0.0	0.0
102465139	0.0	0.0
50836	0.0	0.0
100874471	2.0	2.0
102465138	0.0	0.0
50839	1.0	9.0
100874470	0.0	0.0
102465137	0.0	0.0
50838	0.0	0.0
102465136	3.0	4.0
100874476	0.0	0.0
102465135	0.0	0.0
102465134	0.0	0.0
102465133	0.0	0.0
100874473	0.0	0.0
50840	66.0	83.0
100874479	0.0	0.0
100874478	0.0	1.0
100874477	0.0	0.0
50846	30.0	8.0
100499183	228.0	140.0
50848	11084.0	4695.0
2601	4.0	6.0
100499177	1197.0	1765.0
102465141	0.0	0.0
50853	699.0	218.0
2609	1.0	1.0
102465140	0.0	0.0
50852	60.0	4.0
50855	160.0	309.0
50854	3928.0	2719.0
100499171	0.0	0.0
50856	395.0	38.0
50859	21.0	1979.0
100874494	0.0	0.0
50858	0.0	0.0
100874493	0.0	1.0
100874492	0.0	0.0
100874491	0.0	0.0
100874498	0.0	0.0
646600	0.0	13.0
100874497	3.0	0.0
100874495	1.0	0.0
100874490	0.0	0.0
223117	342.0	318.0
2613	0.0	5.0
2611	1.0	3.0
50862	2735.0	2084.0
50861	753.0	1919.0
2619	796.0	448.0
50863	63.0	819.0
100874499	0.0	0.0
2618	1416.0	4313.0
50865	3469.0	1058.0
2617	2423.0	3451.0
2616	140.0	226.0
2615	6479.0	603.0
406940	2.0	6.0
406942	0.0	0.0
646612	18.0	11.0
406941	0.0	0.0
406944	0.0	0.0
406943	0.0	0.0
100996876	0.0	1.0
2625	516.0	300.0
2624	2250.0	990.0
2623	30.0	6.0
2622	1293.0	1459.0
2621	21620.0	5980.0
2620	90.0	166.0
406935	1.0	0.0
406934	0.0	0.0
646603	0.0	15.0
406937	0.0	0.0
406936	0.0	0.0
2629	1932.0	1014.0
406939	0.0	0.0
646609	3.0	0.0
2628	494.0	1893.0
406938	0.0	0.0
2627	2962.0	277.0
2626	5.0	920.0
406931	0.0	0.0
406930	0.0	0.0
406933	0.0	0.0
406932	2.0	0.0
646620	1.0	0.0
2636	0.0	56.0
2635	462.0	91.0
2634	4075.0	299.0
2633	2723.0	376.0
2632	1630.0	618.0
2631	3490.0	3572.0
2630	51.0	89.0
406924	0.0	0.0
406923	0.0	0.0
406926	0.0	0.0
646614	1.0	0.0
406925	5.0	2.0
406928	0.0	0.0
2639	900.0	843.0
406927	0.0	0.0
646619	0.0	0.0
2638	0.0	0.0
2637	6.0	78.0
406929	0.0	1.0
646630	0.0	0.0
406920	0.0	1.0
406922	0.0	0.0
406921	0.0	0.0
2650	550.0	1550.0
2647	1373.0	609.0
2646	1.0	18.0
2645	12.0	106.0
2644	682.0	368.0
2643	709.0	572.0
2642	0.0	1353.0
2641	0.0	1.0
406913	15.0	1.0
646627	0.0	11.0
406912	0.0	0.0
646625	0.0	26.0
406915	0.0	0.0
406914	0.0	0.0
406917	0.0	0.0
406916	0.0	0.0
2649	235.0	399.0
406919	0.0	1.0
2648	1460.0	3446.0
406918	0.0	0.0
646641	0.0	0.0
646640	0.0	4.0
646643	0.0	37.0
406911	0.0	1.0
406910	0.0	0.0
2661	20.0	23.0
2660	18.0	6.0
2658	2.0	0.0
2657	0.0	0.0
406909	0.0	0.0
2653	109.0	263.0
2652	0.0	0.0
2651	1859.0	459.0
406902	0.0	0.0
406901	0.0	0.0
406904	0.0	0.0
406903	0.0	8.0
406906	0.0	0.0
406905	0.0	0.0
406908	0.0	0.0
406907	0.0	0.0
100874520	0.0	0.0
100130733	44.0	20.0
2672	184.0	516.0
106144578	0.0	0.0
2671	716.0	953.0
2670	5.0	41.0
106144575	2.0	0.0
2669	818.0	598.0
2668	4.0	1307.0
2667	0.0	0.0
100874529	3.0	1.0
2665	8363.0	10100.0
2664	6763.0	4367.0
2662	1791.0	1041.0
100874524	4.0	15.0
100874523	0.0	0.0
100129743	3.0	1.0
100874522	2.0	0.0
100874528	0.0	3.0
100129738	0.0	0.0
100129739	3.0	4.0
100129736	0.0	0.0
100130721	0.0	1.0
2683	8812.0	25950.0
106144568	0.0	0.0
2681	860.0	71.0
2679	9.0	9.0
2678	2163.0	1117.0
100874519	1.0	0.0
2677	2342.0	2076.0
100874518	0.0	1.0
2676	39.0	827.0
2675	284.0	282.0
2674	480.0	1026.0
2673	2794.0	7114.0
101056700	11.0	70.0
100874512	0.0	0.0
100874511	1.0	1.0
100129731	0.0	0.0
100874510	0.0	0.0
100874517	0.0	0.0
100130719	0.0	0.0
100874516	1.0	3.0
100130718	0.0	0.0
100874515	0.0	12.0
100130717	6.0	26.0
100874514	0.0	0.0
100129727	60.0	33.0
100129726	13.0	39.0
100129723	0.0	0.0
100129722	9.0	33.0
2694	0.0	0.0
2693	0.0	0.0
2692	12.0	4.0
2691	0.0	6.0
2690	562.0	426.0
2689	0.0	20.0
2688	2.0	2.0
2687	592.0	478.0
2686	1464.0	2126.0
100130708	0.0	0.0
100129716	40.0	22.0
106144540	0.0	0.0
100874531	0.0	1.0
100874530	0.0	0.0
100130700	0.0	0.0
100129714	0.0	0.0
106144541	1.0	0.0
106144542	0.0	10.0
106144543	0.0	0.0
106144544	0.0	0.0
2698	3.0	6.0
106144538	7.0	12.0
2697	12980.0	34955.0
106144539	0.0	0.0
2696	172.0	295.0
2695	0.0	15.0
100129706	0.0	0.0
100129708	0.0	0.0
284131	965.0	945.0
115509	511.0	596.0
259197	73.0	5.0
284129	1075.0	1074.0
284123	0.0	0.0
106144592	0.0	0.0
106144593	4.0	9.0
106144595	0.0	5.0
286749	7.0	1.0
106144598	0.0	1.0
106144599	0.0	0.0
284119	50246.0	6734.0
284116	15.0	9.0
284114	468.0	230.0
284111	2.0	224.0
284110	16.0	12.0
259173	7149.0	472.0
106144584	71.0	7.0
286753	1.0	2.0
106144585	0.0	0.0
106144586	7.0	4.0
284106	1104.0	761.0
284100	0.0	26.0
284184	372.0	447.0
127544	2299.0	951.0
23443	1711.0	1599.0
115557	614.0	942.0
127540	0.0	0.0
23446	5175.0	8270.0
115560	202.0	183.0
23440	0.0	1.0
127534	3.0	11.0
139538	0.0	19.0
23452	3003.0	2763.0
441459	1.0	1024.0
441457	3.0	16.0
23456	1085.0	948.0
115548	3332.0	884.0
23457	171.0	565.0
441452	0.0	43.0
441461	17.0	11.0
152503	8173.0	995.0
23450	5194.0	15469.0
23451	14379.0	33963.0
139542	0.0	180.0
284167	7.0	59.0
23428	3004.0	8186.0
284161	173.0	130.0
23429	3701.0	1746.0
100130799	0.0	0.0
23420	1627.0	2282.0
23421	264.0	704.0
23423	1933.0	4357.0
23424	1374.0	498.0
23426	42.0	388.0
152519	119.0	413.0
152518	391.0	1452.0
441490	0.0	0.0
23438	1455.0	836.0
23439	0.0	0.0
100130786	0.0	1.0
23430	271.0	13.0
100130785	1.0	0.0
23431	842.0	910.0
23432	1209.0	1926.0
23433	2882.0	1145.0
441478	53.0	493.0
23434	2.0	3.0
23435	4467.0	5953.0
441476	12.0	69.0
23436	0.0	0.0
441484	0.0	0.0
441481	15.0	9.0
140545	103.0	66.0
100129795	1.0	1.0
139562	0.0	1.0
100129792	219.0	1720.0
100129794	128.0	350.0
100129793	0.0	0.0
23405	3695.0	3359.0
23406	11590.0	8914.0
23408	687.0	675.0
23409	93.0	92.0
100130776	187.0	520.0
100130775	1.0	2.0
441425	4.0	0.0
23400	2388.0	3710.0
100130771	30.0	52.0
23401	719.0	818.0
23403	832.0	1984.0
441420	0.0	1.0
23404	683.0	2183.0
127579	44.0	86.0
100129784	0.0	0.0
100129781	8.0	5.0
100129782	0.0	0.0
23416	48.0	1188.0
23417	863.0	444.0
23418	20.0	7.0
100129777	0.0	0.0
441416	36.0	2.0
23410	1136.0	1212.0
23411	1501.0	1953.0
23412	669.0	885.0
23413	373.0	1943.0
441410	0.0	0.0
23414	659.0	209.0
23415	4.0	17.0
100129772	0.0	2.0
100130758	16.0	11.0
100130756	0.0	2.0
100129769	1.0	1.0
441442	0.0	2.0
100874509	0.0	0.0
100874508	0.0	0.0
100874507	0.0	0.0
115584	2.0	70.0
379024	0.0	0.0
379025	2277.0	2034.0
100874502	1.0	0.0
100874501	0.0	1.0
100874500	1.0	0.0
100874506	0.0	0.0
100874505	0.0	0.0
100129761	0.0	9.0
100874504	0.0	0.0
100874503	0.0	0.0
284196	0.0	5.0
284194	6.0	4.0
139516	1.0	0.0
100129755	1.0	0.0
100130742	30.0	24.0
379005	0.0	0.0
379006	0.0	16.0
379008	0.0	0.0
379009	0.0	0.0
127550	4.0	4.0
441432	0.0	0.0
441430	1.0	4.0
115572	3776.0	631.0
379011	0.0	0.0
379012	0.0	0.0
379013	4.0	1.0
284186	50.0	53.0
284185	57.0	21.0
646531	12.0	28.0
100463285	5.0	12.0
84328	797.0	1234.0
84327	1545.0	463.0
84329	590.0	324.0
84324	123.0	120.0
84326	1382.0	1510.0
84320	1363.0	2118.0
100500797	0.0	0.0
646527	6.0	0.0
100500798	0.0	0.0
646526	0.0	0.0
100463289	0.0	0.0
84322	0.0	0.0
84321	110.0	382.0
100499227	8.0	124.0
343071	0.0	0.0
100996944	0.0	0.0
343070	0.0	0.0
100996941	4.0	29.0
127495	28.0	62.0
84309	984.0	901.0
84317	2965.0	2410.0
84316	1302.0	694.0
84319	454.0	1998.0
84318	286.0	579.0
84313	1441.0	1613.0
84312	407.0	859.0
84315	455.0	234.0
84314	524.0	544.0
646538	0.0	1.0
343069	0.0	1.0
84311	1061.0	1142.0
84310	3168.0	2603.0
343068	0.0	1.0
343066	0.0	0.0
100996939	143.0	169.0
23386	4915.0	6066.0
23387	2424.0	2881.0
23389	5964.0	7615.0
441400	3.0	10.0
100996930	2.0	15.0
201853	22.0	3.0
23380	3020.0	2539.0
23381	5048.0	5408.0
23382	8444.0	895.0
23383	3629.0	4544.0
23384	2791.0	2487.0
23385	7616.0	6142.0
106866914	0.0	0.0
84342	827.0	1285.0
106866913	2.0	3.0
84343	1108.0	4859.0
60370	1753.0	533.0
84340	796.0	795.0
106866915	0.0	0.0
646567	0.0	1.0
100996928	1.0	2.0
23397	44.0	1912.0
23398	1019.0	724.0
23399	4643.0	3280.0
23390	1565.0	1745.0
23392	5308.0	5603.0
84335	2053.0	3259.0
23394	3770.0	7288.0
84334	730.0	614.0
23395	869.0	720.0
84337	1627.0	1106.0
84336	1641.0	1296.0
23396	3410.0	2092.0
60386	447.0	474.0
84331	754.0	718.0
60385	21.0	42.0
84330	622.0	349.0
84333	3496.0	3144.0
84332	22.0	33.0
152485	1016.0	1209.0
646575	0.0	0.0
646572	6.0	14.0
343045	1.0	0.0
646577	0.0	0.0
646576	356.0	22.0
23365	13864.0	9086.0
23366	301.0	517.0
23367	8083.0	7562.0
23368	3819.0	2239.0
23369	6641.0	7410.0
23360	3097.0	3051.0
23361	1785.0	4032.0
140432	1.0	5.0
23362	878.0	1768.0
23363	3329.0	11600.0
84364	5844.0	4708.0
84366	0.0	1.0
84365	843.0	2214.0
343035	19.0	0.0
139452	2.0	1.0
646583	0.0	1.0
23376	1610.0	3193.0
23378	1009.0	852.0
23379	2112.0	8576.0
646581	0.0	3.0
23370	713.0	281.0
23371	14113.0	1840.0
23373	1100.0	1458.0
100499261	0.0	1.0
646597	0.0	0.0
646595	5.0	2.0
100499258	0.0	0.0
23344	7625.0	5993.0
23345	11912.0	2803.0
201895	5483.0	1233.0
23347	2647.0	3848.0
646592	0.0	0.0
23348	8874.0	4855.0
23349	41.0	354.0
140453	0.0	0.0
23341	982.0	1129.0
140456	6.0	7.0
140458	0.0	1.0
100499252	8.0	9.0
140459	1151.0	2487.0
100499251	0.0	0.0
23353	6062.0	9765.0
23354	634.0	3495.0
23355	1512.0	2431.0
23357	1476.0	2434.0
23358	3126.0	5682.0
23359	512.0	446.0
140460	622.0	1439.0
140461	1588.0	1021.0
140462	274.0	617.0
23350	3168.0	21011.0
140464	0.0	0.0
23351	3218.0	3571.0
140465	601.0	2832.0
23352	7354.0	11833.0
140467	2499.0	1324.0
140468	1.0	11.0
140469	8.0	76.0
84376	3243.0	2840.0
2702	3132.0	173.0
2701	908.0	117.0
2700	0.0	545.0
2709	6.0	40.0
2707	91.0	107.0
2706	22.0	523.0
2705	137.0	23.0
2703	1.0	1.0
345651	2.0	0.0
2712	0.0	0.0
106866981	0.0	0.0
2710	719.0	313.0
106866980	0.0	0.0
2719	8844.0	13469.0
2717	942.0	564.0
50964	6.0	59.0
345643	1.0	139.0
345645	0.0	0.0
286826	290.0	789.0
286827	106.0	685.0
286828	0.0	0.0
59307	1844.0	2521.0
2720	3854.0	1259.0
2729	824.0	1493.0
100500737	1.0	1.0
345630	9.0	10.0
2735	93.0	169.0
2734	10205.0	18006.0
2733	1709.0	1182.0
2732	0.0	3.0
2731	46.0	446.0
2730	1144.0	834.0
2739	5362.0	6346.0
2738	530.0	1067.0
2737	858.0	3406.0
2736	256.0	2057.0
106144534	2.0	1.0
106144535	0.0	43.0
106144536	0.0	0.0
106144537	1.0	0.0
106144530	2.0	0.0
106144531	0.0	1.0
106144532	4.0	16.0
106144533	0.0	0.0
2746	6895.0	4923.0
2745	1991.0	212.0
2744	6147.0	5551.0
2743	183.0	234.0
60314	1406.0	2199.0
2742	0.0	8.0
60313	6603.0	5582.0
106144527	0.0	0.0
2741	1.0	3.0
259217	174.0	1003.0
60312	2279.0	2633.0
106144528	1.0	1.0
2740	10.0	450.0
106144529	8.0	4.0
259215	4.0	0.0
2749	65.0	94.0
345611	3.0	1.0
50999	4064.0	1566.0
2747	69.0	82.0
259236	137.0	32.0
2760	4433.0	1710.0
106144524	0.0	2.0
259234	0.0	19.0
106144526	5.0	0.0
259232	166.0	2215.0
259230	3352.0	1067.0
59339	2611.0	2357.0
59338	6346.0	3121.0
59335	0.0	208.0
2752	58876.0	17051.0
59336	0.0	261.0
2750	0.0	0.0
2771	28839.0	8602.0
59342	6243.0	5589.0
59341	121.0	1360.0
2770	2334.0	2373.0
59344	2.0	77.0
59343	2045.0	5161.0
59340	21.0	4.0
84306	100.0	566.0
2768	3400.0	4167.0
2767	6952.0	3460.0
59349	1487.0	2329.0
84305	1351.0	819.0
2766	623.0	1930.0
2765	0.0	2.0
84307	1410.0	2021.0
84302	1423.0	2156.0
2764	4328.0	3845.0
59345	2162.0	5522.0
84301	1934.0	2018.0
2762	494.0	1514.0
84304	978.0	1654.0
59348	522.0	489.0
84303	1053.0	623.0
59347	0.0	0.0
2761	0.0	0.0
84300	505.0	1006.0
646508	0.0	0.0
2769	982.0	195.0
646507	0.0	0.0
646520	1.0	4.0
2782	21598.0	19839.0
59353	201.0	799.0
2781	530.0	1546.0
59352	154.0	348.0
2780	0.0	0.0
59351	3.0	2.0
59350	624.0	29.0
2779	1.0	91.0
2778	40591.0	93626.0
2777	29.0	192.0
2776	10156.0	3747.0
2775	85.0	401.0
2774	263.0	836.0
2773	3485.0	5902.0
60343	2238.0	1603.0
2772	0.0	0.0
100129627	0.0	0.0
100130613	0.0	0.0
105370308	0.0	0.0
2793	152.0	25.0
100379584	0.0	0.0
2792	0.0	605.0
2791	6235.0	4265.0
2790	503.0	415.0
105369316	0.0	0.0
2789	0.0	0.0
2788	973.0	277.0
2787	4187.0	2089.0
2786	4.0	1299.0
441194	250.0	356.0
2785	2.0	20.0
2784	29.0	125.0
2783	11390.0	5838.0
441191	640.0	509.0
100129622	1.0	2.0
100130606	2.0	0.0
286410	758.0	1833.0
100130603	0.0	0.0
286411	8.0	328.0
100130600	314.0	185.0
100379571	185.0	68.0
441177	0.0	2.0
2799	12176.0	6613.0
2798	4.0	4.0
2797	1.0	12.0
2796	59.0	23.0
2794	4261.0	4806.0
100129611	0.0	0.0
100129606	0.0	0.0
286423	0.0	0.0
100129604	0.0	0.0
286430	0.0	4.0
105369343	3.0	4.0
286436	0.0	2.0
100379592	8.0	17.0
441154	1.0	0.0
441151	3.0	173.0
441150	248.0	133.0
191585	9.0	16.0
105370357	0.0	0.0
441133	3.0	0.0
100142659	16.0	9.0
100379564	0.0	0.0
441168	130.0	19.0
441166	17.0	18.0
101730217	9.0	17.0
441161	1.0	83.0
441160	5.0	4.0
646498	1.0	1.0
441108	830.0	65.0
23562	2.0	16.0
23563	1.0	12.0
359948	9704.0	8724.0
23564	4036.0	3867.0
23566	155.0	1617.0
100130693	2.0	2.0
23567	480.0	445.0
23568	405.0	326.0
23569	120.0	14.0
23560	1445.0	4376.0
286494	1.0	3.0
286495	344.0	203.0
286499	2.0	268.0
100130687	0.0	1.0
23576	5177.0	2566.0
117608	384.0	304.0
100129690	1.0	3.0
100129696	8.0	5.0
100129692	1.0	0.0
100129694	0.0	0.0
23548	770.0	1325.0
23549	3659.0	2828.0
100130677	0.0	1.0
100130676	0.0	0.0
23541	202.0	497.0
23542	93.0	306.0
23543	5479.0	8077.0
130612	99.0	340.0
23544	9.0	267.0
130617	1172.0	1194.0
100130671	0.0	0.0
23545	1026.0	1589.0
441124	167.0	354.0
23546	1.0	13.0
441123	0.0	0.0
23547	31.0	7.0
441131	3.0	1.0
23559	705.0	785.0
23551	200.0	847.0
23552	400.0	1134.0
23553	0.0	0.0
23554	6083.0	291.0
23555	5079.0	1407.0
100130660	1.0	5.0
23556	805.0	1056.0
23557	1098.0	954.0
23558	11079.0	4421.0
23550	3128.0	1332.0
23526	6427.0	1502.0
23527	2722.0	5920.0
23528	921.0	767.0
286442	1.0	1.0
23529	315.0	234.0
129642	2067.0	3273.0
286444	20.0	28.0
100129669	0.0	0.0
100463482	3.0	1.0
23520	2.0	1.0
23521	48375.0	73566.0
23522	2600.0	2745.0
23523	5204.0	7564.0
23524	34453.0	32192.0
359996	0.0	0.0
115004	247.0	643.0
100129664	0.0	0.0
100463487	2.0	1.0
100463486	22.0	4.0
100463489	1.0	0.0
100463488	9.0	2.0
100129662	5.0	3.0
286451	3066.0	2872.0
23538	0.0	0.0
23539	20.0	429.0
23530	2441.0	7115.0
23531	808.0	915.0
100130640	0.0	0.0
23532	1.0	13371.0
23533	1943.0	371.0
359997	0.0	0.0
23534	3148.0	1972.0
23536	862.0	1630.0
100463498	49.0	12.0
100129654	0.0	131.0
286460	63.0	44.0
100129650	0.0	0.0
23504	3.0	716.0
100499416	0.0	0.0
23505	2861.0	5421.0
100499417	0.0	2.0
23506	1785.0	1068.0
286464	28.0	3.0
100130637	0.0	0.0
23507	876.0	1836.0
100130636	0.0	0.0
23508	1173.0	822.0
23509	3026.0	4553.0
286467	15.0	319.0
100129647	1.0	2.0
100130631	2.0	0.0
23500	3747.0	3765.0
100499418	0.0	0.0
23503	2533.0	2178.0
100129641	2.0	2.0
100129640	0.0	1.0
286472	0.0	1.0
23515	1606.0	1610.0
345275	181.0	23.0
100499405	468.0	378.0
23516	1667.0	2291.0
23517	2312.0	2022.0
100130626	0.0	2.0
23518	795.0	2122.0
102465752	0.0	0.0
23519	1.0	1.0
345274	34.0	3.0
100130621	22.0	10.0
23510	2512.0	1681.0
23511	2854.0	2848.0
23512	1532.0	3858.0
23513	3519.0	6678.0
23514	3654.0	2301.0
100129631	0.0	0.0
129607	722.0	524.0
129563	1447.0	2022.0
431704	0.0	0.0
117579	4.0	0.0
130557	895.0	1254.0
431705	8.0	32.0
431707	1.0	8.0
129560	0.0	1.0
117583	2651.0	1660.0
84449	859.0	430.0
84448	335.0	225.0
117584	1223.0	1046.0
84445	3916.0	4735.0
84444	3281.0	2035.0
84447	3552.0	4558.0
84446	80.0	1329.0
84441	2781.0	2400.0
84440	1415.0	1803.0
84443	24.0	423.0
646405	13.0	67.0
646409	0.0	2.0
117581	260.0	795.0
130560	0.0	1.0
646424	3.0	2.0
84437	632.0	1301.0
84439	125.0	1675.0
60489	532.0	806.0
60488	1513.0	1668.0
84433	421.0	464.0
60487	487.0	693.0
84436	844.0	501.0
84435	18.0	696.0
60485	2095.0	3592.0
60484	4.0	79.0
84432	4.0	3.0
60482	8.0	14.0
60481	4036.0	5126.0
130576	41.0	613.0
130574	72.0	452.0
84467	3303.0	2052.0
84466	8.0	134.0
60496	1200.0	2215.0
60495	68.0	231.0
60494	49.0	15.0
84465	115.0	54.0
84464	419.0	785.0
60493	726.0	970.0
60492	1055.0	764.0
60491	796.0	1792.0
60490	548.0	247.0
84461	1153.0	1041.0
84460	992.0	288.0
646442	1.0	0.0
129530	13.0	54.0
129531	529.0	634.0
130589	2263.0	847.0
201501	1070.0	465.0
84456	398.0	1346.0
84455	269.0	464.0
84458	658.0	1363.0
84457	3.0	41.0
84450	1304.0	1956.0
646457	2.0	1.0
100500870	5.0	2.0
100500872	0.0	0.0
201514	298.0	611.0
201516	1.0	2.0
646450	97.0	93.0
23480	1256.0	1964.0
105416157	148.0	829.0
23481	2627.0	13911.0
23483	403.0	1047.0
23484	2295.0	890.0
100500873	0.0	0.0
100500875	0.0	0.0
100500876	0.0	0.0
100500877	0.0	0.0
100500878	0.0	0.0
100500879	0.0	0.0
646463	2.0	3.0
646467	8.0	5.0
100500860	0.0	0.0
96459	1621.0	1032.0
100500861	0.0	0.0
23498	244.0	717.0
23499	47697.0	9681.0
23491	91.0	514.0
23492	5522.0	1387.0
23493	195.0	397.0
23495	6.0	10.0
100500862	0.0	0.0
100500863	3.0	4.0
100034743	1.0	0.0
100500864	0.0	0.0
100500865	21.0	13.0
100500866	1.0	1.0
100500867	0.0	0.0
100500869	0.0	0.0
100500890	0.0	0.0
100500891	0.0	0.0
646479	0.0	0.0
394214	0.0	0.0
100500893	0.0	7.0
100500894	1.0	0.0
23463	4279.0	4831.0
394217	0.0	0.0
23464	308.0	1954.0
130535	1087.0	1605.0
23466	3801.0	6677.0
23467	619.0	4076.0
23468	3660.0	8426.0
23469	4823.0	4392.0
2801	4469.0	5370.0
2800	1118.0	1477.0
23460	1398.0	164.0
23461	861.0	985.0
23462	4605.0	2883.0
100500895	1.0	1.0
100500896	0.0	0.0
100500897	0.0	0.0
2806	2143.0	5074.0
100500898	0.0	0.0
2805	1160.0	1653.0
100500899	0.0	0.0
2804	6997.0	5127.0
2803	4889.0	2674.0
2802	3799.0	12570.0
130540	41.0	58.0
646486	4.0	0.0
100500881	0.0	0.0
100500882	0.0	1.0
23474	1108.0	811.0
23475	609.0	1745.0
23476	5862.0	4649.0
23478	5087.0	3025.0
23479	4448.0	1806.0
646480	0.0	0.0
2812	0.0	0.0
2811	75.0	42.0
2810	1550.0	4116.0
23471	13238.0	9957.0
23473	1645.0	886.0
100500884	0.0	0.0
2819	3447.0	42.0
100500885	0.0	0.0
84498	2020.0	2516.0
100500886	0.0	0.0
2817	3518.0	6883.0
100500888	0.0	0.0
2815	15.0	0.0
100500889	0.0	2.0
2814	12.0	19.0
2813	1.0	4.0
2823	4854.0	258.0
2822	83.0	304.0
2821	6970.0	18768.0
100500839	0.0	0.0
2820	2237.0	2911.0
201562	2527.0	2040.0
100379623	3.0	7.0
2829	76.0	6.0
100500831	0.0	0.0
2828	735.0	240.0
2827	90.0	356.0
100500833	8.0	24.0
2826	35.0	147.0
100500834	0.0	0.0
2825	6.0	17.0
100500835	0.0	0.0
2824	2122.0	6268.0
100500836	0.0	0.0
727699	50.0	2.0
2834	0.0	2.0
100500826	0.0	0.0
2833	116.0	19.0
100500827	0.0	0.0
2832	0.0	1.0
100500828	0.0	0.0
2831	7.0	76.0
100500829	0.0	0.0
60401	96.0	39.0
2830	0.0	0.0
100500820	0.0	0.0
100500821	0.0	0.0
2838	14.0	0.0
100500822	0.0	0.0
2837	0.0	278.0
100500823	0.0	0.0
100500824	0.0	0.0
2835	10.0	18.0
100500825	0.0	0.0
100500850	8.0	11.0
2845	1.0	1.0
100500859	0.0	0.0
2844	0.0	0.0
2843	54.0	46.0
2842	1.0	228.0
2841	19.0	13.0
60412	3249.0	2787.0
2840	480.0	17.0
100500851	0.0	0.0
100500854	8.0	14.0
2849	1.0	21.0
100500855	0.0	0.0
2848	4.0	24.0
394261	17.0	4.0
2847	2.0	37.0
347933	4.0	13.0
100500857	0.0	1.0
2846	4.0	3.0
100500858	0.0	0.0
394263	151.0	40.0
2856	0.0	0.0
100500849	0.0	0.0
2855	0.0	20.0
2854	0.0	9.0
2853	0.0	0.0
201595	6977.0	4301.0
2852	1263.0	78.0
2850	140.0	1013.0
100500840	0.0	0.0
100500841	0.0	0.0
100500842	0.0	0.0
100500843	0.0	0.0
100500844	0.0	0.0
2859	62.0	94.0
100500846	0.0	0.0
2857	325.0	46.0
100500847	0.0	0.0
2870	2099.0	1697.0
107105261	0.0	0.0
2867	81.0	15.0
107105265	0.0	0.0
60437	245.0	85.0
2866	1.0	0.0
107105264	0.0	14.0
60436	1137.0	2369.0
2865	3.0	1.0
107105263	0.0	0.0
2864	4.0	1.0
107105262	0.0	0.0
2863	446.0	92.0
2862	2.0	33.0
2861	17.0	274.0
347918	550.0	823.0
107105266	2.0	3.0
2869	10804.0	730.0
2868	195.0	171.0
2880	1.0	0.0
60439	0.0	0.0
107105254	0.0	0.0
2878	93785.0	2406.0
2877	46.0	92.0
107105253	2.0	7.0
2876	9122.0	3635.0
2875	58.0	136.0
2874	264.0	99.0
2873	4281.0	6536.0
2872	17707.0	3817.0
107105256	0.0	1.0
2871	1.0	0.0
347902	2154.0	404.0
107105259	0.0	0.0
2879	9190.0	3459.0
727682	0.0	0.0
727684	6.0	8.0
2892	2.0	80.0
2891	2.0	190.0
2890	2611.0	1002.0
727686	0.0	0.0
84419	91.0	85.0
2889	9873.0	4365.0
100500815	0.0	0.0
2888	222.0	144.0
100500816	1.0	0.0
2887	1959.0	1969.0
100500817	0.0	0.0
2886	1545.0	1726.0
100500818	0.0	0.0
2885	10633.0	5578.0
100500819	0.0	2.0
2884	6.0	5.0
2882	391.0	1856.0
100642175	37.0	13.0
100642176	0.0	0.0
100500810	0.0	0.0
100500811	0.0	0.0
100500812	21.0	0.0
100500813	0.0	0.0
100500814	0.0	2.0
727676	0.0	0.0
107105271	0.0	0.0
727677	2.0	2.0
2899	4.0	310.0
84418	7062.0	775.0
2898	33.0	37.0
60468	429.0	947.0
84417	501.0	728.0
2897	18.0	30.0
2896	64985.0	13751.0
60467	0.0	0.0
100500808	0.0	0.0
2895	32.0	41.0
100500809	0.0	0.0
2894	598.0	292.0
2893	3.0	19.0
100500801	0.0	0.0
100500802	12.0	25.0
100500803	0.0	0.0
23603	11977.0	4064.0
100129507	0.0	0.0
23604	4164.0	213.0
23605	0.0	0.0
23606	1.0	1.0
23607	3268.0	2414.0
23608	5861.0	2636.0
23609	1541.0	1494.0
286527	7.0	42.0
286528	0.0	0.0
23600	273.0	445.0
23601	115.0	52.0
107048983	0.0	0.0
107048985	0.0	0.0
107048981	0.0	0.0
105369446	0.0	1.0
23614	0.0	53.0
23615	6.0	130.0
23616	875.0	2508.0
286530	318.0	134.0
23617	0.0	0.0
23619	3.0	0.0
23612	2531.0	938.0
23613	1689.0	3926.0
286544	23.0	44.0
286550	0.0	0.0
286554	13.0	120.0
286555	0.0	1.0
286556	0.0	0.0
286557	0.0	2.0
105370445	0.0	0.0
441273	15.0	15.0
100463528	0.0	0.0
441272	248.0	154.0
100379667	0.0	1.0
100288998	0.0	0.0
441263	43.0	65.0
441261	1.0	2.0
100288984	0.0	0.0
441295	48.0	10.0
441294	18.0	6.0
100463500	0.0	0.0
100288979	0.0	1.0
286512	5.0	1.0
