id	dde579e0-d792-456b-a66b-f7ec72969680	856b6c07-2b53-4a35-9722-fd9925793778
55504	1457.0	1071.0
55503	44.0	48.0
55509	117.0	45.0
55508	696.0	1065.0
55507	96.0	51.0
9810	1817.0	3566.0
9811	1392.0	1984.0
102723318	0.0	0.0
100302689	0.0	0.0
102723314	1.0	1.0
100289102	0.0	0.0
55512	275.0	257.0
55511	8.0	1.0
55510	147.0	155.0
9804	7327.0	11354.0
55515	10.0	21.0
9801	991.0	2153.0
9802	16208.0	12114.0
9807	2158.0	2992.0
9808	18.0	4.0
9805	2607.0	6998.0
9806	10192.0	5853.0
9821	2203.0	3481.0
9820	1424.0	2610.0
55520	305.0	236.0
55521	287.0	184.0
9814	924.0	1243.0
9815	1569.0	2060.0
55527	93.0	321.0
9812	3265.0	2153.0
55526	1191.0	3360.0
9813	5799.0	6720.0
9818	3337.0	3076.0
9819	1570.0	4080.0
9816	280.0	1416.0
9817	2628.0	4586.0
55529	500.0	730.0
9832	197.0	112.0
9833	76.0	1697.0
9830	1735.0	3709.0
9831	787.0	3323.0
339855	17.0	54.0
55531	49.0	20.0
339845	0.0	0.0
55530	0.0	2.0
202	2404.0	10413.0
203	1515.0	1390.0
55534	563.0	1508.0
204	4166.0	5884.0
171568	1390.0	3903.0
205	161.0	1644.0
55532	0.0	0.0
9825	580.0	2142.0
55539	1.0	0.0
206	2.0	42.0
9826	2217.0	3804.0
207	5159.0	23407.0
208	3824.0	5505.0
9823	900.0	1975.0
55536	721.0	1002.0
9824	189.0	2227.0
9829	217.0	113.0
100652759	0.0	0.0
9827	1587.0	3985.0
9828	2891.0	4338.0
171560	0.0	5.0
9840	355.0	117.0
9843	983.0	586.0
9844	1916.0	762.0
9841	534.0	1327.0
9842	1530.0	3041.0
100652781	3.0	5.0
339843	2.0	3.0
339834	23.0	15.0
210	2359.0	3051.0
211	3796.0	3640.0
55540	201.0	193.0
212	119.0	33.0
213	12.0	9.0
79513	0.0	0.0
214	7977.0	2743.0
55545	7.0	1.0
79512	0.0	0.0
215	750.0	1338.0
55544	1476.0	3585.0
79515	0.0	0.0
216	7862.0	3357.0
79514	0.0	0.0
217	15479.0	5630.0
9836	309.0	418.0
9837	120.0	1468.0
218	1584.0	238.0
219	1191.0	1222.0
9834	1002.0	139.0
79518	0.0	0.0
254428	2067.0	2848.0
254427	444.0	205.0
9839	4447.0	3556.0
9851	673.0	853.0
9854	1191.0	1255.0
9855	896.0	3360.0
9852	1446.0	1216.0
9853	1504.0	2039.0
352905	0.0	0.0
100652770	4.0	9.0
55553	169.0	128.0
220	788.0	719.0
221	5706.0	2096.0
55552	159.0	191.0
222	111.0	5037.0
223	3357.0	2580.0
171586	889.0	1057.0
340811	0.0	1.0
224	6142.0	5165.0
100652772	567.0	373.0
55556	1705.0	2392.0
225	182.0	38.0
79501	0.0	0.0
339829	229.0	226.0
226	22763.0	65947.0
79504	0.0	0.0
55554	0.0	0.0
9847	1497.0	2124.0
228	1.0	3.0
229	12.0	5.0
9848	247.0	619.0
55559	64.0	200.0
79508	0.0	0.0
9846	3472.0	3911.0
55558	1473.0	6632.0
352909	147.0	208.0
254439	0.0	0.0
9849	897.0	880.0
9861	2129.0	2985.0
9862	2281.0	3610.0
7200	3.0	1.0
9860	785.0	1430.0
9865	375.0	167.0
9866	898.0	1094.0
7201	0.0	0.0
7204	2766.0	17627.0
9863	412.0	292.0
7203	5284.0	17387.0
101927477	3.0	1.0
339942	147.0	51.0
230	888.0	1381.0
231	3981.0	8341.0
100133330	0.0	0.0
100289099	0.0	0.0
100289095	0.0	0.0
236	0.0	0.0
238	52.0	200.0
239	71.0	1433.0
9858	998.0	682.0
9859	1257.0	2342.0
100289092	13.0	45.0
9856	106.0	33.0
9857	1563.0	3193.0
100652846	23.0	7.0
9873	2552.0	2910.0
9870	1289.0	4156.0
9871	2586.0	4426.0
9877	3425.0	5921.0
9874	1889.0	2525.0
101927487	0.0	0.0
9875	1100.0	3478.0
101927489	1.0	1.0
240	6235.0	2374.0
241	7748.0	1131.0
242	1.0	17.0
100652831	1.0	4.0
243	1.0	4.0
100289087	0.0	0.0
245	77.0	349.0
246	521.0	26.0
339926	0.0	0.0
247	5954.0	1193.0
248	0.0	0.0
249	12461.0	11010.0
339929	98.0	96.0
9869	1438.0	2236.0
7205	2532.0	11265.0
9867	6093.0	6956.0
9868	2011.0	4811.0
7220	211.0	492.0
9883	1215.0	4411.0
9884	18.0	19.0
7222	31.0	10.0
9881	2197.0	1950.0
9882	1344.0	892.0
7221	59.0	19.0
7224	0.0	0.0
9887	2633.0	6104.0
7223	50.0	39.0
9885	1921.0	3117.0
7226	511.0	1520.0
101927498	1.0	2.0
9886	735.0	759.0
7225	901.0	387.0
250	218.0	121.0
9880	280.0	837.0
251	93.0	11.0
340900	0.0	1.0
100652865	52.0	21.0
257	1.0	0.0
258	0.0	1.0
259	58.0	14.0
7216	158.0	557.0
9878	2817.0	4690.0
9879	1990.0	3414.0
9894	929.0	2298.0
9895	999.0	3984.0
9892	29.0	3.0
9898	4329.0	12338.0
9899	162.0	235.0
9896	1773.0	1199.0
9897	1997.0	6665.0
100422407	0.0	0.0
9890	600.0	156.0
9891	1530.0	4362.0
262	3922.0	10280.0
263	0.0	0.0
100652853	59.0	26.0
265	1.0	0.0
266	0.0	1.0
267	3904.0	11588.0
100652856	0.0	0.0
268	8.0	128.0
269	19.0	5.0
339906	3.0	9.0
7227	500.0	2767.0
9889	758.0	3268.0
100652857	0.0	0.0
100422411	2.0	3.0
7248	1581.0	1735.0
7247	2421.0	5508.0
101927433	0.0	0.0
270	207.0	17.0
271	1883.0	3788.0
100289059	0.0	0.0
272	976.0	1199.0
273	51.0	12.0
274	1847.0	1013.0
275	582.0	321.0
276	0.0	2.0
277	0.0	1.0
278	0.0	0.0
100652801	1.0	0.0
279	0.0	0.0
100289051	0.0	0.0
7253	21.0	7.0
7252	0.0	0.0
7257	1883.0	1322.0
7259	3546.0	5685.0
7258	0.0	0.0
280	290.0	179.0
281	0.0	0.0
101927449	0.0	0.0
283	537.0	422.0
7251	2820.0	2952.0
284	1884.0	563.0
285	271.0	750.0
286	97.0	2383.0
287	711.0	329.0
288	1959.0	1401.0
102723378	0.0	0.0
7249	2543.0	4772.0
7264	2212.0	5587.0
7263	2113.0	1130.0
7266	1961.0	2658.0
7265	1965.0	1453.0
7268	62.0	217.0
7267	4089.0	6157.0
100422437	0.0	0.0
290	2681.0	1819.0
101927455	3.0	0.0
291	2707.0	1814.0
292	10620.0	24894.0
101927457	1.0	9.0
7260	925.0	1204.0
293	24418.0	44595.0
352852	3.0	2.0
101927459	0.0	0.0
7262	225.0	564.0
100289034	0.0	3.0
100652824	50.0	8.0
100422431	0.0	0.0
7275	352.0	892.0
7274	30.0	7.0
7277	1986.0	19012.0
100422445	0.0	0.0
7276	34.0	0.0
7278	0.0	0.0
101927465	0.0	0.0
376818	0.0	0.0
100289028	0.0	0.0
7270	542.0	630.0
100289027	0.0	0.0
7273	883.0	899.0
7272	45.0	661.0
102723356	4.0	311.0
7286	721.0	4923.0
376844	1.0	0.0
100529257	4.0	7.0
7288	15.0	46.0
7287	1.0	55.0
7289	740.0	1141.0
134510	1681.0	1660.0
79490	0.0	0.0
7280	266.0	1460.0
79492	0.0	1.0
79491	0.0	0.0
100529251	16.0	33.0
79494	0.0	0.0
7284	5390.0	8652.0
7283	783.0	2256.0
79498	0.0	0.0
122525	212.0	116.0
79499	0.0	0.0
100422450	0.0	3.0
100422452	1.0	0.0
7297	3173.0	5113.0
7296	6424.0	7002.0
7299	0.0	0.0
134526	1.0	2.0
7298	384.0	1095.0
100422469	0.0	0.0
7291	18.0	182.0
100529261	1.0	2.0
7290	456.0	1211.0
100529262	0.0	0.0
7293	229.0	102.0
79483	0.0	0.0
7292	105.0	58.0
100529264	0.0	0.0
79482	0.0	0.0
7295	3738.0	11488.0
352887	110.0	38.0
7294	89.0	96.0
79488	0.0	0.0
388818	0.0	0.0
100292680	2.0	6.0
388815	136.0	43.0
158506	0.0	0.0
100529239	1.0	3.0
92483	3.0	6.0
352896	1.0	5.0
92482	609.0	364.0
122509	382.0	537.0
388849	49.0	39.0
134548	7.0	0.0
101927423	8.0	27.0
101927422	2.0	0.0
100529240	1.0	0.0
134549	619.0	575.0
100529241	2.0	1.0
388830	1.0	0.0
408050	38.0	84.0
100422486	11.0	6.0
100529215	14.0	30.0
100529211	38.0	101.0
100422496	0.0	0.0
122553	1162.0	1417.0
100133307	0.0	0.0
100133308	0.0	2.0
100133309	2.0	5.0
100133310	0.0	0.0
100133311	23.0	55.0
388886	257.0	753.0
100133314	0.0	0.0
134505	2.0	7.0
100133321	2.0	0.0
100529209	16.0	18.0
65003	1326.0	2871.0
65005	1079.0	1886.0
65008	575.0	817.0
171419	1.0	0.0
65009	852.0	11005.0
55681	2064.0	3648.0
55680	633.0	460.0
79650	1839.0	8018.0
79652	925.0	614.0
79651	1517.0	6756.0
146456	74.0	83.0
55684	2969.0	4895.0
55683	2407.0	3182.0
79654	1935.0	5695.0
79656	197.0	41.0
55689	1204.0	6967.0
171416	0.0	0.0
79658	794.0	523.0
55687	662.0	2190.0
79657	835.0	2062.0
55686	984.0	1111.0
374395	2118.0	1627.0
79659	419.0	455.0
374393	105.0	322.0
65010	434.0	1963.0
374378	1589.0	3964.0
65012	18.0	70.0
92610	924.0	738.0
122481	341.0	93.0
65018	1325.0	2187.0
55692	1302.0	2771.0
55691	725.0	3141.0
55690	2256.0	9544.0
79641	1382.0	1260.0
55696	1731.0	1866.0
55695	580.0	1535.0
79640	649.0	1255.0
79643	1166.0	877.0
79642	524.0	4241.0
55693	43.0	52.0
79645	564.0	1074.0
55699	3239.0	9128.0
79644	1341.0	2234.0
55698	216.0	123.0
79647	2970.0	2929.0
55697	2138.0	10127.0
79646	1965.0	5214.0
79649	558.0	1201.0
374383	133.0	94.0
79648	728.0	882.0
92609	1542.0	2428.0
134490	0.0	0.0
134492	944.0	779.0
100302738	0.0	0.0
100302737	0.0	0.0
100302736	6.0	20.0
146481	0.0	0.0
79670	1354.0	3729.0
79672	1162.0	2659.0
79671	788.0	2284.0
79674	4514.0	1015.0
79673	459.0	327.0
79676	88.0	130.0
79675	589.0	827.0
79677	994.0	3736.0
79679	52.0	10.0
158471	731.0	173.0
349391	0.0	0.0
79661	621.0	457.0
79660	1595.0	3184.0
79663	609.0	679.0
171424	1.0	0.0
171423	147.0	212.0
79665	1758.0	2918.0
171422	0.0	0.0
79664	1383.0	1233.0
171421	0.0	0.0
79667	78.0	36.0
79666	1518.0	1445.0
171427	19.0	19.0
79669	623.0	698.0
171425	257.0	160.0
79668	2021.0	876.0
171420	0.0	0.0
158401	24.0	47.0
92667	605.0	2052.0
158405	430.0	282.0
349386	0.0	0.0
79690	442.0	3107.0
79692	167.0	119.0
79691	598.0	1926.0
79694	992.0	940.0
79693	745.0	1859.0
79696	221.0	78.0
100302751	2.0	11.0
79695	986.0	568.0
79698	3.0	0.0
205564	1228.0	2876.0
79697	351.0	876.0
79699	1468.0	1985.0
92659	98.0	253.0
65055	331.0	128.0
65057	590.0	2404.0
65056	3051.0	2196.0
65059	260.0	355.0
349372	0.0	0.0
100302743	4.0	5.0
79680	749.0	2786.0
79683	501.0	729.0
100302742	1.0	0.0
79682	178.0	1339.0
100302741	0.0	1.0
79685	1077.0	960.0
79684	374.0	407.0
100216001	2.0	175.0
79689	18005.0	5361.0
146429	4244.0	2277.0
65065	782.0	1287.0
92689	1697.0	2745.0
90025	158.0	167.0
158427	498.0	768.0
408263	3.0	2.0
92682	101.0	66.0
146434	278.0	249.0
146433	305.0	198.0
146439	473.0	337.0
90019	429.0	122.0
65062	617.0	1827.0
158431	92.0	206.0
65061	44.0	50.0
90011	15.0	8.0
92675	1092.0	3012.0
65078	217.0	1236.0
134466	25.0	16.0
90007	5501.0	6825.0
65072	84.0	73.0
100289019	232.0	330.0
100289017	0.0	0.0
100133172	6.0	4.0
55601	1224.0	1114.0
55600	60.0	69.0
55605	633.0	1593.0
55604	1449.0	2362.0
55603	2233.0	1487.0
55602	927.0	1369.0
55609	203.0	307.0
55608	2983.0	1912.0
55607	796.0	392.0
254528	0.0	11.0
349334	1.0	2.0
9910	2335.0	1672.0
100133180	7.0	0.0
641924	2.0	1.0
9908	5660.0	7339.0
9909	2586.0	4038.0
55612	245.0	7928.0
55611	3342.0	8487.0
55610	852.0	1817.0
254531	1054.0	2910.0
9902	6389.0	16444.0
55616	1246.0	4235.0
171482	0.0	0.0
9903	1964.0	7548.0
55615	290.0	1518.0
55614	1055.0	3694.0
9900	200.0	872.0
55613	62.0	39.0
340990	0.0	1.0
9901	308.0	503.0
9906	55.0	62.0
55619	1775.0	1391.0
9907	1300.0	2182.0
9904	837.0	2801.0
171484	1.0	1.0
55617	445.0	877.0
9905	2401.0	2795.0
641922	3.0	9.0
171483	0.0	1.0
9920	216.0	141.0
9921	5451.0	6817.0
100133190	287.0	558.0
102723449	0.0	0.0
100133193	0.0	0.0
9919	3559.0	7198.0
55623	1821.0	2041.0
55622	550.0	1512.0
55621	886.0	3494.0
55620	739.0	1723.0
9913	1702.0	2189.0
55627	1510.0	4846.0
340980	0.0	0.0
9914	1311.0	1400.0
55626	1368.0	2268.0
9911	206.0	897.0
55625	3052.0	2597.0
9912	2268.0	1608.0
55624	2847.0	5587.0
9917	2377.0	3752.0
9918	1514.0	5270.0
9915	1283.0	583.0
55629	3086.0	1907.0
55628	436.0	822.0
9931	2008.0	4049.0
55630	843.0	1360.0
301	17431.0	29348.0
55634	550.0	570.0
55633	761.0	874.0
302	35151.0	60887.0
55632	609.0	1302.0
303	6.0	21.0
55631	594.0	996.0
304	426.0	828.0
9924	1426.0	2002.0
55638	710.0	213.0
305	5.0	11.0
306	5198.0	1989.0
9925	765.0	1769.0
340970	0.0	0.0
9922	3299.0	4482.0
55636	931.0	757.0
307	7949.0	6924.0
55635	56.0	689.0
308	14964.0	16545.0
9923	1679.0	2410.0
9928	32.0	863.0
309	7549.0	4444.0
9929	3802.0	8236.0
9926	2111.0	3138.0
9927	4224.0	11970.0
9942	90.0	407.0
9943	1816.0	3044.0
266553	1.0	15.0
101927396	0.0	0.0
9940	459.0	156.0
101927399	0.0	0.0
9941	381.0	338.0
339983	25.0	23.0
102723423	0.0	0.0
102723426	0.0	1.0
339977	7.0	10.0
55640	1235.0	1141.0
310	5856.0	7059.0
311	11976.0	5482.0
312	6.0	2.0
79612	601.0	841.0
55644	1205.0	1308.0
79611	1545.0	585.0
313	1164.0	816.0
314	59.0	274.0
55643	2700.0	10237.0
79613	612.0	2267.0
494197	0.0	2.0
79616	868.0	706.0
316	998.0	245.0
9935	1400.0	2599.0
317	987.0	974.0
9936	1488.0	634.0
9933	1097.0	2349.0
55647	2320.0	1281.0
79618	593.0	771.0
318	478.0	600.0
55646	569.0	1787.0
9934	475.0	186.0
319	1.0	0.0
9939	2655.0	5216.0
9937	496.0	405.0
9938	2314.0	1550.0
9950	2121.0	3776.0
9953	276.0	202.0
9951	2.0	0.0
339970	1.0	1.0
339976	0.0	0.0
55652	1479.0	2056.0
320	226.0	689.0
55651	1128.0	2383.0
339967	2.0	22.0
321	159.0	134.0
55650	720.0	662.0
322	1401.0	1624.0
323	1878.0	2313.0
55656	1013.0	2222.0
55655	292.0	269.0
324	1270.0	1657.0
79600	1081.0	1042.0
494188	2.0	1.0
79603	1932.0	1318.0
325	0.0	0.0
55654	4005.0	6407.0
79602	3159.0	3310.0
55653	746.0	1606.0
326	4.0	3.0
327	3590.0	4515.0
79605	236.0	200.0
9946	740.0	507.0
55659	123.0	243.0
328	4480.0	7488.0
9947	0.0	0.0
55658	969.0	3940.0
329	2555.0	1381.0
79607	1270.0	946.0
9945	397.0	477.0
55657	641.0	1282.0
79609	258.0	454.0
79608	346.0	130.0
9948	10819.0	28892.0
9949	491.0	3173.0
9960	1586.0	1281.0
9961	10256.0	14182.0
7301	335.0	2028.0
651302	30.0	38.0
7300	0.0	0.0
9965	1.0	0.0
9962	1870.0	3593.0
9963	31.0	13.0
7302	2.0	4.0
339965	22.0	16.0
330	3858.0	1170.0
55663	258.0	282.0
79630	578.0	325.0
331	2457.0	3859.0
55662	2059.0	2923.0
332	217.0	3848.0
79632	1192.0	349.0
55661	1629.0	4587.0
333	135.0	236.0
79631	571.0	1116.0
55660	2842.0	6166.0
334	42826.0	56322.0
55667	2147.0	2306.0
79634	661.0	1046.0
335	23.0	6.0
55666	3864.0	11706.0
79633	1228.0	1750.0
55665	1421.0	1825.0
336	3.0	4.0
55664	914.0	891.0
337	0.0	0.0
79635	184.0	74.0
340947	6.0	6.0
9957	295.0	1003.0
338	11.0	10.0
339	0.0	0.0
79637	680.0	774.0
9958	2619.0	2883.0
9955	27.0	23.0
55669	1478.0	2965.0
55668	1353.0	2422.0
9956	556.0	1014.0
79639	719.0	533.0
641977	402.0	327.0
9971	9.0	0.0
9972	1745.0	3624.0
7310	6.0	4.0
9970	16.0	62.0
100422600	0.0	0.0
9975	870.0	903.0
9976	1208.0	842.0
7311	17729.0	29409.0
100422602	0.0	0.0
7314	21431.0	13151.0
9973	1006.0	2123.0
100422603	6.0	19.0
100422605	0.0	0.0
100422608	0.0	0.0
55670	1506.0	3924.0
341	11446.0	10026.0
342	25.0	24.0
343	2.0	1.0
79621	1468.0	1145.0
55672	432.0	951.0
55671	2575.0	3886.0
344	20.0	22.0
345	1.0	1.0
79623	48.0	1954.0
254552	194.0	432.0
79622	898.0	3251.0
55677	1804.0	2776.0
346	0.0	0.0
55676	1196.0	1525.0
79625	9954.0	4433.0
347	2637.0	299.0
348	19978.0	49160.0
79624	1711.0	1652.0
7305	9974.0	4984.0
79627	2575.0	2527.0
9968	1713.0	2789.0
9969	2599.0	6235.0
79626	778.0	295.0
79629	729.0	370.0
7307	46.0	91.0
9966	1580.0	485.0
9967	4235.0	10191.0
55679	3063.0	982.0
7306	135.0	54.0
79628	30.0	83.0
254559	37.0	57.0
9982	545.0	18537.0
7321	877.0	694.0
9980	954.0	2403.0
7320	3117.0	3012.0
101927350	0.0	22.0
7323	11825.0	12582.0
9986	543.0	2025.0
7322	3060.0	3172.0
9987	7193.0	9989.0
101927352	17.0	21.0
9984	688.0	1158.0
7325	1231.0	1021.0
9985	780.0	461.0
7324	2906.0	2473.0
350	336.0	25.0
351	23044.0	40327.0
353	2697.0	3454.0
100133210	0.0	0.0
354	0.0	0.0
355	2150.0	705.0
100133212	0.0	0.0
356	112.0	47.0
357	483.0	959.0
358	37697.0	28316.0
359	6.0	1.0
7316	25024.0	23735.0
7315	7.0	6.0
7318	3239.0	2176.0
9978	2535.0	3021.0
7317	8759.0	28249.0
7319	2787.0	5165.0
9993	4634.0	7512.0
101927360	0.0	0.0
9994	748.0	907.0
9991	4034.0	10456.0
7332	2777.0	5729.0
9992	4.0	4.0
9997	884.0	1558.0
7334	3235.0	4377.0
101927364	14.0	0.0
7333	2.0	4.0
7336	1477.0	2657.0
9995	0.0	0.0
100422505	0.0	0.0
7335	309.0	743.0
494150	1.0	2.0
9990	1891.0	2174.0
360	18097.0	33791.0
361	22596.0	18645.0
362	803.0	65.0
363	7.0	21.0
100133220	7.0	11.0
364	77.0	47.0
366	1896.0	1916.0
367	213.0	121.0
368	951.0	557.0
369	3547.0	4522.0
494143	81.0	194.0
7327	3174.0	3633.0
7326	1468.0	2389.0
7329	3340.0	5112.0
9988	1935.0	3025.0
9989	4051.0	10180.0
7328	4283.0	11840.0
7341	3235.0	3015.0
7343	3719.0	8337.0
7342	3015.0	4143.0
7345	296.0	796.0
100422514	0.0	0.0
7347	211.0	387.0
100422517	1.0	1.0
372	5397.0	11718.0
373	708.0	618.0
374	7515.0	8560.0
375	18232.0	25477.0
377	7376.0	11421.0
100133234	0.0	1.0
378	8648.0	7170.0
379	323.0	1659.0
100652740	8.0	3.0
7337	2622.0	3702.0
7339	0.0	3.0
100652748	238.0	331.0
101927380	4.0	7.0
100652749	0.0	0.0
7352	61.0	65.0
7351	5933.0	11072.0
101927381	2.0	1.0
7353	1787.0	3376.0
100422523	1.0	0.0
7356	60747.0	110.0
7355	1286.0	2666.0
7358	1319.0	801.0
7357	4318.0	2915.0
100422527	0.0	0.0
380	3.0	2.0
381	4381.0	7265.0
382	4822.0	9688.0
7350	2.0	1.0
383	17.0	19.0
384	167.0	249.0
387	26035.0	25770.0
388	29534.0	13092.0
389	6159.0	10512.0
100652730	0.0	3.0
7349	27.0	72.0
7348	31.0	122.0
100652736	4.0	65.0
100652739	0.0	1.0
101927390	0.0	0.0
7363	48.0	17.0
100422531	3.0	1.0
100422532	15.0	5.0
352954	444.0	758.0
7365	0.0	0.0
100422533	1.0	4.0
352957	2.0	0.0
7364	24.0	1.0
7367	45.0	11.0
100422535	0.0	0.0
7366	2.0	0.0
100422536	1.0	2.0
7369	0.0	0.0
7368	121.0	113.0
390	1518.0	3205.0
391	3375.0	3810.0
392	3993.0	9330.0
393	2952.0	3466.0
394	2170.0	8220.0
100133251	0.0	0.0
395	432.0	197.0
7360	3743.0	3781.0
396	8223.0	22688.0
397	14694.0	5843.0
494115	890.0	1014.0
398	8.0	155.0
399	1112.0	216.0
100133259	0.0	0.0
388906	8.0	61.0
388907	36.0	49.0
494119	0.0	0.0
494118	0.0	0.0
7374	911.0	2286.0
352966	23.0	19.0
7373	3198.0	2982.0
352965	7.0	8.0
7376	4727.0	3833.0
7375	2784.0	3197.0
352967	0.0	0.0
100422545	0.0	0.0
7378	2340.0	3103.0
101927320	3.0	0.0
100422546	0.0	3.0
101929983	0.0	0.0
100422547	0.0	0.0
7379	18.0	10.0
101927324	0.0	0.0
101927323	12.0	11.0
352962	278.0	186.0
101927327	1.0	1.0
7372	881.0	2742.0
352964	4.0	0.0
100133262	0.0	0.0
7371	432.0	1895.0
352963	1.0	0.0
100133265	2.0	1.0
100133268	0.0	0.0
105377532	9.0	1.0
102723495	0.0	0.0
100422540	0.0	1.0
7385	5372.0	5210.0
7384	4894.0	6610.0
7386	1960.0	7305.0
7389	2505.0	3492.0
376940	780.0	507.0
7388	3104.0	5139.0
100422558	3.0	18.0
101927332	0.0	0.0
7381	5779.0	6183.0
102723489	67.0	91.0
7380	16.0	4.0
102723487	1.0	0.0
102723483	5.0	3.0
100422550	0.0	0.0
388925	0.0	3.0
7398	1365.0	2465.0
7399	10.0	1.0
7390	1657.0	1314.0
101927347	0.0	0.0
7392	4472.0	4364.0
7391	2493.0	1930.0
100133285	0.0	0.0
102723475	21.0	5.0
388910	0.0	0.0
102723472	0.0	0.0
352999	3.0	2.0
352990	23.0	11.0
374308	8.0	2.0
122402	64.0	116.0
122409	0.0	1.0
388948	2.0	4.0
388946	0.0	0.0
100422588	0.0	0.0
100422589	0.0	0.0
92579	1961.0	1195.0
388931	10.0	20.0
388939	38.0	3.0
100422581	2.0	12.0
100422582	2.0	3.0
100422598	0.0	0.0
408187	4.0	2.0
388965	0.0	0.0
388962	336.0	721.0
388963	291.0	405.0
388960	0.0	0.0
100422591	0.0	1.0
100422595	0.0	7.0
388969	1272.0	1355.0
92597	1164.0	2306.0
92595	246.0	341.0
134429	2155.0	1149.0
92591	63.0	49.0
388951	2.0	0.0
134430	855.0	1881.0
100147811	0.0	4.0
100147812	0.0	0.0
100147813	0.0	0.0
100147814	0.0	0.0
101362076	37.0	46.0
100147815	0.0	0.0
100147816	0.0	0.0
100147817	0.0	0.0
100147821	0.0	0.0
100147822	0.0	0.0
100147824	0.0	0.0
100147825	0.0	1.0
350383	5.0	2.0
100147827	6.0	4.0
100147828	0.0	0.0
100147830	1.0	0.0
100147832	8.0	6.0
100147833	0.0	0.0
103724390	0.0	0.0
100147834	0.0	1.0
100147835	0.0	4.0
100147836	1.0	1.0
100147837	0.0	0.0
100505385	139.0	162.0
100505383	0.0	1.0
374354	1382.0	1314.0
374355	0.0	0.0
103724389	1.0	0.0
103724388	1.0	2.0
103724387	3.0	7.0
103724386	3.0	0.0
100133203	0.0	0.0
100133204	20.0	4.0
100133205	37.0	19.0
100133206	0.0	0.0
122416	559.0	2514.0
65121	0.0	0.0
677837	3.0	8.0
677838	0.0	0.0
65123	2273.0	4921.0
677835	0.0	0.0
65122	0.0	0.0
677836	0.0	2.0
65125	7929.0	15209.0
677833	0.0	0.0
102723508	21.0	51.0
92745	950.0	2938.0
65124	726.0	2969.0
677834	8.0	16.0
100505566	70.0	62.0
677831	0.0	3.0
677832	4.0	1.0
100505567	2.0	0.0
80759	44.0	128.0
80758	58.0	325.0
80757	67.0	148.0
144165	407.0	632.0
100505561	2.0	5.0
677839	2.0	29.0
79770	3219.0	2050.0
80762	6219.0	4104.0
79772	1042.0	978.0
80761	1010.0	700.0
80760	2502.0	935.0
388667	2.0	0.0
79774	198.0	891.0
79777	679.0	377.0
79776	32.0	744.0
80765	166.0	109.0
80764	964.0	750.0
80763	57.0	29.0
79778	1057.0	1261.0
92737	96.0	376.0
677840	0.0	3.0
92736	2.0	1.0
158798	105.0	5.0
677848	0.0	0.0
677849	4.0	10.0
677846	0.0	0.0
677847	0.0	0.0
100505557	1.0	0.0
677844	0.0	0.0
677845	1.0	1.0
677842	0.0	0.0
677843	3.0	11.0
388662	4.0	16.0
80746	273.0	381.0
80745	310.0	434.0
653857	158.0	99.0
79760	482.0	427.0
79762	1726.0	887.0
79763	1220.0	1514.0
80755	121.0	221.0
79768	889.0	1275.0
79767	924.0	4056.0
677850	0.0	0.0
677815	2.0	3.0
677816	0.0	0.0
677813	0.0	0.0
677814	15.0	11.0
677811	4.0	6.0
90102	1586.0	7137.0
677812	0.0	0.0
677810	4.0	23.0
388695	303.0	343.0
80778	271.0	182.0
79791	1034.0	1334.0
677819	0.0	1.0
100505583	0.0	0.0
677817	0.0	0.0
79792	3838.0	3004.0
677818	0.0	1.0
79794	3824.0	4748.0
79797	204.0	599.0
79796	289.0	214.0
80781	5266.0	6435.0
79799	0.0	0.0
79798	458.0	712.0
388685	68.0	40.0
119180	0.0	0.0
677826	1.0	5.0
219833	193.0	608.0
677827	1.0	3.0
100505576	53.0	28.0
100505573	472.0	589.0
677825	0.0	0.0
92755	13.0	75.0
677822	0.0	0.0
677823	0.0	3.0
677820	3.0	2.0
677821	0.0	0.0
144193	47.0	18.0
79780	913.0	565.0
79782	50.0	5.0
144195	4.0	8.0
677828	0.0	2.0
79781	318.0	1216.0
677829	0.0	1.0
79784	5271.0	7793.0
79783	70.0	1189.0
80772	880.0	1711.0
79786	1958.0	1937.0
79785	134.0	20.0
80777	3065.0	6100.0
79788	115.0	183.0
80776	287.0	177.0
388677	15.0	11.0
80775	148.0	564.0
80774	2209.0	1689.0
79789	982.0	689.0
92749	232.0	18.0
92747	9949.0	324.0
90121	1682.0	2863.0
219844	114.0	171.0
90120	1100.0	2273.0
158763	3.0	0.0
651249	4.0	4.0
220832	4.0	10.0
146779	0.0	0.0
677885	6.0	12.0
677882	1.0	0.0
677883	1.0	0.0
651250	346.0	439.0
132141	0.0	0.0
219855	1334.0	2968.0
219854	901.0	645.0
90113	5.0	16.0
653895	0.0	0.0
80789	1368.0	2003.0
144132	736.0	919.0
144124	0.0	0.0
388698	0.0	0.0
388699	0.0	4.0
388697	12.0	10.0
100505518	0.0	0.0
80790	3024.0	5877.0
89122	1741.0	2658.0
158787	161.0	34.0
100505540	1.0	0.0
219865	0.0	1.0
100505547	0.0	2.0
132158	271.0	236.0
100505545	2.0	0.0
90141	201.0	337.0
132160	2419.0	1261.0
90139	1423.0	923.0
340665	2.0	1.0
219858	0.0	0.0
100505532	19.0	24.0
90134	5.0	3.0
219875	0.0	0.0
90133	202.0	296.0
92799	2894.0	4658.0
219874	0.0	0.0
651258	1.0	0.0
90135	1943.0	7336.0
219873	0.0	0.0
