id	c1edcfd5-32b1-40fd-b5e9-bbc4ab00625c	05997328-b037-4fe8-aa48-fd5a0fa4c235
5450	391.0	357.0
5451	817.0	1600.0
5452	639.0	170.0
5453	18.0	36.0
5454	2.0	9.0
646049	0.0	2.0
5455	1.0	0.0
51151	5.0	8.0
51150	5649.0	13723.0
51155	1694.0	4441.0
51154	1758.0	3487.0
51157	546.0	436.0
51156	8.0	4.0
5445	6512.0	5489.0
5446	779.0	1311.0
5447	7582.0	8072.0
5449	5.0	0.0
286042	111.0	123.0
347487	0.0	0.0
5460	159.0	231.0
5462	8.0	91.0
5463	869.0	318.0
5464	9076.0	2865.0
5465	1123.0	1553.0
51160	4114.0	5244.0
100287399	0.0	0.0
646052	0.0	0.0
51162	4240.0	1383.0
51161	326.0	50.0
51164	3125.0	3629.0
51163	458.0	1431.0
51166	209.0	16.0
51168	65.0	51.0
51167	1112.0	1296.0
5456	1.0	0.0
89778	0.0	175.0
5457	5.0	16.0
89777	1.0	3134.0
5458	3.0	0.0
5459	2.0	2.0
120824	0.0	0.0
5470	3.0	0.0
5471	308.0	1657.0
347475	25.0	5.0
5473	216.0	2.0
5475	31.0	10.0
5476	6330.0	19173.0
100507097	0.0	1.0
100507096	0.0	0.0
51171	423.0	529.0
100287388	0.0	0.0
100507099	2.0	0.0
51170	5299.0	1578.0
100507098	281.0	2.0
51172	390.0	507.0
51175	733.0	1183.0
51174	308.0	910.0
51177	4082.0	2612.0
51176	181.0	2666.0
51179	0.0	9.0
5467	5455.0	3828.0
5468	1625.0	308.0
89766	20.0	55.0
5469	2178.0	3127.0
89765	988.0	28.0
347468	0.0	1.0
89761	0.0	1.0
5481	916.0	1256.0
89792	2.0	1.0
90780	1279.0	4121.0
89790	559.0	131.0
5483	18.0	17.0
646077	0.0	0.0
5485	0.0	1.0
5486	0.0	116.0
5487	2.0	2.0
5488	2.0	2.0
646070	0.0	0.0
51182	1106.0	2028.0
646074	0.0	0.0
5480	1142.0	4220.0
51181	1089.0	2544.0
51184	705.0	1656.0
51186	3040.0	4409.0
51185	1785.0	803.0
100287372	10.0	8.0
51188	405.0	536.0
51187	3815.0	4309.0
5478	10333.0	9261.0
5479	5625.0	12181.0
89797	3439.0	5167.0
89796	1939.0	920.0
89795	226.0	155.0
89781	1054.0	2749.0
347454	21.0	21.0
5493	9153.0	3531.0
89780	693.0	670.0
5494	2912.0	4151.0
5495	2211.0	4128.0
5496	3973.0	6072.0
5498	527.0	682.0
5499	5234.0	9588.0
646080	58.0	58.0
100287369	1.0	2.0
51191	663.0	708.0
646087	0.0	0.0
100287364	0.0	0.0
646086	0.0	2.0
51193	1384.0	3224.0
100287366	0.0	6.0
646085	2.0	0.0
51192	273.0	177.0
5491	2.0	0.0
51195	414.0	10292.0
51194	969.0	989.0
100287362	0.0	30.0
51196	3201.0	727.0
51199	2348.0	3789.0
51198	3.0	0.0
5489	0.0	0.0
89782	440.0	968.0
100859925	0.0	0.0
100859924	0.0	0.0
100859926	0.0	0.0
28734	0.0	1.0
100507064	10.0	7.0
28735	0.0	0.0
28732	0.0	0.0
100507062	30.0	17.0
28733	0.0	0.0
28738	0.0	1.0
100507067	0.0	2.0
28739	0.0	0.0
28736	0.0	0.0
100507066	12.0	4.0
28737	0.0	0.0
28730	0.0	0.0
28731	0.0	0.0
144712	0.0	16.0
119764	0.0	0.0
119765	0.0	0.0
144715	46.0	73.0
286094	0.0	0.0
100859921	0.0	0.0
100859920	0.0	0.0
286097	253.0	167.0
144717	784.0	914.0
100507059	1.0	0.0
100507058	0.0	0.0
28745	0.0	0.0
119749	0.0	0.0
28746	0.0	0.0
724102	53.0	123.0
28743	0.0	0.0
724101	0.0	0.0
28744	0.0	0.0
100507050	26.0	24.0
28749	1.0	0.0
100507057	27.0	297.0
100507056	0.0	24.0
100507055	37.0	12.0
28747	0.0	0.0
28748	0.0	0.0
119750	0.0	0.0
28741	0.0	1.0
28742	0.0	0.0
347549	0.0	0.0
100859930	879.0	1118.0
347541	0.0	0.0
347544	2.0	2.0
28718	0.0	0.0
28719	0.0	0.0
28712	1.0	0.0
100507086	1.0	30.0
28713	0.0	0.0
28710	0.0	0.0
28711	0.0	0.0
28716	1.0	0.0
28717	1.0	0.0
28714	0.0	0.0
28715	0.0	0.0
28729	0.0	0.0
28723	0.0	0.0
28724	0.0	0.0
28721	0.0	0.0
130106	7.0	0.0
28722	0.0	0.0
28727	0.0	0.0
28728	0.0	0.0
28725	0.0	0.0
28726	0.0	0.0
28720	0.0	0.0
144742	0.0	0.0
347527	1.0	33.0
100507027	2.0	1.0
286046	42.0	8.0
648630	16.0	12.0
117143	375.0	838.0
117145	535.0	1013.0
117144	143.0	8.0
120787	0.0	2.0
492295	0.0	1.0
347517	20.0	16.0
347516	0.0	0.0
286053	493.0	570.0
28709	0.0	0.0
28707	0.0	0.0
28708	0.0	0.0
28701	0.0	0.0
100131577	0.0	0.0
28702	0.0	0.0
28700	0.0	0.0
28705	0.0	0.0
28706	0.0	0.0
100507012	6.0	11.0
28703	0.0	0.0
28704	0.0	0.0
120775	0.0	0.0
120776	1.0	0.0
347509	0.0	3.0
286065	0.0	0.0
100131568	3.0	3.0
100131565	0.0	1.0
100131564	422.0	796.0
100507040	0.0	0.0
132719	0.0	0.0
100507046	4.0	4.0
100507044	0.0	0.0
100507043	0.0	0.0
51100	8221.0	3648.0
51102	463.0	1140.0
51101	951.0	1341.0
51104	1063.0	2763.0
51103	498.0	674.0
51106	172.0	584.0
51105	2142.0	3648.0
51108	3387.0	3209.0
51107	8521.0	13089.0
286075	341.0	813.0
51109	2028.0	3781.0
286077	3432.0	12715.0
646000	0.0	0.0
132720	1764.0	106.0
132724	6.0	25.0
100131551	2.0	4.0
100131550	0.0	0.0
100507034	74.0	68.0
100507032	8.0	135.0
119774	0.0	0.0
119772	0.0	0.0
51111	2310.0	3968.0
51110	473.0	1176.0
119775	0.0	0.0
51112	1475.0	2788.0
51115	1609.0	2352.0
51114	7521.0	3881.0
51117	1326.0	2092.0
51116	1402.0	2385.0
51119	9719.0	2408.0
51118	1755.0	1813.0
26151	813.0	1701.0
26150	100.0	134.0
26153	492.0	33.0
26152	148.0	146.0
26155	3140.0	5710.0
26154	8.0	6862.0
26157	416.0	63.0
26156	6625.0	4640.0
130162	89.0	217.0
100534611	1.0	2.0
100534612	2.0	4.0
26164	927.0	2953.0
117178	511.0	1572.0
117177	1877.0	2416.0
26166	322.0	14.0
105379197	0.0	0.0
26165	0.0	0.0
26168	1010.0	2069.0
26167	206.0	58.0
26160	1436.0	2142.0
100507003	0.0	1.0
100507008	12.0	0.0
26137	65.0	64.0
26136	9282.0	2918.0
28798	0.0	0.0
28799	2.0	5.0
26138	0.0	0.0
28792	0.0	0.0
28793	766.0	720.0
28790	5.0	0.0
117166	36.0	15.0
26130	2933.0	5049.0
28791	178.0	14.0
26133	4766.0	6626.0
28796	809.0	2333.0
28797	542.0	1502.0
26135	10353.0	13126.0
28794	0.0	0.0
28795	1.0	1.0
26134	136.0	76.0
154150	0.0	5.0
129138	791.0	1679.0
26148	218.0	378.0
26147	890.0	1665.0
26149	49.0	259.0
117154	9.0	97.0
26140	1043.0	567.0
553820	1.0	0.0
117153	10.0	1.0
120796	0.0	0.0
117156	9389.0	4020.0
117155	131.0	302.0
117157	238.0	7.0
120793	0.0	3.0
26146	1390.0	2252.0
117159	0.0	0.0
26145	763.0	1294.0
130195	0.0	0.0
154141	237.0	911.0
117151	2.0	18.0
26115	2441.0	3605.0
28778	199.0	440.0
28779	0.0	2.0
28776	86.0	47.0
28777	0.0	2.0
26119	1342.0	4152.0
26118	15370.0	14656.0
28770	0.0	5.0
28771	0.0	0.0
28774	178.0	63.0
28775	206.0	104.0
28772	8.0	8.0
26112	4999.0	780.0
28773	140.0	156.0
130120	1.0	0.0
28789	0.0	1.0
26128	1320.0	979.0
28787	0.0	0.0
26127	2450.0	2044.0
132789	685.0	1263.0
28788	0.0	0.0
28781	107.0	46.0
201134	966.0	119.0
28780	3.0	26.0
26122	1744.0	2097.0
28785	4.0	6.0
144766	0.0	79.0
26121	1504.0	1946.0
28786	0.0	1.0
28783	5.0	47.0
26123	2196.0	2090.0
28784	130.0	170.0
130132	164.0	96.0
28756	1.0	3.0
28757	0.0	0.0
28754	0.0	0.0
28755	1091.0	161.0
100750326	0.0	0.0
28758	0.0	0.0
28759	0.0	0.0
28752	1.0	0.0
28753	0.0	0.0
28750	0.0	0.0
201140	0.0	0.0
28751	2.0	0.0
144776	0.0	0.0
28767	0.0	0.0
26103	0.0	0.0
28768	0.0	0.0
28765	0.0	0.0
28766	0.0	0.0
26108	666.0	178.0
28769	0.0	0.0
28760	0.0	0.0
26100	2017.0	332.0
28763	0.0	2.0
28764	0.0	1.0
28761	0.0	0.0
28762	0.0	0.0
117194	1.0	1.0
117196	0.0	0.0
117195	5.0	14.0
154089	1.0	0.0
100287238	0.0	0.0
201158	139.0	341.0
100287234	0.0	0.0
201164	190.0	693.0
201161	312.0	372.0
201163	2803.0	2597.0
154091	152.0	2490.0
154092	34.0	10.0
276719	0.0	0.0
100287229	0.0	1.0
100287227	20.0	63.0
100287226	0.0	0.0
201176	3866.0	3813.0
100287216	246.0	7.0
100287215	6.0	2.0
201181	92.0	190.0
129099	17.0	28.0
100287205	0.0	0.0
100287200	0.0	0.0
201191	336.0	103.0
130075	1.0	11.0
5510	2248.0	2594.0
166012	21.0	15.0
5509	396.0	2013.0
5500	17496.0	15579.0
5501	4174.0	8828.0
5502	48.0	5.0
5504	2980.0	5737.0
5506	0.0	0.0
5507	264.0	21.0
154043	3856.0	5934.0
5520	3827.0	3017.0
5521	129.0	133.0
193629	9.0	2.0
5519	2799.0	2021.0
26298	1438.0	9900.0
26297	441.0	468.0
5511	1592.0	3143.0
5512	3.0	2.0
5514	5838.0	6427.0
5515	10556.0	5995.0
26290	21.0	0.0
5516	10506.0	3301.0
154075	112.0	7.0
26292	979.0	1146.0
26291	0.0	0.0
5518	10417.0	10845.0
5530	3203.0	6441.0
5531	4004.0	3744.0
5532	2590.0	2143.0
5522	12.0	506.0
5523	716.0	3937.0
5524	4685.0	12285.0
5525	3983.0	2791.0
5526	1806.0	905.0
5527	5835.0	6945.0
5528	1532.0	3553.0
154064	10.0	763.0
5529	2284.0	3332.0
286122	30.0	10.0
5540	9.0	5.0
5542	0.0	0.0
286128	198.0	438.0
51241	617.0	950.0
89858	344.0	124.0
89857	1030.0	127.0
51244	979.0	519.0
51247	3012.0	1895.0
5533	1646.0	336.0
51246	10100.0	9499.0
5534	2190.0	4841.0
51249	497.0	2223.0
5535	0.0	0.0
90835	71.0	24.0
89853	2400.0	1400.0
5536	1956.0	1947.0
51248	681.0	2059.0
5537	4464.0	5371.0
5538	7634.0	9755.0
5539	0.0	0.0
28907	6.0	284.0
286133	1149.0	14.0
28908	1159.0	418.0
28905	0.0	4.0
100131418	0.0	0.0
5550	1721.0	4519.0
28906	31.0	9.0
286135	0.0	0.0
5551	4341.0	146.0
5552	26352.0	1472.0
100131415	0.0	0.0
5553	21.0	2.0
28909	0.0	0.0
5554	8.0	12.0
28900	35.0	9.0
28903	1.0	3.0
28904	73.0	225.0
28901	15.0	10.0
28902	8.0	9.0
51250	222.0	722.0
51252	16.0	12.0
51251	915.0	671.0
89849	1545.0	716.0
89848	812.0	519.0
51253	1408.0	5370.0
89846	1553.0	570.0
51256	267.0	1180.0
89845	582.0	4484.0
51255	2031.0	2837.0
51258	1724.0	4573.0
5544	0.0	300.0
51257	2023.0	841.0
5545	0.0	1.0
5546	2914.0	5233.0
5547	4329.0	7868.0
51259	390.0	864.0
90826	452.0	538.0
5549	16984.0	363.0
286140	12.0	30.0
90827	0.0	0.0
286144	1272.0	1624.0
5562	4286.0	4195.0
286148	1344.0	2605.0
5563	257.0	331.0
90861	2973.0	8697.0
5564	2117.0	2412.0
90864	76.0	73.0
5565	600.0	1250.0
51260	1098.0	1005.0
51263	630.0	2614.0
100287296	0.0	1.0
51265	24.0	50.0
51264	878.0	1780.0
51267	839.0	98.0
51266	29.0	2.0
5555	4.0	4.0
51268	28.0	27.0
89876	541.0	11.0
5557	80.0	473.0
5558	271.0	1495.0
89874	33.0	52.0
90859	13.0	3.0
89872	18.0	0.0
286151	3.0	52.0
89870	0.0	291.0
5570	88.0	1277.0
5571	1636.0	4017.0
5573	21290.0	15102.0
90850	1834.0	1758.0
5574	0.0	1.0
90853	760.0	73.0
5575	1322.0	607.0
5576	3298.0	2339.0
51270	0.0	0.0
100192378	0.0	0.0
51272	2821.0	3626.0
51271	7461.0	2826.0
51274	4984.0	9149.0
100287284	1.0	1.0
51276	110.0	181.0
89869	0.0	82.0
51275	317.0	765.0
51278	8979.0	1076.0
51277	853.0	409.0
5566	3830.0	2517.0
89866	7.0	5.0
51279	2815.0	1453.0
5567	1295.0	1023.0
90843	953.0	1325.0
5568	0.0	0.0
5569	529.0	1162.0
89891	1672.0	2884.0
5580	7093.0	1933.0
89890	156.0	633.0
5581	6618.0	589.0
5582	15.0	1.0
5583	3952.0	2549.0
5584	2757.0	8868.0
5585	9117.0	752.0
5586	2358.0	5552.0
5587	652.0	1363.0
100287279	0.0	0.0
51281	651.0	757.0
51280	1750.0	5200.0
51283	2825.0	2443.0
100287272	5.0	1.0
51282	1120.0	2964.0
51285	2035.0	113.0
51284	158.0	31.0
51287	1115.0	3037.0
119722	0.0	0.0
51286	8.0	2.0
51289	0.0	2.0
100287270	0.0	0.0
5577	862.0	101.0
5578	1582.0	505.0
5579	1670.0	155.0
89894	428.0	884.0
5591	4282.0	19653.0
5592	1510.0	401.0
90871	780.0	732.0
5593	506.0	1883.0
5594	8207.0	9667.0
347598	0.0	0.0
5595	4698.0	1689.0
5596	812.0	90.0
5597	3156.0	7358.0
90874	923.0	510.0
5598	1779.0	1722.0
51290	1583.0	2347.0
51292	2394.0	1747.0
5590	4118.0	1871.0
51291	1443.0	705.0
100287266	2.0	0.0
51294	3299.0	380.0
100287261	0.0	0.0
51293	990.0	911.0
51296	3573.0	593.0
51295	988.0	970.0
51298	8.0	1.0
51297	35.0	12.0
51299	1023.0	239.0
119710	298.0	233.0
5588	505.0	53.0
5589	8848.0	20683.0
90865	5129.0	1925.0
89887	248.0	427.0
89886	10.0	18.0
89885	2.0	10.0
89884	41.0	114.0
89883	1.0	0.0
89882	0.0	0.0
286101	681.0	1246.0
286102	0.0	0.0
286103	5.0	7.0
347584	0.0	0.0
5599	1755.0	2987.0
347687	0.0	0.0
347686	0.0	0.0
132612	0.0	0.0
28855	0.0	0.0
28854	0.0	1.0
28859	1.0	0.0
28850	4.0	7.0
53822	13.0	2.0
53820	31.0	271.0
53826	3894.0	1316.0
53827	3443.0	551.0
345016	0.0	0.0
347673	0.0	2.0
53828	71.0	3.0
53829	543.0	33.0
347675	1.0	0.0
28866	0.0	0.0
100507173	3.0	0.0
26205	1948.0	2537.0
132625	50.0	2.0
28864	2.0	0.0
100507171	73.0	48.0
28865	5.0	21.0
26207	1816.0	571.0
100507178	34.0	64.0
26206	186.0	20.0
28869	1.0	2.0
100131493	0.0	0.0
28862	39.0	15.0
28863	2.0	2.0
28861	2.0	3.0
53833	33.0	2089.0
53834	1646.0	1249.0
53831	128.0	71.0
53832	1307.0	1784.0
53838	1458.0	2125.0
53836	18.0	8948.0
144608	36.0	89.0
28833	1.0	3.0
28834	5.0	11.0
28831	0.0	1.0
100750245	0.0	0.0
28832	9.0	4.0
100750246	9.0	4.0
100750247	50.0	21.0
100131481	0.0	0.0
53840	19.0	9.0
53841	9.0	21.0
28830	0.0	0.0
53842	0.0	0.0
100131478	1.0	1.0
28847	9.0	8.0
102060282	3.0	2.0
28819	0.0	1.0
28817	242.0	326.0
28818	1.0	3.0
100131469	0.0	0.0
28811	3.0	5.0
28812	3.0	5.0
28810	5.0	2.0
28815	758.0	947.0
28816	450.0	549.0
28813	763.0	1016.0
100507143	0.0	0.0
28814	50.0	37.0
51201	2340.0	894.0
119687	0.0	0.0
51200	7.0	41.0
51203	104.0	5091.0
51202	192.0	193.0
51205	234.0	824.0
51204	421.0	1150.0
51207	5.0	7.0
51206	33.0	0.0
119682	0.0	0.0
51209	87.0	47.0
51208	33229.0	256.0
28828	0.0	0.0
100507135	8.0	1.0
28829	0.0	0.0
100131457	1.0	0.0
28822	203.0	607.0
28823	857.0	345.0
28820	515.0	391.0
100131454	16.0	20.0
28821	10.0	5.0
28826	20.0	46.0
28827	0.0	0.0
100131451	0.0	0.0
28824	1.0	1.0
28825	1654.0	584.0
119678	0.0	0.0
119679	0.0	0.0
89801	228.0	31.0
51214	0.0	1.0
51213	0.0	0.0
51218	1179.0	1960.0
286183	1.0	0.0
286184	0.0	7.0
286186	0.0	0.0
286187	57.0	2.0
286189	273.0	108.0
648532	0.0	0.0
100507163	0.0	0.0
100131442	0.0	0.0
100131440	2.0	2.0
89839	47.0	848.0
89838	0.0	0.0
89837	0.0	0.0
100507170	0.0	0.0
51222	1590.0	1597.0
51225	1455.0	182.0
286190	7.0	13.0
89832	1.0	20.0
51224	1.0	0.0
51227	443.0	406.0
51226	678.0	464.0
51228	3535.0	19867.0
347613	14.0	6.0
28808	0.0	0.0
28809	462.0	1154.0
28806	0.0	0.0
100131439	5.0	1.0
28807	0.0	0.0
100507157	0.0	0.0
100131434	125.0	212.0
28800	0.0	1.0
28801	0.0	0.0
28804	158.0	132.0
28805	0.0	0.0
28802	2.0	7.0
28803	646.0	426.0
51230	3683.0	4018.0
90809	1305.0	1935.0
51232	13056.0	6245.0
51231	1271.0	906.0
51234	2550.0	4379.0
51233	20.0	15.0
89822	242.0	45.0
51236	472.0	1297.0
51237	422.0	390.0
51239	228.0	793.0
90806	769.0	1669.0
100507102	1.0	6.0
129049	282.0	16.0
154007	418.0	676.0
26279	51.0	47.0
203859	192.0	191.0
26272	323.0	897.0
26271	353.0	1331.0
26273	1996.0	2500.0
26276	524.0	996.0
26275	733.0	2134.0
26278	1276.0	495.0
26277	5887.0	3057.0
26270	728.0	1596.0
26285	1.0	31.0
26284	1293.0	3576.0
26287	16.0	14.0
26286	5818.0	7220.0
26289	47.0	6.0
26281	0.0	2.0
26280	0.0	20.0
100507127	7.0	0.0
100507125	2.0	1.0
129025	0.0	2.0
26258	3401.0	3993.0
26257	29.0	45.0
26259	522.0	1410.0
26251	8.0	8.0
168667	823.0	168.0
26254	0.0	0.0
26253	847.0	67.0
26256	18.0	525.0
144699	562.0	656.0
26255	0.0	0.0
100507114	0.0	0.0
100507113	37.0	31.0
100507118	4.0	24.0
100507117	14.0	9.0
26269	759.0	726.0
26268	2209.0	2089.0
201229	412.0	659.0
26261	28.0	15.0
119696	0.0	0.0
26260	1394.0	894.0
26263	615.0	1575.0
119694	0.0	0.0
26262	1788.0	1976.0
201232	109.0	493.0
119695	0.0	0.0
26267	188.0	157.0
26266	46.0	77.0
119692	0.0	0.0
130074	7265.0	10010.0
129080	778.0	2513.0
28899	0.0	0.0
26235	683.0	2725.0
26238	16.0	3.0
28897	0.0	0.0
28898	1.0	2.0
100750225	8.0	60.0
26239	0.0	1.0
28891	6.0	33.0
28892	2.0	11.0
26230	374.0	490.0
201243	2.0	0.0
28890	1.0	0.0
26232	461.0	251.0
28895	0.0	0.0
26231	124.0	93.0
28896	0.0	1.0
26234	5904.0	11401.0
28893	4.0	10.0
26233	481.0	745.0
28894	0.0	0.0
144638	1.0	12.0
132660	493.0	1596.0
26247	0.0	0.0
26246	0.0	0.0
26249	268.0	574.0
26248	0.0	0.0
100510707	0.0	0.0
201255	418.0	1059.0
26240	211.0	595.0
201254	561.0	1981.0
26242	0.0	0.0
26245	0.0	0.0
252839	3144.0	6780.0
132671	1561.0	227.0
130013	14.0	6.0
28877	1.0	3.0
28878	6.0	6.0
28875	22.0	89.0
28876	140.0	83.0
201259	1.0	0.0
28879	0.0	0.0
26219	0.0	0.0
492311	569.0	102.0
168620	21.0	12.0
28870	15.0	20.0
201266	747.0	3930.0
28873	0.0	0.0
28874	48.0	57.0
26212	1.0	13.0
28871	0.0	0.0
26211	0.0	0.0
28872	0.0	0.0
130026	336.0	434.0
26225	2923.0	4054.0
28888	1.0	0.0
26224	3230.0	1520.0
28889	0.0	0.0
26227	877.0	10510.0
28886	0.0	0.0
26226	53.0	96.0
28887	0.0	0.0
26229	1052.0	3314.0
26228	99.0	10.0
28880	0.0	0.0
28881	2.0	12.0
28884	0.0	0.0
26220	10.0	162.0
28885	6.0	0.0
26223	1.0	0.0
28882	57.0	31.0
28883	1.0	1.0
492307	0.0	21.0
492303	10.0	107.0
105369550	1.0	1.0
100287114	0.0	1.0
100509927	0.0	0.0
100287102	0.0	0.0
203477	5.0	3.0
5607	704.0	1558.0
5608	102.0	691.0
5609	1468.0	1768.0
5600	797.0	436.0
5601	2205.0	1670.0
5602	520.0	1619.0
5603	3582.0	12475.0
5604	3858.0	4826.0
5605	3547.0	3403.0
5606	16966.0	3305.0
5620	0.0	0.0
5618	89.0	342.0
5619	0.0	0.0
5610	4444.0	8546.0
5611	5002.0	2926.0
5612	2453.0	1917.0
5613	2031.0	8090.0
5616	3.0	1.0
5617	2.0	1.0
105370578	5.0	5.0
5630	42.0	4.0
5631	2226.0	2842.0
166379	171.0	252.0
166378	374.0	2663.0
5629	93.0	711.0
100133941	5141.0	21100.0
5621	9999.0	11728.0
5623	113.0	88.0
5624	8.0	66.0
5625	708.0	1555.0
5626	0.0	0.0
5627	5260.0	6314.0
5628	1.0	14.0
5641	6820.0	3442.0
5634	1173.0	6123.0
5635	1431.0	3665.0
100133957	14.0	15.0
5636	945.0	2400.0
5638	653.0	41.0
5639	225.0	388.0
5650	74.0	7.0
5651	0.0	30.0
5652	8049.0	2883.0
5653	14.0	18.0
5644	8.0	16.0
5645	16.0	60.0
5646	3.0	9.0
5648	1351.0	98.0
5649	238.0	27.0
100131309	0.0	0.0
5660	76314.0	46941.0
5662	102.0	82.0
5663	5156.0	5903.0
5664	1055.0	205.0
3002	1135.0	93.0
347281	0.0	1.0
100131302	0.0	0.0
3001	509.0	38.0
3000	11.0	8.0
51360	579.0	1344.0
51362	591.0	2325.0
51361	836.0	1658.0
51364	1445.0	11.0
100287191	0.0	2.0
51363	2874.0	2576.0
51366	4845.0	7124.0
89978	210.0	747.0
100287193	1.0	1.0
51365	2207.0	41.0
51368	1636.0	1377.0
5654	3013.0	1045.0
5655	1689.0	29.0
51367	433.0	1045.0
90956	653.0	1749.0
5657	9.0	0.0
90957	613.0	2619.0
89970	1782.0	1311.0
5670	0.0	1.0
5671	1.0	0.0
5672	0.0	26.0
347273	30.0	58.0
5673	0.0	3.0
90952	10451.0	871.0
5675	0.0	0.0
347275	0.0	2.0
3013	2.0	51.0
3012	9.0	85.0
3010	0.0	1.0
51371	4024.0	2206.0
3009	0.0	3.0
100287183	0.0	0.0
3008	1.0	100.0
51373	428.0	342.0
3007	0.0	19.0
51372	1797.0	2726.0
51375	663.0	2798.0
3006	929.0	808.0
51374	2962.0	5281.0
3005	3353.0	31224.0
51377	1180.0	1891.0
3004	227.0	6.0
3003	298.0	30.0
51379	876.0	1509.0
51378	120.0	6.0
5669	0.0	0.0
5680	0.0	0.0
5681	1308.0	1414.0
5682	2429.0	3926.0
5683	697.0	431.0
5684	3310.0	3243.0
5685	3350.0	7350.0
347265	93.0	58.0
5686	2475.0	4528.0
3024	0.0	0.0
3021	55443.0	46123.0
3020	1185.0	2743.0
100287177	2.0	0.0
51380	649.0	1083.0
100287178	0.0	0.0
51382	2023.0	2019.0
100287173	0.0	0.0
51384	8.0	606.0
3018	0.0	2.0
51386	6053.0	10010.0
3017	93.0	643.0
51385	236.0	1312.0
51388	2189.0	1075.0
3015	4009.0	19821.0
100287171	216.0	185.0
3014	1041.0	3276.0
5676	0.0	0.0
51389	2114.0	2496.0
5678	0.0	3.0
5690	4243.0	7969.0
5691	3218.0	5232.0
5692	6232.0	11722.0
5693	2756.0	6697.0
347252	8.0	19.0
5694	2959.0	4837.0
5695	3619.0	6521.0
5696	3361.0	1319.0
5697	1.0	0.0
3035	2416.0	1939.0
3034	242.0	13.0
3033	1560.0	4691.0
3032	4100.0	6477.0
3031	3.0	5.0
3030	8535.0	9297.0
51390	1461.0	3747.0
51393	3622.0	344.0
3029	1932.0	1337.0
3028	1707.0	3251.0
51397	559.0	545.0
3026	145.0	25.0
51399	1310.0	1614.0
51398	3139.0	2566.0
5687	1312.0	2013.0
5688	5387.0	15107.0
5689	5202.0	11653.0
129401	491.0	858.0
347240	157.0	365.0
129402	0.0	0.0
3046	2.0	1.0
3045	15.0	0.0
3044	0.0	0.0
3043	40290.0	535.0
3042	5.0	0.0
3040	8596.0	110.0
374900	244.0	344.0
3039	60.0	1.0
3038	3007.0	4170.0
3037	6033.0	470.0
374907	583.0	372.0
3036	483.0	138.0
5698	2198.0	585.0
5699	1352.0	580.0
90990	425.0	1923.0
90993	875.0	617.0
3055	3350.0	597.0
3054	4604.0	9660.0
3053	179.0	383.0
100287144	0.0	0.0
3052	874.0	1059.0
3051	0.0	0.0
3050	1.0	0.0
100287140	0.0	0.0
3049	1.0	1.0
3048	12.0	3.0
3047	0.0	0.0
90987	384.0	1268.0
3060	1.0	0.0
374920	300.0	349.0
3068	12715.0	22052.0
3067	1443.0	44.0
374928	335.0	223.0
3066	2919.0	16533.0
3065	3282.0	16826.0
3064	5286.0	7365.0
3062	7.0	43.0
3061	6.0	13.0
3059	4280.0	15796.0
3071	2699.0	426.0
3070	142.0	1115.0
3078	1.0	0.0
3077	612.0	2390.0
100287128	42.0	11.0
3075	5739.0	1499.0
3074	4394.0	3683.0
3073	3031.0	8371.0
374918	0.0	0.0
3069	20829.0	49942.0
3082	2140.0	65.0
3081	87.0	170.0
3080	0.0	0.0
53938	347.0	871.0
28976	1424.0	5970.0
28977	1436.0	4283.0
28974	1796.0	2127.0
100131388	1.0	3.0
3087	323.0	30.0
28978	584.0	2376.0
3084	1320.0	1372.0
3083	9.0	3.0
28972	2566.0	2285.0
53940	0.0	6.0
28973	1678.0	3305.0
28970	1007.0	886.0
28971	650.0	517.0
53944	1206.0	2370.0
53942	84.0	246.0
53947	2716.0	1030.0
3093	3732.0	10898.0
3092	6593.0	2163.0
3091	15933.0	11996.0
3090	2202.0	252.0
28987	1631.0	1492.0
28988	6056.0	4457.0
132989	186.0	408.0
100131378	193.0	3.0
3099	2813.0	4977.0
28985	585.0	1196.0
3098	9870.0	7855.0
28986	931.0	608.0
3097	13582.0	10615.0
100507299	30.0	56.0
3096	5178.0	6144.0
100131374	0.0	0.0
28989	642.0	1003.0
100507297	100.0	374.0
3094	5025.0	4766.0
337986	0.0	0.0
100131370	0.0	0.0
28983	20.0	268.0
28984	18694.0	1036.0
28981	641.0	937.0
374819	175.0	209.0
26322	0.0	0.0
28982	598.0	1124.0
129303	1262.0	705.0
100131369	21.0	25.0
28954	107.0	8.0
28955	317.0	164.0
28952	939.0	1246.0
100131366	33.0	1.0
65944	0.0	1.0
337979	0.0	0.0
28958	1164.0	2473.0
337978	0.0	0.0
28959	3004.0	961.0
337977	0.0	0.0
28956	813.0	1475.0
337976	0.0	5.0
28957	417.0	614.0
337975	0.0	0.0
337985	0.0	0.0
337984	0.0	0.0
337983	0.0	0.0
337982	0.0	0.0
28950	0.0	0.0
337981	0.0	0.0
28951	2501.0	4636.0
337980	0.0	0.0
51300	2096.0	8841.0
51302	250.0	15.0
89910	2137.0	4411.0
51301	990.0	63.0
51304	3962.0	4071.0
51303	1040.0	667.0
51306	2403.0	1032.0
51305	5.0	10.0
51308	41.0	200.0
51307	2861.0	2441.0
51309	716.0	115.0
130340	1071.0	758.0
100131358	0.0	2.0
28965	156.0	0.0
28966	1059.0	650.0
26301	341.0	107.0
337969	0.0	0.0
